,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-2.048544424240618e-17+2.0210305119817112e-17j),0j,0j,(0.42291822305026655-0.3523537434187606j),(-0+0j),(0.30205422658242914+0.39695107696299803j),(-0.024433193759411276+0.6690165333197029j),0j
4.0,(1.0429732837046306e-17+1.0871257740750344e-17j),0j,0j,(0.8079271575761797-0.4468098451649501j),0j,(-0.06672753748075688+0.07432840439623543j),(0.25361445747035366+0.2707713081517865j),0j
6.0,(1.886848300170329e-17-2.272891931904646e-18j),0j,0j,(0.3714920549059053+0.48275139289376506j),0j,(0.7314710683280781+0.11850375276282338j),(-0.2807548814143342-0.03206835111208989j),0j
8.0,(-2.179027306069998e-18+6.848071371072819e-18j),0j,0j,(-0.6106999635706465+0.2982620642829558j),(-0+0j),(-0.25480242401396386+0.1108682837132088j),(0.45581258821085446+0.503094552063624j),0j
10.0,(5.183585014815714e-18-1.123993825290035e-17j),0j,0j,(-0.3068721164206452-0.33590829948252166j),0j,(-0.08222343457905662+0.7023037102435206j),(-0.03266491358759516+0.5403118796646964j),0j
12.0,(1.0597632073463787e-17+5.6117526695975255e-18j),0j,0j,(-0.156143220125697+0.11660565886262464j),(-0+0j),(0.2648748610842001-0.39576549568539243j),(-0.6451927020764414-0.564765236808899j),0j
14.0,(-2.117487837813008e-17+9.466147905536982e-18j),0j,0j,(0.09241775636506172-0.18351916356705772j),0j,(0.38846878211443675-0.08915660130941175j),(0.3561663678336705+0.8197977184048193j),0j
16.0,(1.4110286909632816e-18+2.2120678787864713e-19j),0j,0j,(0.4072571445351131-0.6879196551977773j),(-0+0j),(0.34824839395546425+0.3875051057783961j),(0.23744746803360647+0.18190578672824192j),0j
18.0,(3.3254257541415353e-18+6.151740185986242e-18j),0j,0j,(0.4842700245440088-0.512925444120045j),(-0+0j),(-0.4086206082355075-0.38508656487231j),(0.4310891771169063+0.035912247982505224j),0j
20.0,(-1.5989829947989228e-19-6.552023508052317e-19j),0j,0j,(0.46508190696587587+0.3195385971363127j),0j,(0.36606340656949315+0.6517928467677223j),(-0.05018118547600989-0.34675556325822776j),0j
