,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(7.980857605066423e-18+4.426853499893884e-17j),0j,0j,(0.27197440463483963+0.510544179417476j),0j,(-0.5485874933844177+0.23622466971963138j),(-0.5323336941952804-0.15888697123716355j),0j
4.0,(-4.759015457034286e-17+2.3639353404205386e-17j),0j,0j,(0.9135502680971022-0.1568434960228431j),0j,(-0.07536866332405831-0.0805933306111027j),(0.15824647830368854+0.3218825207576209j),0j
6.0,(-1.3394569176761762e-17-2.2509277927423785e-17j),0j,0j,(0.6186033411023892-0.04999116747774274j),(-0+0j),(0.6004444790203411-0.40274327899114865j),(-0.26913521960965514+0.14021876464398425j),0j
8.0,(9.60090925101481e-18+1.7854283823779922e-17j),0j,0j,(0.24703491536606254-0.7514465766909324j),(-0+0j),(0.0019823102653404173-0.17853273473342096j),(-0.5850495724443618-0.011871134185444943j),0j
10.0,(3.466386178452685e-17+5.0221566571751256e-18j),0j,0j,(0.25542238085601715-0.3700975160772827j),0j,(-0.6591982225967914-0.07833307231763703j),(-0.5641341234443412+0.19713335543094868j),0j
12.0,(8.338140083980401e-18+6.305932633627199e-18j),0j,0j,(-0.06582593239222409+0.11955151440565694j),(-0+0j),(0.13872023301118275-0.33166655097617803j),(-0.7777323577681174-0.49725321278534024j),0j
14.0,(-1.3487269420555007e-17+3.366805260455986e-18j),0j,0j,(-0.24584118497313692-0.3468723650766504j),0j,(0.19259916274278602-0.37822543022247j),(0.7973920217160457+0.057085236835254405j),0j
16.0,(1.701760599675782e-17-6.379496761392073e-18j),0j,0j,(0.18942448591991118-0.873232740555052j),(-0+0j),(0.2520970355979576+0.0940175542820004j),(0.32983933177975777+0.14281717087705903j),0j
18.0,(-3.4737026147633425e-18-1.8805500376837585e-17j),0j,0j,(0.5672707793968207-0.5512082481506695j),(-0+0j),(-0.17353725408774875-0.5236180114841674j),(0.1363789302131979+0.22689891339569723j),0j
20.0,(7.471602435445954e-18+5.470551495348286e-18j),0j,0j,(0.634389981628318-0.26288908383832066j),(-0+0j),(0.47582349606019403-0.1806655907626193j),(-0.43050357176530185-0.2899263706823451j),0j
