,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
12.6,0j,0j,0j,0j,0j,0j,0j,(-0.0215220155074033+0.21971595663829654j),0j,0j,0j,(0.1645906220063882-0.1310560430449098j),0j,(0.06770171870098603+0.1703354059954308j),(-0.14180045118998993-0.06295700600293769j),0j,0j,0j,0j,(0.0692835488130346+0.17679170830441443j),0j,(-0.13997423148840699+0.19470100078063476j),(0.15385851110699583+0.157916637507842j),0j,0j,(0.1462954838650767+0.16084638412595678j),(0.13421761064378135-0.17902941290903276j),0j,(-0.02195142052971841+0.21480879312788795j),0j,0j,0j,0j,0j,0j,(-0.15507041547571304-0.0476791774747059j),0j,(0.15224518805622064+0.154077640680309j),(0.12896519028207082-0.18391514895883693j),0j,0j,(0.1236193042593059-0.16444176806109212j),(-0.4167408337110929+0.17425442485841078j),0j,(0.14563202814041531-0.1370802969338896j),0j,0j,0j,0j,(-0.023824178602392856+0.20517910388345417j),(0.150114561514713-0.13989671092992698j),0j,(0.06979758968727096+0.18512947731116214j),0j,0j,0j,(-0.15881031971581566-0.06327353452560579j),0j,0j,0j,0j,0j,0j,0j
13.86,0j,0j,0j,0j,0j,0j,0j,(0.024132505640188116+0.0023980336500153397j),0j,0j,0j,(-0.03782324927567176+0.027366744030255304j),0j,(0.04318510506540476+0.013549113374216501j),(-0.07617240440571657-0.05515676454972095j),0j,0j,0j,0j,(0.048724846115984745+0.022252799566539957j),0j,(0.11384533566095825+0.05169690671644997j),(0.04173406117206903+0.00928063856373233j),0j,0j,(0.04647253941888987+0.021736002119140212j),(0.021741752675334326-0.01111958443304711j),0j,(0.025381438326405138+0.004865207753711123j),0j,0j,0j,0j,0j,0j,(-0.06930245100248383-0.044435351080704726j),0j,(0.05507045556202573+0.019733596982883687j),(0.01766138039294212-0.023793507367109053j),0j,0j,(0.004618691435346695-0.006345750740721746j),(0.45528456225319003-0.8539612005172741j),0j,(-0.045295612890367466+0.021065112235895952j),0j,0j,0j,0j,(0.023132278570645506+0.004259297869322962j),(-0.038043374033539044+0.01915588788940161j),0j,(0.03161292329551478+0.03673042761009036j),0j,0j,0j,(-0.07053155105822795-0.04746975583343422j),0j,0j,0j,0j,0j,0j,0j
15.12,0j,0j,0j,0j,0j,0j,0j,(0.21868546049838716+0.03203744874022093j),0j,0j,0j,(-0.23222527364996726+0.12696054293282355j),0j,(0.12975455570137664+0.048631192892475285j),(0.06230159329362102-0.014240410693177791j),0j,0j,0j,0j,(0.12400724175667169+0.047975536034164344j),0j,(0.226541980553472-0.3262065238610275j),(0.14508876107515128+0.09060591856386653j),0j,0j,(0.14612685938552772+0.07726984786892595j),(-0.23499097475648875+0.1718590492536778j),0j,(0.21120159647751877+0.02538630373979692j),0j,0j,0j,0j,0j,0j,(0.04104229344463974-0.018802414430365365j),0j,(0.1508507862768024+0.07689124143988696j),(-0.2444325862763115+0.17983014815351123j),0j,0j,(-0.2346299582604294+0.18065198287630369j),(0.17537844224720356-0.20388706250965621j),0j,(-0.23133656822878407+0.12403678229814825j),0j,0j,0j,0j,(0.2161223107980298+0.025643176187085958j),(-0.23851870546731258+0.11669890307230968j),0j,(0.14227495489217093+0.05890053432145706j),0j,0j,0j,(0.03998725441378579-0.03033781187571453j),0j,0j,0j,0j,0j,0j,0j
16.38,0j,0j,0j,0j,0j,0j,0j,(0.18308918272763602+0.03482248077074022j),0j,0j,0j,(0.010316685304437603-0.09139066024562666j),0j,(0.016517893286894268-0.167581907059432j),(0.04160711849553731-0.10565739091160367j),0j,0j,0j,0j,(0.0036290799127717-0.15832156530304423j),0j,(0.3492355766788247+0.4985408813826648j),(-0.040871051596433776-0.0921949524139346j),0j,0j,(-0.038427371353218734-0.09198212048328192j),(0.0520217035893576-0.10399093083737015j),0j,(0.17100752853187076+0.028422414514618907j),0j,0j,0j,0j,0j,0j,(0.024201030720879806-0.09764656734200718j),0j,(-0.028478689144604406-0.08425807017235254j),(0.04887352431150738-0.11382125807245196j),0j,0j,(0.04837166114772068-0.10636156963116165j),(-0.5267148333385666+0.222578703872381j),0j,(0.01669721415432447-0.09116922631329417j),0j,0j,0j,0j,(0.1740016267379131+0.03127121228408675j),(0.019288312399071805-0.09628744916343414j),0j,(0.002542754345780871-0.14353187624153763j),0j,0j,0j,(0.02005421972583918-0.10859682115220823j),0j,0j,0j,0j,0j,0j,0j
17.64,0j,0j,0j,0j,0j,0j,0j,(0.13181200430401047-0.050501045869711665j),0j,0j,0j,(-0.19856946040277454-0.00021549749525621734j),0j,(0.12774000498381735+0.18500220760008954j),(-0.17848239621251902-0.11070868081601318j),0j,0j,0j,0j,(0.12040332533482608+0.19142403263833094j),0j,(-0.3871290770115395-0.12040236585662008j),(0.1549485600488831+0.12174045908819141j),0j,0j,(0.16696027568664817+0.12793938690108506j),(-0.13967298040625037+0.04939581971087437j),0j,(0.12941143678936567-0.051026171622919454j),0j,0j,0j,0j,0j,0j,(-0.16745537625876744-0.10068020732946216j),0j,(0.16892087923716337+0.1327759152032638j),(-0.13458616079313201+0.03012075492641629j),0j,0j,(-0.13524490983966225+0.03874293899744825j),(-0.3405280717894779-0.2946388063798648j),0j,(-0.18655745283228478+0.009233025942204813j),0j,0j,0j,0j,(0.12599078579792575-0.05310961029907962j),(-0.177211616042947+0.011011642949361721j),0j,(0.11672711174439257+0.2037258296090049j),0j,0j,0j,(-0.17302525654005993-0.10004480223760175j),0j,0j,0j,0j,0j,0j,0j
18.9,0j,0j,0j,0j,0j,0j,0j,(-0.0837767614387194-0.06370198962358341j),0j,0j,0j,(0.026097606894400868+0.006580854195708176j),0j,(0.1548772054526486+0.031422173949495986j),(-0.06675174824634975-0.023545670640892566j),0j,0j,0j,0j,(0.1471229239563797+0.03656392590016613j),0j,(-0.0937070245042568-0.8755518164346017j),(0.13790580673266767+0.004873752855380164j),0j,0j,(0.13259676397551495-0.008930643252772076j),(0.01618198663056727+0.013518036539872755j),0j,(-0.0948545917243156-0.06959471417795818j),0j,0j,0j,0j,0j,0j,(-0.08140612718994139-0.03288325067047561j),0j,(0.1346060975138661+0.0012303022208657575j),(0.0007629580718480097+0.006785322019672866j),0j,0j,(0.0031774079164503823+0.010210071687392483j),(-0.17746453236598553+0.06813520683532401j),0j,(0.030057494646140877-0.009738994561011951j),0j,0j,0j,0j,(-0.09441021198603057-0.05694537898293305j),(0.03781891405606199-0.01739879794892754j),0j,(0.15083183146886756+0.03270218190875014j),0j,0j,0j,(-0.08289068494823877-0.03417918110058926j),0j,0j,0j,0j,0j,0j,0j
20.16,0j,0j,0j,0j,0j,0j,0j,(0.0063885195235601905+0.036968704545791965j),0j,0j,0j,(-0.11883668168623622+0.13983993654162866j),0j,(-0.0649131040676348-0.21238342573394084j),(-0.11843655804085534+0.13879480220014856j),0j,0j,0j,0j,(-0.07537635898004964-0.2104684025688312j),0j,(0.5561016565107246+0.02146630787610735j),(-0.11729004417189462-0.17293774169322654j),0j,0j,(-0.11241885135188795-0.17553316715036046j),(-0.1082134114811793+0.2095425572215258j),0j,(-0.0067869846498491435+0.039509630310540854j),0j,0j,0j,0j,0j,0j,(-0.12403929415566692+0.15231166782928635j),0j,(-0.12096380726778169-0.16422900575973104j),(-0.11234100860815152+0.19299038142735805j),0j,0j,(-0.11208525306239236+0.20467503365213238j),(0.1931356467609642+0.04600205129690719j),0j,(-0.1163487878023805+0.13331687459484254j),0j,0j,0j,0j,(-0.0012411593858219357+0.04572988492859315j),(-0.097672541092146+0.13401089339036326j),0j,(-0.07812356988203258-0.21218582172259257j),0j,0j,0j,(-0.13505746415673378+0.1551788786081702j),0j,0j,0j,0j,0j,0j,0j
21.42,0j,0j,0j,0j,0j,0j,0j,(-0.12284086989479265-0.08184007180811126j),0j,0j,0j,(-0.06676702511384233+0.11221696891976286j),0j,(-0.15251726362720408+0.02102287284703259j),(0.12352489279002085-0.14400769019956278j),0j,0j,0j,0j,(-0.15617344809949435+0.03293047417307458j),0j,(0.12761546700111978+0.182503283631092j),(-0.20708954339717586-0.005233625928738557j),0j,0j,(-0.23063967270271696-0.010904303472542023j),(-0.02489867404598043+0.09124627460200445j),0j,(-0.12276965051852466-0.08901388104028563j),0j,0j,0j,0j,0j,0j,(0.11142929996520191-0.15832638094615906j),0j,(-0.20758141409676178-0.010238549063626094j),(-0.025737314388310215+0.10207023146234863j),0j,0j,(-0.02597170722113944+0.09755681432768525j),(0.39121935022644216-0.5652353964075804j),0j,(-0.07356738815678646+0.11064187731440266j),0j,0j,0j,0j,(-0.12406385032559551-0.07925949775841196j),(-0.08690835158998221+0.10493120797322018j),0j,(-0.1550632145185546+0.031124102646383496j),0j,0j,0j,(0.12107901747308149-0.16175822349880598j),0j,0j,0j,0j,0j,0j,0j
22.680000000000003,0j,0j,0j,0j,0j,0j,0j,(-0.14183730463250294-0.015695830194153087j),0j,0j,0j,(0.1811538451726966+0.06330612923958076j),0j,(-0.10966341323756433+0.05194927340302127j),(0.13404816309770473-0.0061239782684809575j),0j,0j,0j,0j,(-0.13914541063658478+0.0541119782588556j),0j,(-0.4377705591409951-0.052642859593458824j),(-0.09738461002819368+0.014625355534038298j),0j,0j,(-0.1034375675988222-0.01124733812192629j),(0.11328345833456499-0.019622414035412927j),0j,(-0.14433779814482905-0.014358948099374836j),0j,0j,0j,0j,0j,0j,(0.12683309327188266-0.028466065452579292j),0j,(-0.10536443155335706+0.017039801506365474j),(0.11507619204619077-0.025566899027478437j),0j,0j,(0.1056821190548001-0.017954291454691768j),(-0.40693443123137096+0.5395455552042241j),0j,(0.17154289753009852+0.05498965401018176j),0j,0j,0j,0j,(-0.15221883561569152+0.001854273527536091j),(0.1821286038806544+0.05511304982794875j),0j,(-0.13639703027912192+0.04753830073873985j),0j,0j,0j,(0.1235817420268573-0.01562753388586407j),0j,0j,0j,0j,0j,0j,0j
23.940000000000005,0j,0j,0j,0j,0j,0j,0j,(-0.07800577613939949+0.13827256376468983j),0j,0j,0j,(0.02899517483332141-0.26276266752590144j),0j,(-0.07705188608433672+0.010279944541697561j),(-0.10424755091022257+0.07156955603063392j),0j,0j,0j,0j,(-0.05399605842984726+0.021680330471912163j),0j,(0.15407118451666552+0.40018867860433227j),(-0.01635149278848275+0.027291706908366575j),0j,0j,(-0.02676267949592595+0.034444408263786024j),(0.03366970132436044-0.23966134330810412j),0j,(-0.07706146666042953+0.12392024270401629j),0j,0j,0j,0j,0j,0j,(-0.09490651041849907+0.05877508909694872j),0j,(-0.007576119068699812+0.020132940584658664j),(0.02166924784118606-0.2431345965664737j),0j,0j,(0.03154255189780325-0.24434511676324067j),(-0.520817509425098+0.18254831439662564j),0j,(0.030776686639070506-0.2506356248957919j),0j,0j,0j,0j,(-0.09063406101964304+0.11691303348998502j),(0.01953490600995608-0.2743424330772511j),0j,(-0.05750175251244818+0.018180479464330664j),0j,0j,0j,(-0.08633077474125994+0.05154078556780791j),0j,0j,0j,0j,0j,0j,0j
25.200000000000006,0j,0j,0j,0j,0j,0j,0j,(-0.03096700277042739+0.16968454659947327j),0j,0j,0j,(-0.1054103467686626+0.023310040482431595j),0j,(0.09140562847688591+0.17352866614436033j),(0.011724893309018772+0.0512975526971759j),0j,0j,0j,0j,(0.08024799206471368+0.18403831011851357j),0j,(-0.22666095335754005-0.08533505573598263j),(0.18120277620081696+0.1528880738677451j),0j,0j,(0.1631759153659947+0.14156960709269037j),(-0.07107958114864327+0.04732768622885455j),0j,(-0.0254193782219278+0.15438267354537422j),0j,0j,0j,0j,0j,0j,(0.011376228174156445+0.027737643602215523j),0j,(0.17860261758188328+0.14746354678871174j),(-0.06771954724453724+0.02909013446221545j),0j,0j,(-0.07343894516791073+0.05277688943364728j),(0.17982057815959726-0.6951573326184187j),0j,(-0.12266065537701024+0.028023969586559738j),0j,0j,0j,0j,(-0.05169408777179179+0.16607810088334002j),(-0.11213884071532011+0.014837945582027482j),0j,(0.08392861452400292+0.18170882446631437j),0j,0j,0j,(0.01552148596929358+0.028699956575151026j),0j,0j,0j,0j,0j,0j,0j
26.460000000000008,0j,0j,0j,0j,0j,0j,0j,(0.1502075566656841-0.1148010405259041j),0j,0j,0j,(-0.16551927946699377+0.03906209547341755j),0j,(0.04524296219901104+0.14154435195857032j),(-0.16119699341060473-0.09582896067394343j),0j,0j,0j,0j,(0.055710167095534516+0.15996415725796503j),0j,(-0.03446844699227256-0.5832621542819063j),(0.0771134458625956+0.12184725135870825j),0j,0j,(0.07673249180147881+0.12802757396008038j),(-0.2342103033234695+0.08075859020103594j),0j,(0.1451851646049895-0.12240623748822602j),0j,0j,0j,0j,0j,0j,(-0.1546405379412863-0.08459333128415794j),0j,(0.07799122718421718+0.12491076475232636j),(-0.2580301615679758+0.0772893906612817j),0j,0j,(-0.22284616016119582+0.06780548073288502j),(-0.13172635483068715-0.11571704499993421j),0j,(-0.15927853691372995+0.060016696508785494j),0j,0j,0j,0j,(0.15903880139930737-0.131051626480692j),(-0.1603631587807608+0.03277106469589645j),0j,(0.06262801355000332+0.15172707239179375j),0j,0j,0j,(-0.15643568912714922-0.08687419168548396j),0j,0j,0j,0j,0j,0j,0j
27.72000000000001,0j,0j,0j,0j,0j,0j,0j,(-0.0028050044371252963+0.15288961560558953j),0j,0j,0j,(-0.047496643400913356-0.0708255221914573j),0j,(0.07800704838075158+0.051622140677680124j),(-0.048088474943666054-0.04938507746849928j),0j,0j,0j,0j,(0.07663821707514266+0.03974284477948391j),0j,(-0.8349041486996445+0.2844959362557041j),(0.005883165572536626-0.04615732368388019j),0j,0j,(0.021246023102482005-0.037758436308336446j),(-0.032888270604225875-0.10168451492472243j),0j,(0.011551408531207879+0.16219896509178608j),0j,0j,0j,0j,0j,0j,(-0.05389478932740049-0.03450881653213885j),0j,(0.018418248771002125-0.04225601944651615j),(-0.01786468877490838-0.10566399840351903j),0j,0j,(-0.0315872852796478-0.09543405242904116j),(-0.10438833313940367-0.1990913347569162j),0j,(-0.05245519101325854-0.08642695277983375j),0j,0j,0j,0j,(0.03316291804218468+0.1489441747611392j),(-0.03657313541723458-0.0658531992529452j),0j,(0.06599303252318815+0.05391557152851046j),0j,0j,0j,(-0.04453467454306285-0.04139058453891867j),0j,0j,0j,0j,0j,0j,0j
28.98000000000001,0j,0j,0j,0j,0j,0j,0j,(0.0937794754144282+0.020125647641385712j),0j,0j,0j,(0.13751729571484453-0.049402005598418106j),0j,(-0.0803418284597438+0.27383037287844375j),(0.14573041280108107-0.08188792461510855j),0j,0j,0j,0j,(-0.07064506106615363+0.25760924618700914j),0j,(0.08059206493476784-0.23354208432439827j),(-0.0981985449469961+0.27351907584595625j),0j,0j,(-0.08185105691628161+0.28134052525427294j),(0.10553079446554922-0.03994980875591265j),0j,(0.10270974695440481+0.018064924394432698j),0j,0j,0j,0j,0j,0j,(0.14828715666670547-0.0809194909661312j),0j,(-0.07994733345326176+0.2750811023579885j),(0.11556105349424653-0.03779064019586568j),0j,0j,(0.09060375734749163-0.04548542267797368j),(-0.12629065971735495-0.4639702880749937j),0j,(0.1391527927852487-0.0625807782361312j),0j,0j,0j,0j,(0.08993605799699332-0.008154463043810558j),(0.13339755034895506-0.05353107675011247j),0j,(-0.09357535105384329+0.2707520138322926j),0j,0j,0j,(0.15537038743993423-0.09266540085825332j),0j,0j,0j,0j,0j,0j,0j
30.240000000000013,0j,0j,0j,0j,0j,0j,0j,(-0.028438606192700642-0.06158839157761533j),0j,0j,0j,(-0.17770195300541708-0.06160630422146296j),0j,(-0.06572181767827663-0.033115812457754724j),(0.05782109998623239-0.16422556504522282j),0j,0j,0j,0j,(-0.054168042150462996-0.04183455166868792j),0j,(0.28084432424899586+0.5509709494797794j),(-0.07974683779854067-0.028913022419713767j),0j,0j,(-0.07212960725912045-0.013291522948637193j),(-0.15797756600900087+0.03847450780274888j),0j,(-0.028900256723194084-0.06224428201943215j),0j,0j,0j,0j,0j,0j,(0.0482649674608892-0.16934689498130426j),0j,(-0.06509669786003658-0.020515145505603353j),(-0.1515194497824545+0.03690666002053825j),0j,0j,(-0.1706867305070593+0.040934803149921824j),(0.3859716081959162-0.37298956894297336j),0j,(-0.171642289207841-0.0594964390393969j),0j,0j,0j,0j,(-0.040312152698882345-0.042265196510493916j),(-0.18660842774962322-0.04371068641894351j),0j,(-0.08217077234042655-0.027702139273329138j),0j,0j,0j,(0.05649411999570696-0.17521080227407732j),0j,0j,0j,0j,0j,0j,0j
