,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.0,0j,0j,0j,(0.0022735458596023217+0.35563399669511625j),0j,(-0.12226189890646427-0.17994701147206155j),(0.16583647152068745+0.4486591176360452j),0j,0j,(-0.44312208635132366+0.39533572063648204j),(-0.12227378490434648-0.17993110901247178j),0j,(0.002260475101027462+0.3556100746882871j),0j,0j,0j,0j,(-0.01714773601435845-0.15754957383989066j),(0.09808913382390698+0.02721277227198548j),0j,(0.09806459975592553+0.02722331734566061j),0j,0j,0j,(-0.01719024658321386-0.1575601948922107j),0j,0j,0j,0j,0j,0j,0j
8.0,0j,0j,0j,(-0.0577468819215794+0.1691713476645293j),0j,(-0.19960939168318179-0.18271538879542876j),(-0.29414413587418453+0.3140044312268274j),0j,0j,(-0.15614748135815015+0.315750909680502j),(-0.19961466978494624-0.18270311019702146j),0j,(-0.05771944545858415+0.16915179827546736j),0j,0j,0j,0j,(-0.016983817649594227+0.10673072879278042j),(0.46930525878715296+0.09102263905978841j),0j,(0.46932705075020187+0.09102640405857654j),0j,0j,0j,(-0.016940654103442095+0.10674209973463562j),0j,0j,0j,0j,0j,0j,0j
12.0,0j,0j,0j,(-0.0934158296196429+0.16673921722250346j),0j,(-0.1797853352568562-0.004383058784547339j),(0.43141658988812975+0.0312612714976029j),0j,0j,(0.1382317665071853-0.08396711097890745j),(-0.17975596372957928-0.004387770102764463j),0j,(-0.09339955199935768+0.16677772623136117j),0j,0j,0j,0j,(-0.13510792686393136+0.15629741725483887j),(0.5308577469628151-0.002477119465209031j),0j,(0.5308510347791304-0.002433755051811648j),0j,0j,0j,(-0.13510862063711288+0.15633794477893298j),0j,0j,0j,0j,0j,0j,0j
16.0,0j,0j,0j,(0.114804484440259-0.011004505545563023j),0j,(-0.2872547920681081-0.23153628766866013j),(-0.24601839914780546+0.07847433407751436j),0j,0j,(0.2959502132097176+0.30161756510406607j),(-0.28725849459877606-0.23153605581417908j),0j,(0.11485175715264224-0.011049628735363044j),0j,0j,0j,0j,(0.0938516247196796+0.0650921782919696j),(-0.20116979636383134+0.4176615574854068j),0j,(-0.20115794499643386+0.41763329480232064j),0j,0j,0j,(0.09388844735547416+0.06511056547084566j),0j,0j,0j,0j,0j,0j,0j
20.0,0j,0j,0j,(0.12444880000372156-0.2203515232736638j),0j,(-0.22725441906336344-0.01986979645126149j),(0.3547095993311095+0.2026408572101698j),0j,0j,(0.38064916721028635-0.195725622377138j),(-0.22725476778400872-0.01982373899233519j),0j,(0.12448317184644375-0.22031265666561337j),0j,0j,0j,0j,(0.08338476396729161+0.3781755448774641j),(-0.026514246652276238+0.24123276137725067j),0j,(-0.026511856073705542+0.24126030451637084j),0j,0j,0j,(0.08338594432171823+0.3781979908507391j),0j,0j,0j,0j,0j,0j,0j
24.0,0j,0j,0j,(0.13927821935890666+0.2898772249286749j),0j,(-0.1336565035724022+0.04209405322778778j),(-0.10349229530644619+0.17014985441818864j),0j,0j,(0.7722605390501849-0.07615758737704505j),(-0.13367981043362442+0.04207989910173504j),0j,(0.1392622028436414+0.2898167766090085j),0j,0j,0j,0j,(-0.09245261676794096+0.17012819166776272j),(-0.11919206657652079-0.06580866862138626j),0j,(-0.11920311399513715-0.06580304281580675j),0j,0j,0j,(-0.09246401724173481+0.1701249121875283j),0j,0j,0j,0j,0j,0j,0j
28.0,0j,0j,0j,(-0.055248296442681345-0.03918592851039062j),0j,(0.231778023541478-0.19240528567382148j),(-0.20293741975154023+0.08188453773738892j),0j,0j,(-0.16295229037010026-0.5922376536941916j),(0.23178937665919944-0.19237857098992084j),0j,(-0.05520417573301965-0.03923529099877164j),0j,0j,0j,0j,(0.40581881181656326+0.01704577852475149j),(-0.16196328198681503+0.029741100742998572j),0j,(-0.16196245731330028+0.02971562774543394j),0j,0j,0j,(0.40578369136973297+0.017016988414845988j),0j,0j,0j,0j,0j,0j,0j
32.0,0j,0j,0j,(-0.006017747824390837+0.12532715836305147j),0j,(-0.1028634847102777+0.48861478917330126j),(0.48743798913411274+0.016042730144606353j),0j,0j,(0.3341432256027797+0.1670489604029663j),(-0.10284362282719024+0.48860109301812626j),0j,(-0.006034651117338918+0.1252748473908815j),0j,0j,0j,0j,(-0.013766346141115174-0.07532098889821168j),(-0.037643894813967405-0.19739647759922863j),0j,(-0.037661992848241045-0.19736446873081331j),0j,0j,0j,(-0.013821141930836773-0.07533887633861965j),0j,0j,0j,0j,0j,0j,0j
36.0,0j,0j,0j,(-0.048536771276245894+0.15703095622381005j),0j,(-0.42727511257290135-0.18422397032073962j),(0.17486069825525666+0.20326205534002909j),0j,0j,(-0.09542328397291248-0.19237232789584668j),(-0.42728047247770556-0.18421456539043643j),0j,(-0.048545614035952235+0.1570430409371223j),0j,0j,0j,0j,(-0.20832909088197638+0.22419739260188096j),(0.28675366382172385+0.14686308813825805j),0j,(0.28673641740266986+0.14688616173379543j),0j,0j,0j,(-0.2083283407877668+0.2242761620552768j),0j,0j,0j,0j,0j,0j,0j
