,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
12.6,0j,0j,0j,(0.0048741413434032765+0.3231332899814124j),0j,(-0.4111517916163323-0.034677872357643j),(-0.10720563162865744+0.023492175330220348j),0j,0j,(-0.15733817551841567+0.31792370620379623j),(-0.021141492901846956-0.21263642410673872j),0j,(-0.23204286284485223-0.19636322660465508j),0j,0j,0j,0j,(-0.3006600659865468-0.08521566402673905j),(0.039966778142945455+0.04350598166530926j),0j,(0.020587874247621776+0.17814408286819772j),0j,0j,0j,(-0.2525686873250716-0.10727086986988262j),0j,0j,0j,0j,0j,0j,0j,0j,(0.1758303152174919+0.27049831747450853j),(0.26099110873744136+0.06863487003151299j),0j,(0.0398981641757737+0.043479388308604275j),0j,0j,0j,(-0.021191850952452254-0.21272537940520547j),0j,0j,0j,0j,0j,0j,0j,(-0.09285889772635499-0.07777506528187364j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
13.86,0j,0j,0j,(0.12365397712008158+0.10492230258251171j),0j,(-0.0294456794736582+0.21199881399549303j),(0.024662062298674542+0.12845978118837703j),0j,0j,(-0.3532523900459392+0.13535886291517846j),(0.04285126799399483+0.1594613158651127j),0j,(-0.0627711342734775-0.15170974985392846j),0j,0j,0j,0j,(0.025272471126688678+0.1722063782232104j),(0.18920725058904223-0.08560609678212139j),0j,(-0.12286337621818534+0.3158561629615916j),0j,0j,0j,(-0.14666161104164235-0.09069034963255981j),0j,0j,0j,0j,0j,0j,0j,0j,(0.1284542055270529+0.06769821613226959j),(0.596520047519764-0.20644220060575344j),0j,(0.18923228996589514-0.08574381242149243j),0j,0j,0j,(0.04283309201988578+0.15950342879173474j),0j,0j,0j,0j,0j,0j,0j,(-0.07388707594234875+0.0004171473226175573j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
15.120000000000001,0j,0j,0j,(0.1135261397189274-0.21937733422664962j),0j,(-0.04706625914221865-0.015415598413299977j),(0.1293614718998226+0.18632168596376325j),0j,0j,(0.10347357577277518-0.03167557557059214j),(-0.03531394495424786-0.013620817323214128j),0j,(0.07391787123065574+0.054931846105768234j),0j,0j,0j,0j,(-0.10541979540041689-0.023664275549886364j),(0.12575227753010138+0.17020581767775755j),0j,(-0.12719203816117294-0.22296533967717713j),0j,0j,0j,(0.08935689226752654+0.011903802619762854j),0j,0j,0j,0j,0j,0j,0j,0j,(0.013772133850650223-0.2545686294432334j),(0.7807153353469303-0.09207701903804857j),0j,(0.12583271492012724+0.17037308784736246j),0j,0j,0j,(-0.035308661975804144-0.013533140042789023j),0j,0j,0j,0j,0j,0j,0j,(0.02244929283071941+0.05656353272237881j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
16.38,0j,0j,0j,(0.46132107596501326-0.2881972219450619j),0j,(-0.07521893374503867-0.13573675767494722j),(-0.11194912327075629+0.1574610883312189j),0j,0j,(-0.09916311352234822+0.014312282399351235j),(0.045145516006656145+0.11651418080553257j),0j,(-0.05674283368208552-0.040803271867582314j),0j,0j,0j,0j,(-0.1279688878794752-0.2460678771535075j),(0.06788010591008473-0.2620312474720458j),0j,(0.04221267299010022-0.11561237254884746j),0j,0j,0j,(-0.08705233256020434+0.004725446862523089j),0j,0j,0j,0j,0j,0j,0j,0j,(0.2850490004887943-0.4322789802203373j),(0.17959855531846508+0.17195400715174522j),0j,(0.0677140986589282-0.2620929003969379j),0j,0j,0j,(0.045002037058411895+0.11652548185494463j),0j,0j,0j,0j,0j,0j,0j,(-0.12971215879459405+0.05991089021410801j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
17.64,0j,0j,0j,(0.22093084350031889+0.0898991088308631j),0j,(0.0828653531468873-0.31586237782031523j),(-0.21415988119911256+0.07168572009899661j),0j,0j,(-0.16734563011672282-0.12398092097146608j),(-0.19370445127315686+0.22220856501834446j),0j,(-0.0057095698859486645-0.026505599647219845j),0j,0j,0j,0j,(0.10785631094248792-0.3640723144723079j),(-0.09105278509913933+0.05430836417641988j),0j,(0.08478464682078499-0.18345844424637808j),0j,0j,0j,(-0.07595824395899545-0.04015220168307472j),0j,0j,0j,0j,0j,0j,0j,0j,(0.1783633853481693-0.02628275256666822j),(0.2055825754251265-0.41841502625887217j),0j,(-0.09102251223423691+0.05421440626235196j),0j,0j,0j,(-0.1937395939480563+0.22205898734337418j),0j,0j,0j,0j,0j,0j,0j,(-0.31400438778366213-0.06559610575817829j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
18.9,0j,0j,0j,(-0.013741503534811107-0.092994181598704j),0j,(0.0919468899963911-0.04848368026550722j),(-0.17003001511043334+0.0008258179837715221j),0j,0j,(0.019664021959215613+0.22683446164511883j),(-0.5469121170316126-0.038929646971172044j),0j,(-0.008670861356066775+0.24497144721724323j),0j,0j,0j,0j,(0.01989009887186758-0.0471824056620133j),(0.07026859688656614-0.21160995758159148j),0j,(-0.015329135478196835-0.025369666554507987j),0j,0j,0j,(0.05195033865233578+0.11751874098727114j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.09030104743514956-0.18913242791613089j),(0.1903080212644647-0.028560837873731926j),0j,(0.07019896129405458-0.21167204871743175j),0j,0j,0j,(-0.5467037872089309-0.038885952657202266j),0j,0j,0j,0j,0j,0j,0j,(-0.16170610859734125-0.10921915037147706j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
20.16,0j,0j,0j,(0.19613764880211187-0.07416674113227362j),0j,(-0.10274144603306803+0.24646455134922826j),(-0.13164347441608998-0.033452779291135826j),0j,0j,(-0.4277941091160903-0.24324641099302202j),(-0.17820119376996807-0.08990848336571239j),0j,(-0.3580132188796199+0.05029708948621822j),0j,0j,0j,0j,(-0.1293376795604162+0.1284326030945153j),(-0.0074126102054354465+0.0944382883898178j),0j,(0.20397303279144663+0.3044000561711994j),0j,0j,0j,(-0.30440934362772054+0.14936031975576913j),0j,0j,0j,0j,0j,0j,0j,0j,(0.15094303546854365-0.18996887491796574j),(0.1096511682069408-0.11671522925189129j),0j,(-0.0072313881558650345+0.09447769794737602j),0j,0j,0j,(-0.17824638833939152-0.08984749061004518j),0j,0j,0j,0j,0j,0j,0j,(-0.1312611873756631-0.10749856966823185j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
21.42,0j,0j,0j,(-0.06042860583666557-0.15474993817461963j),0j,(0.14699454973307008+0.14838215349075726j),(0.10577259134998811-0.17213374831793232j),0j,0j,(0.052413394416545855-0.18251347151685504j),(0.11210886789834007+0.16438407981186315j),0j,(0.01832572376610045+0.01611572452682763j),0j,0j,0j,0j,(0.11051705741007109+0.16506569867690118j),(0.10589434995714853-0.15489824908135474j),0j,(0.42136950550106644-0.4714085016682384j),0j,0j,0j,(0.0010016778008234382+0.04335821250380627j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.14031174280503436-0.08080039955092629j),(-0.4540246777425554-0.06936624945788991j),0j,(0.10604999479773275-0.1549021275751221j),0j,0j,0j,(0.11198073705850381+0.16435014745911658j),0j,0j,0j,0j,0j,0j,0j,(0.1520631917925997-0.017482331805778198j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
22.68,0j,0j,0j,(0.1308560602732474-0.18211184150793558j),0j,(0.03275898524387385+0.0900115741867865j),(-0.12697217441062852+0.19446454600918645j),0j,0j,(-0.258030075835139-0.0744567129624161j),(0.0778077645388118+0.07145547452771837j),0j,(0.28183087161838005+0.18133944630300433j),0j,0j,0j,0j,(-0.04446823655195545+0.12241734588070735j),(0.12260734907324063-0.05885934743616169j),0j,(-0.2621234333358126+0.35423047605895236j),0j,0j,0j,(0.3241887925598831+0.07188211181483138j),0j,0j,0j,0j,0j,0j,0j,0j,(0.037866250690614583-0.1982084285036849j),(0.4937866724873467+0.039626677366084564j),0j,(0.12256528245585623-0.058918234159215044j),0j,0j,0j,(0.07791417639470906+0.07150209849756196j),0j,0j,0j,0j,0j,0j,0j,(-0.18674672275424373+0.02053290607684945j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
23.94,0j,0j,0j,(-0.07277264326767786-0.3189566869205985j),0j,(-0.17488790432345455+0.08343125902354047j),(0.003039308950246333+0.15281735819192385j),0j,0j,(-0.006468888705488347-0.17669600752335998j),(0.08133848479792835-0.17593084024437985j),0j,(0.32070494074615313+0.06929037827867851j),0j,0j,0j,0j,(-0.25740923165958296+0.16747510310302816j),(0.0967816572566959+0.02348994793458051j),0j,(-0.07975132073812433-0.28033777245680597j),0j,0j,0j,(0.362335742671548-0.06716202778201788j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.1553631815160379-0.2610391299137868j),(0.027743261691242166-0.38945526922621315j),0j,(0.09662215896758038+0.023548218129700364j),0j,0j,0j,(0.08131277469184729-0.1759429046781244j),0j,0j,0j,0j,0j,0j,0j,(-0.14248315060753147+0.13461428990745214j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
