,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.5,(9.495067869306149e-18-7.014865015533327e-19j),0j,0j,(-0.2604125309606302+0.239131016907068j),0j,(0.3645584991023461-0.2577704395884067j),(-0.21408484129011757+0.010867847666917937j),0j,0j,(-0.2301556092100756-0.002663458336138874j),(0.0660519217690621+0.6936922268148651j),0j,(-0.25095978096204635+0.16784358867931687j),0j,0j,(-1.8403318381811805e-17+1.3833561947660195e-17j)
3.0,(-1.0680101299317688e-18-3.574921346728722e-17j),0j,0j,(-0.23108372175450648-0.2107178911029836j),0j,(-0.19769907620470006-0.30005920427833627j),(-0.2798643637254769-0.21589853016815502j),0j,0j,(-0.2589320350668998-0.23921401256821423j),(0.6209526425240735+0.26465543462557395j),0j,(-0.2363781801911213-0.11123455261205997j),0j,0j,(-7.071291127085545e-17-1.3357913909516133e-16j)
4.5,(-4.928584220291474e-17+2.1980676165351832e-18j),0j,0j,(0.02858735375798285+0.08311163886324341j),0j,(0.3508225308112336-0.1811309876959438j),(-0.2327798082627918-0.04455919587678628j),0j,0j,(-0.16930434134166378-0.028367982015978746j),(-0.49096790382038374-0.7062505511501586j),0j,(-0.07717263166938415+0.07038986950388451j),0j,0j,(-1.8900105432397196e-17+4.922196351525971e-18j)
6.0,(-8.461747855516614e-18-2.2001691992510727e-17j),0j,0j,(-0.14250780265620427+0.019894049032372213j),0j,(-0.055663684605301744+0.9286960013095471j),(-0.1553846855894756-0.0716837305918868j),0j,0j,(-0.11048412061716407-0.13339652655214038j),(0.0003585277738176948-0.06340873058960081j),0j,(-0.21868812335221202+0.05090600611445065j),0j,0j,(-4.956858781501306e-18+4.848614454319109e-18j)
