,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.26,0j,0j,0j,0j,0j,0j,0j,(-0.001234156428977365+0.013109999983788433j),0j,0j,0j,(-0.032706196048990874-0.028544185380724587j),0j,(0.022981642340318614-0.03806907287813803j),(-0.006503202225117178-0.0006635702937837981j),0j,0j,0j,0j,(0.02656300789550315-0.035675276284428833j),0j,(0.07961490449580925-0.06639981033548673j),(-0.019543934271384206-0.014994747276603585j),0j,0j,(0.03417137935954448-0.02883827259102279j),(-0.03497108200417182-4.360791141702451e-05j),0j,(-0.005085521227181904-0.03438531873093694j),0j,0j,0j,0j,0j,0j,(-0.02435962995608965-0.04655803380676487j),0j,(0.02669711665287136-0.03711076028876084j),(-0.019872321356911173-0.01531933206333072j),0j,0j,(-0.05252818510149116-0.044741306004224414j),(0.028168394897723686-0.10478522649126747j),0j,(0.16882192041055258+0.02523954601696976j),0j,0j,0j,0j,(0.03358181623505069-0.008318517995549043j),(0.10012802955788973+0.09845275125929748j),0j,(0.1803290709516195+0.2469696507869892j),0j,0j,0j,(0.2019463574082287-0.1904480371865444j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.011573231051613266+0.009835223762766757j),0j,(-0.026995565163640652-0.013275210435147263j),(0.03178421555244296-0.013231717116850204j),0j,0j,(0.016679928076044993-0.019746299697812025j),(0.08284887764021673+0.10090597804931663j),0j,(-0.04150675744634634+0.06615079356250608j),0j,0j,0j,0j,(0.07916244415611931-0.025273786573925667j),(0.0826243786838433+0.20605531411406428j),0j,(-0.06341356201396156+0.556934264358322j),0j,0j,0j,(0.22658881341213927+0.21868120738392227j),0j,0j,0j,0j,0j,0j,0j,0j,(0.032942461501239154-0.0376994219092233j),(0.05241368271793923+0.13421328133264984j),0j,(-0.03607641553876187+0.087238002053519j),0j,0j,0j,(0.17950179160610058-0.005388460932423678j),0j,0j,0j,0j,0j,0j,0j,(-0.013680315144337119-0.0481364082804553j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.007661817162981732-0.0067995440606744345j),0j,(-0.002874665887390875+0.007979695714848202j),(-0.02112803105791242-0.006240122552194452j),0j,0j,(-0.02952008043930788-0.0252363296187025j),(0.04853933489477618-0.09252376721073934j),0j,(0.024607221506794223+0.1255904060453078j),0j,0j,0j,0j,(0.027907170734398894-0.02686360244063423j),(0.1224812748580463+0.0721211685884001j),0j,(0.07830923138452252+0.20942601619493323j),0j,0j,0j,(0.12896449001830287+0.07305865850428736j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.026355534941586267-0.016088205135135994j),(0.04819046183804798-0.09771606164703059j),0j,(0.08080424089794028+0.10828904799150517j),0j,0j,0j,(0.033124412401580344-0.10717742023548411j),0j,0j,0j,0j,0j,0j,0j,(-0.04001201510946846-0.014392949905611137j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.0030283074426261662+0.011656940467021766j),(-0.020812567296956127-0.01664141376505192j),0j,(0.03877434160414289-0.003903320824704286j),0j,0j,0j,(-0.025500184145115443-0.02973746569825237j),0j,0j,0j,0j,0j,0j,0j,(-0.008064363412236862-0.005461953842584703j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.016362236978206143-0.005710411892577272j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.52,0j,0j,0j,0j,0j,0j,0j,(0.0445639964650946-0.07078221092336719j),0j,0j,0j,(0.04143301526998479+0.08767949999479338j),0j,(0.09185092456105678+0.013227040519644177j),(0.024641720220251774-0.05363271882082843j),0j,0j,0j,0j,(-0.005162026913796733+0.03148501517696117j),0j,(-0.039637007843894664+0.11131142207628211j),(0.09809534892658471-0.005048274743389189j),0j,0j,(0.10668925067643079+0.0012397760936638177j),(0.1533928531326114-0.022626146643024328j),0j,(0.033958907524001825+0.06377054486245765j),0j,0j,0j,0j,0j,0j,(-0.003940912985883456-0.025427737106051868j),0j,(0.04693116512264699+0.04955076036143005j),(0.01977283336584567-0.0471663312428097j),0j,0j,(0.05102009750574481+0.07423407476409236j),(0.056225416278921345+0.11302926529451389j),0j,(-0.11169642513173536-0.00122241169452484j),0j,0j,0j,0j,(0.08765182039520956+0.024554362670793372j),(0.057641639417488226-0.0022581277913674806j),0j,(-0.10789842444791453+0.07969716804460293j),0j,0j,0j,(-0.0876742129462566+0.5456464988192883j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.04235607478730408+0.009196758136967135j),0j,(0.024762455514962405-0.07127061517768768j),(0.05070848142705324-0.03277614889420957j),0j,0j,(0.034051612148855985+0.07358950793444625j),(0.06445225455523071-0.0030820793530550797j),0j,(-0.09444916696810815-0.004617578944879942j),0j,0j,0j,0j,(-0.1148869667131202+0.07935371775152714j),(0.008399491595629027-0.046201623038936955j),0j,(-0.5225947645905533-0.022848426684072776j),0j,0j,0j,(-0.09162394877848992+0.0973835127754862j),0j,0j,0j,0j,0j,0j,0j,0j,(0.05060834427952827+0.007192536293369172j),(-0.040118954280516504+0.12784131204205854j),0j,(-0.08301748582080962+0.02024696535153578j),0j,0j,0j,(-0.11910117337747436+0.030314134312814156j),0j,0j,0j,0j,0j,0j,0j,(0.0773258130888674+0.0642128686172428j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.016071652951023425-0.02420627973744916j),0j,(0.03440938330980282-0.012482575609568872j),(0.013397089645889506+0.0004455771589963759j),0j,0j,(-0.010808365124156914-0.01002414050745525j),(0.013492179858503747+0.0965983555728746j),0j,(-0.05854102351064185+0.08630620983046262j),0j,0j,0j,0j,(-0.006072374938976837+0.043123640615903756j),(-0.017968931722192032-0.08557096857272561j),0j,(0.028982528254471354-0.05502961797326199j),0j,0j,0j,(0.038139329566610376-0.022768378631669972j),0j,0j,0j,0j,0j,0j,0j,0j,(0.06775372100284963+0.06742118690414574j),(0.016801167687678562+0.09425363731913708j),0j,(0.08966237819788438-0.0054649814386967185j),0j,0j,0j,(0.0503714503060988+0.11294733606778326j),0j,0j,0j,0j,0j,0j,0j,(0.16684262478815803+0.01307860217975959j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.024856657232259622-0.07125746304969835j),(0.03418993414080093+0.02030409141153888j),0j,(0.04877292871322321-0.018490939639526745j),0j,0j,0j,(0.027707667861839952-0.01245913860040805j),0j,0j,0j,0j,0j,0j,0j,(0.08180658150685426+0.03373747907015118j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0384938366246369-0.036136412426634255j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.78,0j,0j,0j,0j,0j,0j,0j,(0.03087847737974296-0.08586405584790567j),0j,0j,0j,(-0.021199925420984776-0.007812139358824228j),0j,(-0.015990972190942455+0.042016463857152846j),(-0.013617013048716917-0.15520733719129742j),0j,0j,0j,0j,(0.08516643067073121-0.0313565829024597j),0j,(0.058046007464407696-0.08088825591798515j),(0.0632478831630294-0.0953487681927622j),0j,0j,(0.02100260906073429-0.014560278544432745j),(0.1524679253242505-0.006125808788420901j),0j,(0.004166706776423556-0.03592331004461591j),0j,0j,0j,0j,0j,0j,(-0.030361390654606257-0.004489225156734145j),0j,(0.055628829954503196-0.02390338533282739j),(-0.023103119903325878-0.0013819342407024168j),0j,0j,(-0.02366699639444994-0.03237944328215141j),(0.1695935161105448-0.14976253562362982j),0j,(0.058475088458245145-0.10644121910815806j),0j,0j,0j,0j,(0.02110881954208638+0.015700669810351085j),(0.011804915853615289+0.06454462854502972j),0j,(0.11877483818855712+0.28254900034217295j),0j,0j,0j,(0.31625624548024134+0.46788338468594953j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.04364426841484941-0.01311056275338918j),0j,(-0.0006472367346100315-0.13546394559635946j),(0.010499451387648457-0.00287481449978996j),0j,0j,(0.015254541595482684-0.021485628894492476j),(-0.015917424652592327+0.08091896094773086j),0j,(-0.013609805651477382-0.03422268252561506j),0j,0j,0j,0j,(0.006431620508184917-0.0063487830582235555j),(0.005183304478900768+0.09272193699654502j),0j,(-0.14923932664075615+0.13184897090090197j),0j,0j,0j,(0.1771896009027636+0.2543391496045214j),0j,0j,0j,0j,0j,0j,0j,0j,(0.00041927496561295144+0.04457232140359216j),(0.10164903202373865-0.017054325715089j),0j,(-0.041230315181367785-0.030592714751107045j),0j,0j,0j,(0.03142279186984054-0.10264755660445359j),0j,0j,0j,0j,0j,0j,0j,(0.061035786291357495-0.06233054747163904j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.03458659027416766-0.0009531852245588668j),0j,(-0.04550104163537898-0.007326216126281957j),(-0.012051530006151574-0.05417793834632625j),0j,0j,(-0.04160458496097467+0.021069415549786155j),(0.05840642896202008-0.052073680159840076j),0j,(0.11501693743292214+0.01280357320570217j),0j,0j,0j,0j,(0.08549494569386386-0.029840977797497982j),(0.14824926838630847+0.05859016986350076j),0j,(0.026744370349212898+0.07444820365179942j),0j,0j,0j,(0.04161371063121326+0.08945684953618993j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.02428182996552283+0.0137426231054678j),(0.07835616525387538-0.06476006955600422j),0j,(0.003104381104069162+0.06640474070285858j),0j,0j,0j,(0.1602176673858618-0.14139099229352092j),0j,0j,0j,0j,0j,0j,0j,(0.16437860878522936+0.01244089611282816j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0359623183218155-0.11124166272121118j),(-0.013976226752731812-0.034969291899306955j),0j,(0.01806882766462326+0.019467051375963804j),0j,0j,0j,(-0.022573397326808554-0.017292791410278764j),0j,0j,0j,0j,0j,0j,0j,(0.07275233893274904-0.0483304339864571j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.046146644398505035-0.13104225153287072j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
5.04,0j,0j,0j,0j,0j,0j,0j,(0.027743391942305115-0.04835319756032502j),0j,0j,0j,(0.01018503038124307-0.0475376642364363j),0j,(-0.033279421349147284-0.15008182493642463j),(0.05769822970254383-0.11150624793653718j),0j,0j,0j,0j,(-0.012142225312577345-0.023598075596109033j),0j,(0.02958226629553-0.009755825589677906j),(0.053050244033059746-0.040078019717431315j),0j,0j,(0.028622802381228343-0.04031424457814804j),(-0.07670437514535353-0.09165960688705369j),0j,(0.05502289631304654-0.1189286590522193j),0j,0j,0j,0j,0j,0j,(-0.04850586103035795+0.007036833328690734j),0j,(0.04186925349423189-0.1372287649833114j),(-0.018398501857322006-0.024079726650255373j),0j,0j,(0.04399404675652897-0.10692353133332959j),(0.16847927915816846-0.13702677730945872j),0j,(0.13290311972874694+0.08861867534771928j),0j,0j,0j,0j,(0.04173132940711591-0.005811533504457206j),(0.008159950018784555+0.009992968013389354j),0j,(0.04029415881852035+0.1062384682038038j),0j,0j,0j,(0.03508743831888245+0.6394054910077109j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.010050569381111846-0.0621517216764953j),0j,(-0.14175121389579162-0.0670719813346444j),(0.02915426662945097-0.07173320716504024j),0j,0j,(0.02988288893239246-0.11292286026365897j),(0.07245582396043074-0.11686008370013823j),0j,(-0.014654663335489464-0.04002869876355178j),0j,0j,0j,0j,(-0.04881993068296128+0.024028621618195842j),(-0.03697509267212272-0.0334642222560326j),0j,(0.07071579936980121+0.17573871711561995j),0j,0j,0j,(0.042613030410303634+0.09961265940135546j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.03590509491179446-0.10202621312092273j),(-0.013679932620001539-0.07371284374634722j),0j,(-0.01632379348606936-0.02375349564642368j),0j,0j,0j,(0.164426586560617+0.046115077204261376j),0j,0j,0j,0j,0j,0j,0j,(0.1276854319102849-0.10598048189778542j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.10806531253133872-0.0051260561532758125j),0j,(-0.0041312807247861835-0.07490083840145491j),(0.009511984603578657-0.05903014963600141j),0j,0j,(-0.04070653998625847+0.013479850336265286j),(0.01933331973303149+0.05395104080671152j),0j,(-0.026298287944994142-0.0963659552950156j),0j,0j,0j,0j,(-0.02440122072784643-0.043105828567618305j),(-0.13469268720048755-0.006691815855975322j),0j,(-0.04958116181021421-0.04092354330400277j),0j,0j,0j,(0.014186160390315209+0.006458014556846163j),0j,0j,0j,0j,0j,0j,0j,0j,(0.023346162656629223-0.07559936799783312j),(0.04000705249414894+0.05788266717791972j),0j,(0.04475998215525961-0.11149104097843099j),0j,0j,0j,(0.16721246189136124-0.12020798124524765j),0j,0j,0j,0j,0j,0j,0j,(-0.02751329853008799-0.09131886873389994j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.04068504207166686-0.05746562018624053j),(0.029855227828551913-0.09186435987460691j),0j,(0.04473233275387512-0.059605656583376895j),0j,0j,0j,(-0.010062401911213156-0.057032704340963476j),0j,0j,0j,0j,0j,0j,0j,(0.0699573560464008+0.009098976144273851j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.1175419214124688-0.05710515325897917j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
6.3,0j,0j,0j,0j,0j,0j,0j,(-0.05950653621608856+0.0016482813549298717j),0j,0j,0j,(-0.033746784997184816+0.07825779513018404j),0j,(-0.09040168343501151-0.06186626027319071j),(-0.07649470099713329+0.03847202427675439j),0j,0j,0j,0j,(-0.025503935415806374+0.017855124878400627j),0j,(-0.007968333269287253+0.20505021809314156j),(-0.00426284198284612+0.12810450202870433j),0j,0j,(-0.08197756883147113+0.06653347492436802j),(-0.17531066004833343+0.07746639636970547j),0j,(-0.09232193825948741+0.028243297452371783j),0j,0j,0j,0j,0j,0j,(0.07066318581577109+0.002746048714184303j),0j,(0.023404517947240456+0.011196751513088073j),(0.041331460646667664+0.0015427534165145008j),0j,0j,(-0.02858137123439888+0.05103310235792989j),(-0.2518410286591406+0.0274624102268841j),0j,(-0.08084205489314547-0.005190981990198504j),0j,0j,0j,0j,(-0.09874247500892852+0.036240984152480386j),(-0.03348125584918539-0.046600162276268425j),0j,(0.23468446843140905-0.18274964029893032j),0j,0j,0j,(0.4174744259131023-0.14461556160950376j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.03456579420360142+0.0828214920615733j),0j,(-0.05513949923909227+0.2053231868630429j),(-0.02959100776430506+0.016653970500195313j),0j,0j,(0.043669720780186404-0.0036754639326706424j),(0.04796228750031971+0.00578856301857248j),0j,(0.06190728272945385-0.020850518811876304j),0j,0j,0j,0j,(0.00652776703620174+0.1956397012446233j),(-0.05054017702567377-0.04883010808151754j),0j,(-0.10980154119185702-0.19168628144377242j),0j,0j,0j,(0.15936452961902525-0.23981980210045437j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.09445672501353174-0.07872188106063371j),(0.0014525524711325596+0.0037921783497685056j),0j,(0.060584568756827384-0.03943475930690424j),0j,0j,0j,(-0.06480227931661703-0.006671303220978076j),0j,0j,0j,0j,0j,0j,0j,(-0.11756873952461258-0.03807251908149284j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.03359380481175884+0.09949190215268205j),0j,(0.06589236048042273+0.06308758359497171j),(0.04632620194658152-0.04457297328530319j),0j,0j,(0.075580876125482-0.029995167319590055j),(-0.011801775039200706+0.10357964027801941j),0j,(0.00707142326653874+0.013070345137307168j),0j,0j,0j,0j,(-0.01681351134854491+0.016643953767799244j),(-0.0504488834069944-0.008188556916154166j),0j,(-0.0675254011569685-0.05107641921577936j),0j,0j,0j,(-0.06143284828168338-0.02780653361328223j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.01698690850566937+0.020143883433577977j),(-0.036473129853033644+0.11771041979156707j),0j,(0.010623773353587777-0.009199834824577265j),0j,0j,0j,(-0.24584868127673198+0.026651240741275672j),0j,0j,0j,0j,0j,0j,0j,(-0.1623872046042139+0.02159715561942037j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.09933596366908387+0.015372157206597847j),(0.06391973658768307-0.03023495848782068j),0j,(-0.04284478485664907-0.008011165814924065j),0j,0j,0j,(0.051489698214929054+0.044122417111696455j),0j,0j,0j,0j,0j,0j,0j,(0.003287601010611478+0.08655610263613223j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.059829875244354264-0.05463789399768232j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
7.56,0j,0j,0j,0j,0j,0j,0j,(0.024784224325123966-0.05143681873094136j),0j,0j,0j,(0.042795765664442514-0.05162010495726285j),0j,(-0.0007868272169689189+0.11711669859784993j),(-0.007109245746392611+0.0095082781946744j),0j,0j,0j,0j,(-0.05477587229737074+0.005745785820494457j),0j,(-0.12453025836321267+0.17115714241185703j),(-0.17550817692664283+0.026568697319696466j),0j,0j,(-0.01579792655998567+0.07534176001279394j),(-0.08031931329935275-0.0015597211616240475j),0j,(-0.12319942980331655-0.03762934756434793j),0j,0j,0j,0j,0j,0j,(-0.029926600470386876+0.055297755922983444j),0j,(-0.17104958867861456+0.10154833811254552j),(-0.046164573251917+0.062045102878758335j),0j,0j,(-0.060849264063375354+0.10519250100024308j),(-0.13849994906837512-0.0943647628806982j),0j,(-0.04239151016347838+0.0003762269904168704j),0j,0j,0j,0j,(-0.0432134737704703+0.059037417352837775j),(-0.03126300523931598+0.04362173411816461j),0j,(0.06006201259518903+0.04004393851121961j),0j,0j,0j,(0.3346569430017568+0.22446296125569393j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.006160714773439754+0.08533319873900173j),0j,(0.10042584861368695+0.20371066680979708j),(-0.027424308878755667+0.06927135251125816j),0j,0j,(-0.19307249296837964+0.08053095471294529j),(-0.13672015643821583+0.04374835486019623j),0j,(0.07914450974527605-0.13008613136034575j),0j,0j,0j,0j,(-0.07615788240695688+0.12725594305305168j),(0.02058586321287085-0.010598970447610162j),0j,(0.27245189225487465-0.2957386714107387j),0j,0j,0j,(0.09319211916498524+0.013777955429214797j),0j,0j,0j,0j,0j,0j,0j,0j,(0.05682593056027873+0.08970725270944355j),(-0.0017341643005888696-0.019898405950444686j),0j,(0.03694620217071927-0.14477305575409832j),0j,0j,0j,(-0.06161306771463911-0.019974452540100586j),0j,0j,0j,0j,0j,0j,0j,(-0.08089772637667345-0.07835855237831582j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.019436428027181672+0.09599273727048437j),0j,(0.01483428613917305+0.09518674890819889j),(0.03255201863891815+0.13906394555879717j),0j,0j,(-0.0380071047643684+0.06541728454573102j),(-0.008187381942795079+0.08902249215421651j),0j,(0.021104496747455227-0.008988400581429913j),0j,0j,0j,0j,(-0.03585843536745174+0.030038090973406747j),(0.03206321846134423+0.11027635873393171j),0j,(0.04303238619969024+0.013017152894044006j),0j,0j,0j,(-0.011808442532856504+0.06114567422593129j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.004581450821635361-0.04270977006433011j),(-0.011233648896061894+0.06876194839379125j),0j,(-0.12184675697469984+0.05716311344874883j),0j,0j,0j,(-0.13604126448136583-0.11174803439015189j),0j,0j,0j,0j,0j,0j,0j,(-0.07611599674932273-0.04091210569119039j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.012396414698972617-0.07762339244948747j),(-0.04313978310629965+0.1165446813254713j),0j,(-0.05558243706618994+0.05196856143055373j),0j,0j,0j,(-0.05158070369753886+0.07884344052544923j),0j,0j,0j,0j,0j,0j,0j,(-0.14986195683736925-0.029707602497561228j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.07151942859880528-0.035941377267664415j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
8.82,0j,0j,0j,0j,0j,0j,0j,(-0.062449746880073216-0.11934746070159014j),0j,0j,0j,(0.09504528272209617-0.1514763155675894j),0j,(0.09000263961171501-0.05360588025288472j),(0.05694601800307625-0.03436670741082622j),0j,0j,0j,0j,(0.08300818087257467-0.003241019210555779j),0j,(0.2414398884784456+0.15177011499571347j),(0.011655471597688198-0.04552687655778713j),0j,0j,(0.03966253785272265+0.06333942648743458j),(0.06485890427292929+0.09066835465404123j),0j,(-0.004255452230573886+0.09035541478241337j),0j,0j,0j,0j,0j,0j,(0.05448730312301099-0.1018734493351011j),0j,(0.03485577704522525-0.05276827601504288j),(-0.02432367286448401-0.058486532676481434j),0j,0j,(-0.047965408008296684+0.10533880159047311j),(0.07395525228197855+0.19690694321787627j),0j,(-0.028117116383567998+0.06807332308920314j),0j,0j,0j,0j,(0.02877540296031113+0.06533071366962032j),(-0.007209465726033124-0.014157936172507912j),0j,(-0.1252532911137214-0.13828117547616323j),0j,0j,0j,(0.28524823860214793-0.11244445661599119j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.10368787457778009-0.08330815148589388j),0j,(0.29517509228143046-0.09678295953231768j),(-0.010276093051615615-0.028626161460102148j),0j,0j,(0.024661308185542862-0.05697088590876706j),(0.0038757144813475614-0.08864018762606556j),0j,(-0.11090427036534056+0.006465920894906177j),0j,0j,0j,0j,(0.14944863024632957+0.14237050805765117j),(-0.08175931642940848-0.045557401013360144j),0j,(-0.2432535151323068-0.325982263006495j),0j,0j,0j,(-0.13845863044754367-0.09790512007094802j),0j,0j,0j,0j,0j,0j,0j,0j,(0.04728584144365247-0.04446636463574934j),(0.063933724132034+0.056860727089459315j),0j,(-0.1171536687290392+0.00994169313267796j),0j,0j,0j,(-0.022282217741279246+0.040791995781077624j),0j,0j,0j,0j,0j,0j,0j,(-0.030199328736796472+0.08481079078770488j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.04666897999198623-0.09340983525164394j),0j,(0.08552074396314721-0.10687962915198133j),(-0.014723911636768311+0.03996025393942973j),0j,0j,(0.0065024063659659265-0.09768334758323648j),(0.08299842773955284-0.01680849598860632j),0j,(0.06153956602565071+0.08148729817837004j),0j,0j,0j,0j,(0.02180890175034449-0.02079843018306935j),(-0.007273461731887166-0.002256447311510833j),0j,(-0.05972713213588818-0.02292295554906502j),0j,0j,0j,(0.023459405175909748+0.0013439190635971387j),0j,0j,0j,0j,0j,0j,0j,0j,(0.02200582309748604-0.12352077278049964j),(0.08105027818768905-0.000635977976819857j),0j,(0.025182128748468202-0.0537649151696308j),0j,0j,0j,(0.062475220525052125+0.2145203610190871j),0j,0j,0j,0j,0j,0j,0j,(0.0087911980252749+0.08383347227377766j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.06769755468943503-0.0625597081559492j),(-0.05644833115595966+0.012528618666567133j),0j,(-0.019650661339418042-0.021542460751114656j),0j,0j,0j,(-0.05127041319621635-0.09265455293702765j),0j,0j,0j,0j,0j,0j,0j,(-0.019897808751347022-0.03530963637598614j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0328959405867095-0.07181514424166541j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
