,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
18.0,0j,0j,0j,0j,0j,0j,0j,(0.15628060649450795+0.12517888145489248j),0j,0j,0j,(-0.06524773921311795-0.14868553770287593j),0j,(-0.33016185291152433+0.11235071886028959j),(0.05874931933926844-0.2571371012060485j),0j,0j,0j,0j,(-0.2746553244210847+0.09734682042629281j),0j,(0.2375588625355357-0.16180578336565932j),(-0.25490828129535026+0.16686307901167693j),0j,0j,(-0.2284385102460864+0.07933698806513692j),(-0.003010156419979724-0.10673716466138757j),0j,(0.037038024828556816+0.08500524970641504j),0j,0j,0j,0j,0j,0j,(0.06202327238973549-0.08510602264234045j),0j,(-0.24335975424506998+0.2632312394732664j),(0.043877251710731514-0.13422517458967345j),0j,0j,(0.007970654811841739-0.021574941225404348j),(0.1387353072793313-0.3156178999696027j),0j,(-0.07512906895373214-0.055106198145602796j),0j,0j,0j,0j,(0.05325310511972195+0.07948353791092329j),(0.019958595850496672-0.11866626424994298j),0j,(-0.25046707192803974+0.049187140388568334j),0j,0j,0j,(0.04658044753112032-0.15792317852303542j),0j,0j,0j,0j,0j,0j,0j
19.8,0j,0j,0j,0j,0j,0j,0j,(0.06589030696969916-0.059921761793548245j),0j,0j,0j,(0.14267707539805452-0.10079735509059558j),0j,(-0.12670365867464406+0.21547023359709355j),(0.08356032233577872+0.052897417673845926j),0j,0j,0j,0j,(-0.019296528794062805+0.13159571564160405j),0j,(-0.7065169718093434+0.047933716461315945j),(0.03812945641663646+0.06669832380569783j),0j,0j,(0.14547276641866205+0.1956719654623362j),(0.09343517034531953-0.12720284308899898j),0j,(0.08767353766640214+0.08069830351035633j),0j,0j,0j,0j,0j,0j,(0.16552377556705172+0.030019335123721475j),0j,(0.10729667388971184+0.14822366689630753j),(0.15789607408051973-0.09605706213256789j),0j,0j,(0.036815586406329565-0.11094747001131547j),(-0.06607042829492049+0.16575291733601602j),0j,(0.11011024957273684-0.01156321102351663j),0j,0j,0j,0j,(0.05659670860464166+0.004255251286377973j),(0.19790182477807391-0.09954542816541523j),0j,(0.023473594474177992+0.23530678672957148j),0j,0j,0j,(0.060101886338334805-0.01196579180654923j),0j,0j,0j,0j,0j,0j,0j
21.6,0j,0j,0j,0j,0j,0j,0j,(-0.045157379269128654-0.1527984585290216j),0j,0j,0j,(-0.22615333680668032-0.07661876159787188j),0j,(-0.04212788423933135-0.01312360389584485j),(0.1937713067067018+0.07154115475648462j),0j,0j,0j,0j,(-0.04182699192222874-0.11138472229451024j),0j,(-0.12050244691747898+0.10169548361151631j),(-0.019124755377131413-0.19531804067037797j),0j,0j,(-0.18054107807020467-0.06841620837455478j),(-0.10603449627912899-0.0546639250993282j),0j,(0.05900176767294497-0.19114562258647003j),0j,0j,0j,0j,0j,0j,(0.17699283006723052-0.05158999972991088j),0j,(-0.08891551847706414-0.11334675918026382j),(-0.18613594856114415-0.007306420228147488j),0j,0j,(-0.07827979408687312+0.023119991061749924j),(0.6853393108861547+0.14828537153285695j),0j,(-0.11673790659113661-0.008485707778872625j),0j,0j,0j,0j,(-0.0777224846250705-0.14633080295039838j),(-0.11903743784456097-0.05647303949587909j),0j,(-0.07158608619335925-0.053668749986638745j),0j,0j,0j,(0.2211329860349177-0.026963746016875616j),0j,0j,0j,0j,0j,0j,0j
23.4,0j,0j,0j,0j,0j,0j,0j,(-0.017717884906281803+0.08150903781360588j),0j,0j,0j,(0.32543164766773164+0.020240603494327672j),0j,(0.025928844374137092+0.015023985468927182j),(0.013387144678525977-0.1567488873775798j),0j,0j,0j,0j,(-0.007993530999179491+0.002953500652207827j),0j,(-0.3116484321634738+0.2573442972071763j),(-0.09407373890555881-0.013924667389614936j),0j,0j,(-0.14966691680152455+0.032383689961831434j),(0.23869229014469284+0.04758031028785081j),0j,(-0.1630354095423201+0.057056096595327004j),0j,0j,0j,0j,0j,0j,(0.00709753325619579-0.05986425495681881j),0j,(-0.027822497610975983+0.009967315995112868j),(0.23754244270762642-0.032709907398145846j),0j,0j,(0.4283761052110969+0.06251111039037378j),(-0.2175787802153111+0.12620563492291906j),0j,(0.3317360943355581+0.07884007475181425j),0j,0j,0j,0j,(-0.0842057215411884-0.031058890323632193j),(0.3369344519260279+0.0887297761515464j),0j,(-0.04007577919615513-0.04530150653886669j),0j,0j,0j,(0.06563397317317064-0.09858876598077923j),0j,0j,0j,0j,0j,0j,0j
25.2,0j,0j,0j,0j,0j,0j,0j,(0.11711514491646548-0.15440291761385003j),0j,0j,0j,(0.14683124166894013+0.14785748324752548j),0j,(0.0330219179482753-0.232714108990143j),(-0.03221426466927995-0.0645662015138388j),0j,0j,0j,0j,(-0.043422673188580285-0.23755638421267164j),0j,(0.2868675209300695+0.13171375542094865j),(-0.19221430053221045-0.23077540263047824j),0j,0j,(-0.10273626986734595-0.1247138120473016j),(0.029458356218841665-0.05361365081630538j),0j,(0.02814589830597543-0.042357819951425214j),0j,0j,0j,0j,0j,0j,(-0.003629527370187214-0.05831276682092031j),0j,(-0.11535312771585728-0.11645282624399894j),(0.1645806491920559-0.032892413082655045j),0j,0j,(0.026427523221062923-0.025243097207076865j),(-0.19986705339241187+0.5988873482788011j),0j,(0.0872237542919157+0.07333372030965833j),0j,0j,0j,0j,(0.17146854072039644-0.1578617394580107j),(0.13251186259840703-0.07133372788685155j),0j,(-0.0014490640735119813-0.15977653904587655j),0j,0j,0j,(-0.03244852462688056-0.05506085676394077j),0j,0j,0j,0j,0j,0j,0j
27.0,0j,0j,0j,0j,0j,0j,0j,(0.1908421106918793+0.12928748126230946j),0j,0j,0j,(-0.0027466343910791096-0.11761214349615266j),0j,(-0.268566194308141-0.007455228468297649j),(0.01972588826469711-0.2339145856120178j),0j,0j,0j,0j,(-0.1201226720370704-0.10214511354221457j),0j,(0.4880588105455757+0.41437363221956575j),(-0.1581917421022325-0.00690347081063809j),0j,0j,(-0.24896533152876701-0.06752909949930061j),(-0.07891230622952662-0.14088213082581907j),0j,(0.06135693733388022+0.1300205277900619j),0j,0j,0j,0j,0j,0j,(-0.0053588936377950485-0.13734559191944867j),0j,(-0.2530044269151455-0.011983518749825062j),(-0.07913141672391763-0.19083168288216046j),0j,0j,(-0.0798386580523151-0.13920992274686625j),(-0.03510416857592742-0.10664898604886008j),0j,(-0.08537870987178611+0.015724302824867684j),0j,0j,0j,0j,(0.16321310908361775+0.020426727180282638j),(0.001420195743551363-0.05587953346085196j),0j,(-0.10977167585791141-0.12014512093465603j),0j,0j,0j,(-0.007546647065163854-0.06526639335241856j),0j,0j,0j,0j,0j,0j,0j
28.8,0j,0j,0j,0j,0j,0j,0j,(-0.027936045383857154-0.055589514227880076j),0j,0j,0j,(0.034206698217429436-0.17635700444016553j),0j,(0.22589968362695173+0.17834131035054723j),(-0.04622814450638386-0.06191260014398357j),0j,0j,0j,0j,(0.25082770889061534+0.08263214470446076j),0j,(-0.22391563365419384+0.18669232559832385j),(0.2822265339448645+0.10619631444946355j),0j,0j,(0.2621819880254753+0.046377729623539546j),(-0.08595969297968235-0.16332180376690383j),0j,(0.09488576954712132-0.1615591950888441j),0j,0j,0j,0j,0j,0j,(-0.007756790947879227-0.04028592719238959j),0j,(0.3116759608720886+0.14116638264406228j),(-0.059623356722096676-0.1310176377241907j),0j,0j,(-0.04343872882127135-0.023028272106770917j),(-0.32850716262266627+0.16805669769621367j),0j,(0.0386922739062923-0.10223822579023288j),0j,0j,0j,0j,(0.04035790170179383-0.033456278393417783j),(-0.09002701555135577-0.17340966422477178j),0j,(0.3758496551773566-0.025715722433527648j),0j,0j,0j,(-0.06609558029346145-0.11005158137307947j),0j,0j,0j,0j,0j,0j,0j
30.6,0j,0j,0j,0j,0j,0j,0j,(-0.07236105431263161-0.024311090384287394j),0j,0j,0j,(-0.20015514189649578-0.1346955950676252j),0j,(0.0011094693113168125+0.019202608781773677j),(0.10909508466634497-0.0758469122602423j),0j,0j,0j,0j,(0.021491021053216892-0.04922818213041317j),0j,(-0.11292348894791016+0.5191478692026862j),(-0.019684254890167494-0.03977861690063487j),0j,0j,(-0.05442387480599821-0.009137958233591583j),(-0.18282550537845596-0.14128965403317034j),0j,(-0.10498667191566191-0.09262862049544332j),0j,0j,0j,0j,0j,0j,(0.1405487446423163-0.153969343134104j),0j,(0.02073532622859623+0.02751830884693182j),(-0.17425690208876277-0.0029188852923376944j),0j,0j,(-0.1920306146327539+0.01003203488576691j),(0.440331271756933+0.09724684758596885j),0j,(-0.1616578899281121-0.2250933581801472j),0j,0j,0j,0j,(-0.0878306665983816+0.048096518723431354j),(-0.05537782745354338-0.31856310882817757j),0j,(-0.055197872285946976+0.06784340939397562j),0j,0j,0j,(0.006538204584615173-0.20092416101569296j),0j,0j,0j,0j,0j,0j,0j
32.4,0j,0j,0j,0j,0j,0j,0j,(-0.026845177925492823+0.022891682759557042j),0j,0j,0j,(-0.09990345945694587+0.11685980523423167j),0j,(-0.052217673168851564+0.12094821666052347j),(0.20526940913812447-0.11254504018118786j),0j,0j,0j,0j,(-0.0012026015863306884-0.05102124337113722j),0j,(-0.21837554268029524-0.08282791900456501j),(-0.049916787746437395+0.014310141407175021j),0j,0j,(-0.053959862323311+0.0877703552027707j),(0.046945468479970665+0.23710739082155763j),0j,(-0.1325261959572899-0.04700241687123945j),0j,0j,0j,0j,0j,0j,(0.15812665949875646-0.182787560262396j),0j,(-0.06115975721107968+0.14122961875199397j),(0.07932428186212885+0.2422151910274237j),0j,0j,(0.0282941658781623+0.3350491592339152j),(0.42185166725412304-0.3541948160803352j),0j,(-0.10997923293744598+0.2660879657215791j),0j,0j,0j,0j,(-0.028965692272052448-0.019297521594865134j),(-0.028963841947389213+0.3007746914990271j),0j,(-0.08649407265791637-0.02126128629783033j),0j,0j,0j,(0.08443745270322822-0.01702885581940257j),0j,0j,0j,0j,0j,0j,0j
34.2,0j,0j,0j,0j,0j,0j,0j,(0.14169553512647748-0.06281974726685645j),0j,0j,0j,(-0.03193286278734748+0.2522625811851971j),0j,(0.14230207242810056-0.1905960242759286j),(0.10126458033742282-0.023460588445056198j),0j,0j,0j,0j,(0.20893352710557794-0.11428780197005028j),0j,(-0.2136039353196679-0.26116543407058534j),(0.30050335383913285-0.10483758772870364j),0j,0j,(0.13547738001250428-0.05154202794491186j),(0.028342016074748143+0.25706454897521686j),0j,(0.09648545570816872-0.043116422309736765j),0j,0j,0j,0j,0j,0j,(0.0805527819690636-0.08886430963992804j),0j,(0.1294088437970853-0.1725336217923488j),(-0.03886073702691715+0.268439654810092j),0j,0j,(-0.015265292354941324+0.24387985829891054j),(-0.3273352628920615-0.19478650579750434j),0j,(-0.13368243878249791+0.17601762865996926j),0j,0j,0j,0j,(0.20986908544460348+0.017475839325549643j),(-0.013912770689894955+0.13660149005072691j),0j,(0.11892113642161893+0.030985456320476938j),0j,0j,0j,(0.07527980303098725+0.03056629229183783j),0j,0j,0j,0j,0j,0j,0j
