,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0.5,0j,0j,0j,(0.01692798378960667-0.014338434950518512j),0j,(0.06806549295541806+0.21690373054723275j),(0.05354175148026827-0.024111123026653292j),0j,0j,(-0.8405241659159639+0.2642170437985504j),(0.06811475281438828+0.21688881760932058j),0j,(0.01694839256330719-0.014371140789290495j),0j,0j,0j,0j,(0.13138940626102696+0.1927000589460159j),(0.05065127533862544-0.03154911546702935j),0j,(0.05065508194346474-0.031531294960361334j),0j,0j,0j,(0.1313899263272083+0.19269953712039323j),0j,0j,0j,0j,0j,0j,0j
1.0,0j,0j,0j,(0.034138721840799156-0.0795806689048796j),0j,(0.10676005563794037+0.32417602856829514j),(0.1532315519108853-0.12400283293188762j),0j,0j,(-0.5621742862265154+0.18683816588062566j),(0.10687679232741108+0.3242192646700666j),0j,(0.0340066410534381-0.07963695189842987j),0j,0j,0j,0j,(0.3083814210752476+0.20968996117713462j),(0.13197248716211143-0.15685897403367535j),0j,(0.13202966059557128-0.15703705028856643j),0j,0j,0j,(0.30829463585037115+0.20962069946638978j),0j,0j,0j,0j,0j,0j,0j
1.5,0j,0j,0j,(0.07964257335662504+0.12482164194403422j),0j,(-0.17312668433728684-0.287737948939941j),(-0.06603517008076049+0.3224299298906646j),0j,0j,(0.26367894564073396-0.15492500126836206j),(-0.17330375104360585-0.2877351038257701j),0j,(0.07981540571067156+0.1247581762130803j),0j,0j,0j,0j,(-0.3597521686166847+0.10356258488592879j),(0.024748438772433164+0.3516032246765052j),0j,(0.024716234319631325+0.35167957257289717j),0j,0j,0j,(-0.3596048181314511+0.10349217780996164j),0j,0j,0j,0j,0j,0j,0j
2.0,0j,0j,0j,(-0.13352128980453346-0.09836340765788408j),0j,(-0.09576186344327953+0.36309659638080405j),(0.11926843317054212-0.3568953373964268j),0j,0j,(-0.15900595810874601-0.05576020421851519j),(-0.09555934764454688+0.3631480861415449j),0j,(-0.13368449764685753-0.098306156452443j),0j,0j,0j,0j,(0.23120255974409065-0.1409843219463611j),(-0.03701468280528414-0.41455219940439053j),0j,(-0.036938749914737445-0.41446142026809535j),0j,0j,0j,(0.23111033122785832-0.14086372435535424j),0j,0j,0j,0j,0j,0j,0j
2.5,0j,0j,0j,(-0.1474571891424805-0.037344150305753894j),0j,(-0.4647471877019045+0.2195717754070094j),(0.26692786949134467-0.19491998761001503j),0j,0j,(-0.024733627842602857-0.03756462442069666j),(-0.46463854775769275+0.21975292406263816j),0j,(-0.14757536615502947-0.03734699646453542j),0j,0j,0j,0j,(0.11331718104981417-0.1271780671775783j),(0.08845966293303434-0.3468123920967875j),0j,(0.08842551319421067-0.34659841820791537j),0j,0j,0j,(0.11325887192667827-0.12705598480724803j),0j,0j,0j,0j,0j,0j,0j
3.0,0j,0j,0j,(0.04016224317182614+0.19426219917234555j),0j,(-0.1820543649196884+0.5413750923558316j),(0.12070049806413669-0.2665703103947042j),0j,0j,(0.1599189640650959+0.11608475406784563j),(-0.1818831179959307+0.5414338507416601j),0j,(0.040165709595745405+0.19427850646961792j),0j,0j,0j,0j,(-0.14111165131262746-0.08402480763585402j),(-0.13739708415759708-0.16218741324823918j),0j,(-0.13727300540259874-0.16196526776242065j),0j,0j,0j,(-0.14093708757300322-0.08399730661163671j),0j,0j,0j,0j,0j,0j,0j
3.5,0j,0j,0j,(-0.06889070652863562+0.2895732739562941j),0j,(-0.4538683141456283+0.0076301835011861096j),(0.32433107012923906+0.11203016244613523j),0j,0j,(-0.1078442924669994+0.45290631148257293j),(-0.4538890063165718+0.007764625725099974j),0j,(-0.06879564717056944+0.2896172263164264j),0j,0j,0j,0j,(-0.013093031769823453-0.16813715008223568j),(0.08729918062261431-0.04535422956298496j),0j,(0.08714780780116609-0.045279544757253945j),0j,0j,0j,(-0.012921858209650066-0.1680258087967151j),0j,0j,0j,0j,0j,0j,0j
4.0,0j,0j,0j,(-0.31727491576772376+0.16783089751391048j),0j,(0.016814307260977074-0.22057848731242047j),(-0.02202752619183687+0.3728570357166443j),0j,0j,(-0.6402441310884526-0.06543012570300769j),(0.016741707664752747-0.2205779359504466j),0j,(-0.3172582928165595+0.167977009579036j),0j,0j,0j,0j,(0.17147753113151853+0.00038923779576741525j),(0.014648888742409175+0.1255421010798689j),0j,(0.014655155373538807+0.1254036032190462j),0j,0j,0j,(0.1714796442071721+0.0006142409136796478j),0j,0j,0j,0j,0j,0j,0j
4.5,0j,0j,0j,(0.03382147799311111-0.33759735956827086j),0j,(-0.12980247409877266+0.08591976409491107j),(-0.24481120648477564-0.2059061855756818j),0j,0j,(0.6802069924363956-0.16793310168509665j),(-0.12980876059080193+0.0859037239886529j),0j,(0.033725819433039456-0.33767354372883396j),0j,0j,0j,0j,(-0.20237990822019403+0.04611559455982308j),(-0.1315549279002166-0.060175842962409104j),0j,(-0.13157100244544812-0.05992313612184978j),0j,0j,0j,(-0.2025459771664312+0.04594531124473703j),0j,0j,0j,0j,0j,0j,0j
