,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(3.680117598805393e-18-4.428729061298608e-18j),0j,0j,(0.16023778583896922-0.5785103256046162j),0j,(0.5615528131466268+0.1944327044874131j),(0.2754006092957416+0.4589755124520477j),0j
4.0,(5.996635175734775e-18+2.6811873927956703e-18j),0j,0j,(-0.8108993550303323+0.0080421691285118j),(-0+0j),(0.11162589055322814+0.27905217863870185j),(-0.29347132703364764-0.4073348522915785j),0j
6.0,(-1.163291033267002e-17+3.410703169915899e-18j),0j,0j,(0.4100342502310974+0.2941656579046102j),(-0+0j),(0.5858579883889353+0.5372742489389075j),(-0.14684751295820406-0.3031189307070123j),0j
8.0,(5.5103983018907465e-18-8.554478190682358e-18j),0j,0j,(-0.18833404331492154-0.7589888686614522j),0j,(-0.05707963129651691+0.04876252538006112j),(-0.59528417992685+0.16872184895588732j),0j
10.0,(-1.4451456136115238e-17-5.185906278542326e-19j),0j,0j,(-0.2959595900820832+0.0671780963446j),0j,(0.7694014206759272+0.26711810206089687j),(0.49003996938763444-0.06652237387357915j),0j
12.0,(-5.866206021251052e-17-2.652441602312282e-17j),0j,0j,(-0.2510325072647647+0.02222105509059019j),0j,(0.09954054070841675+0.051078465614988286j),(-0.5416701131255122-0.7940812708152214j),0j
14.0,(1.394185969927441e-17-2.2419503400681667e-17j),0j,0j,(0.11040524645241695-0.686311607751138j),0j,(0.4971976889850859-0.17928548934478145j),(0.27763015556930276+0.400449405941232j),0j
16.0,(-1.9849312191597913e-17-4.5263464053708604e-18j),0j,0j,(-0.11656082713876209+0.9664458472085771j),(-0+0j),(0.22711439960818725+0.0266030575763387j),(0.010352613628402462-0.00038496660478948026j),0j
18.0,(-1.5515320597885016e-17-1.762834488516113e-17j),0j,0j,(0.20523547207835205-0.39241503744056183j),(-0+0j),(-0.546978537640486-0.5740772302842726j),(-0.34386768657478883+0.23852393286799276j),0j
20.0,(2.1923151177373136e-17-2.5899245497587858e-17j),0j,0j,(0.1490939499969926-0.12905816910124654j),0j,(-0.05525689337492868-0.0685351234976622j),(-0.8831838272062547-0.41635432387037075j),0j
