,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(9.69637705976727e-18+2.1590677673714645e-17j),0j,0j,(0.4729662001708063-0.3892958947354966j),0j,(0.30075307806261825+0.4720684058637721j),(-0.006026145764333857+0.5580451340406103j),(-0+0j)
4.0,(8.19641889139338e-18+2.517490770586589e-18j),0j,0j,(0.04323137110647385+0.7956774478680118j),0j,(0.3474348740211833-0.0307451362357955j),(-0.4342360180948007+0.23411807492673614j),0j
6.0,(6.392019503453852e-18-1.3161487949612135e-17j),0j,0j,(0.21622591160165688-0.35044505712004725j),(-0+0j),(0.29653122159234535-0.7932228496230654j),(-0.291407001094384+0.16847350611343215j),0j
8.0,(-1.1156243239276206e-17-2.5269784896938004e-17j),0j,0j,(0.6541169803416207+0.2640124106644248j),0j,(-0.14382824573572733-0.24728136809098197j),(0.3305986847877962-0.5579411199975621j),0j
10.0,(-1.1609653691494747e-17+8.836487661113403e-18j),0j,0j,(-0.20302982197865832+0.061509429820285774j),0j,(0.3568499168801753+0.8573862096577249j),(0.3028000745798839-0.029233894305849162j),0j
12.0,(2.590574214628924e-18+2.1751524332017567e-18j),0j,0j,(0.1979820363832983+0.1313599372030807j),0j,(0.026839499407599568+0.11287013725504219j),(0.6670546708196079-0.696509669489841j),0j
14.0,(-1.1696626784347317e-17+2.22035962061422e-18j),0j,0j,(0.36351166759941184+0.27195424229286913j),(-0+0j),(-0.3961756567592267+0.44625876872842235j),(-0.6616615608587642+0.0014480415523470125j),0j
16.0,(-3.5434586248324996e-18+1.0444268872903819e-17j),0j,0j,(0.1579215400865433+0.7540581721079954j),(-0+0j),(0.15512740194510077-0.008128024051867563j),(-0.5785535549896961+0.21817944140867698j),0j
18.0,(2.5416727018052837e-17+9.851420014169849e-18j),0j,0j,(0.1533183606234587-0.6285975667457344j),(-0+0j),(0.4440969379125303-0.5263621791092172j),(-0.039909005459937336+0.32478703299298417j),0j
20.0,(2.7723185606485324e-18-5.650029926091398e-18j),0j,0j,(0.7024621979226711-0.47861041301524315j),(-0+0j),(-0.11730202278779026-0.19291020848559748j),(-0.3660350904450244-0.304176153762695j),0j
