,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(2.7496700276175925e-17+3.494372362435641e-17j),0j,0j,(-0.35574136322060446-0.48163435211581224j),(-0+0j),(0.37699509990795016-0.29975889076392725j),(0.6391904120521967+0.0305180692352105j),0j
4.0,(1.520977126626634e-20-8.602973765334453e-18j),0j,0j,(0.3574363348347356-0.8037970616570975j),(-0+0j),(-0.06530734479828507+0.02760615798655958j),(0.4564276975193522+0.1131201038946136j),0j
6.0,(4.824354300058038e-18+2.1029649074968774e-17j),0j,0j,(-0.09780447835997552+0.6662678668504697j),0j,(0.1728334515486733+0.556517829182331j),(-0.368448895395735-0.2668020407059867j),0j
8.0,(3.554922570834653e-18-1.7086243936021206e-17j),0j,0j,(0.8771000008449232+0.10988857548753389j),(-0+0j),(0.205983825999267+0.07051516080164433j),(-0.10740378008533119-0.3996032945839658j),0j
10.0,(-5.497884309019359e-17+2.9604263023760715e-17j),0j,0j,(0.49302076815479134-0.2298058152167219j),0j,(-0.2355029663874206-0.5253900894651506j),(-0.5796087019021137-0.19151284253154097j),0j
12.0,(-2.2602938016951325e-17-1.5912993037263913e-19j),0j,0j,(0.2478319293814618-0.17587442833923714j),0j,(-0.179939441034623-0.26693742503127355j),(-0.8870919017887464-0.1306969268730307j),0j
14.0,(4.033836175570196e-17-9.431238253783998e-18j),0j,0j,(0.2224307782004273-0.19059673562059504j),0j,(-0.07902750446912722+0.3221245955390953j),(-0.2414230744649885+0.8636566047231704j),0j
16.0,(2.3490945113815e-17-1.8862232882022023e-18j),0j,0j,(-0.33282171575463115-0.6931887796536988j),(-0+0j),(0.13875433671826465-0.09708084264223658j),(0.6043449762124162-0.1216910639485142j),0j
18.0,(-7.046007468514623e-18-2.2281314064446987e-18j),0j,0j,(0.8456274697460315-0.14578974314407978j),(-0+0j),(0.22280795606640952-0.2462529622443189j),(-0.06845616338030264+0.38560261954447933j),0j
20.0,(1.3853161112462256e-17+6.414936204268824e-18j),0j,0j,(0.7231351317960415-0.20756314510500007j),(-0+0j),(0.44669277968690224-0.2978904840703704j),(-0.3698362213169337-0.09455745044343963j),0j
