1.2448229480543915e-07, 0.0
1.4156070670012788e-05, 0.1
6.0755140751656e-06, 0.2
2.910594361160701e-05, 0.3
6.772270917099199e-05, 0.4
3.139950493269428e-05, 0.5
2.53009990746067e-05, 0.6
0.0001466773144259692, 0.7
7.211467754497658e-05, 0.8
3.814986042482982e-05, 0.9
0.00013535794819818925, 1.0
0.00010532984287048297, 1.1
0.0001491243003962639, 1.2
4.935306514697313e-05, 1.3
0.0003115941725021498, 1.4
0.02581623013056311, 1.5
0.0003181201158910518, 1.6
0.0003348576925142899, 1.7
0.06005403952891741, 1.8
0.03248908138746154, 1.9
0.026106644040870375, 2.0
0.0549537640885196, 2.1
0.04938665367924, 2.2
0.03633285306833589, 2.3
0.0435025991307918, 2.4
0.07372047337642595, 2.5
0.043016593699388594, 2.6
0.03932004296659852, 2.7
0.03860305921474527, 2.8
0.0515760688473611, 2.9
0.0551343210791323, 3.0
0.06005462802393047, 3.1
0.052722654947343184, 3.2
0.05242623014772341, 3.3
0.04949251589588155, 3.4
0.04594472934187188, 3.5
0.044195440527184604, 3.6
0.08968025670513802, 3.7
0.04565799049588504, 3.8
0.044857706933229435, 3.9
