,0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5.313705461541808,-0.5072865229301469,4.2495645477672905,1.435801270921916,7.6250656212678,-0.4433203353736918,6.85279249624489,7.149092264231319,-1.6200850425542748,2.5477747977434984,2.248613383227256,7.8833064372703054
6.0,-1.8549181505161867,3.32502511209296,-1.818829826436069,1.4177991858927224,2.303499111181544,1.905944853001648,1.954352140148009,3.2875287405602864,7.138689001526162,1.360057037475784,5.4023032261070565,-4.756792862791979
9.0,-16.591883307609574,17.8366242390719,-14.011827309659587,-1.5413564150428198,-3.076798076070392,15.368720543525706,12.79420999509784,-16.526738215185915,20.470112584383767,-9.821480004911884,-10.354589894420288,10.653313462130296
12.0,2.9748986177613235,3.700591551628048,-0.4628347216166866,3.780352421041768,1.6176965559815188,1.0900886915480676,1.5427629629993218,7.744109764339498,9.48991398487005,0.666754354254275,9.503336363972174,-1.2604059224722004
15.0,-2.2414665311521245,11.693615825954286,3.736120179025051,4.666267214396379,10.548879509037326,1.2075391239857214,6.097934830080562,9.081968558063306,0.2915381081726619,0.0771890198679549,-4.742400335671211,2.0734540223865148
18.0,-0.0043963322794459,3.4856195912468344,5.859219357110598,3.672270180290504,-0.8952242903140659,-0.3628335782168722,3.5614416768402606,2.765753780910231,1.0582028182725935,2.498290076335204,5.804288526829542,4.296251702072317
21.0,-1.4868496977889794,2.4840844432563944,-5.15469267926564,11.484288050411372,0.886932765169463,0.466949471402739,7.885151819057147,16.58249102481092,1.2190273609216238,0.4929457662229369,1.34828026366447,7.306237949059828
24.0,-3.2660694282537497,-3.631670378787057,-4.753891111446665,4.995429138399109,-0.7785475277401445,10.939040210145745,0.3830405235778623,-4.143191968011505,1.989783645951514,3.6231744384764335,-0.2120452209521973,7.949438279277904
27.0,-4.067342058390411,6.712093897013812,0.5772346935878973,-2.4707227102910627,10.496136559243077,16.861657418002117,10.695456727788992,-4.063873506405327,-0.795772434446006,9.267111405520923,10.488226881799315,-8.093938142194192
30.0,5.764894397293189,3.1681281972581496,1.9362162744163018,8.283386310148614,-1.8435778575587782,5.82922946743434,5.46353422539757,0.3077757464828904,3.1572235130654693,0.4201279264355066,3.454236057989175,1.9061717845010189
