,0,1,2,3
0.0,0.0,0.0,0.0,0.0
2.0,2.9677806242514686,2.3602240808826087,4.980814924631005,6.8544447908565385
4.0,2.665200813877004,3.0124485812163817,1.1490728285179796,6.056586419977604
6.0,8.070676922353964,5.334154759783955,5.971000050794512,4.502447554352542
8.0,6.366851839904616,5.206586290329943,2.8983624997600943,6.150337602780377
