,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-2.5537078389608788e-17-2.893413080866724e-17j),0j,0j,(-0.39548642611098295-0.5357279112126665j),(-0+0j),(0.4522946498310862-0.46843067296058405j),(0.3523878993370232+0.09171212937438583j),0j
4.0,(2.7625555450241333e-18-1.2030630346110595e-17j),0j,0j,(0.9245032700949748+0.1695940576484874j),0j,(0.07947753081614681-0.3234042524150573j),(-0.007118212552666689+0.07465856855914052j),0j
6.0,(5.333818152632375e-19-1.9902656246479058e-17j),0j,0j,(-0.23004610964381952-0.300939777235118j),(-0+0j),(-0.6630948260953256-0.4584320800438003j),(-0.05808347719699697+0.4508720740791695j),0j
8.0,(-8.938095114082887e-18+3.7366319247151114e-17j),0j,0j,(0.24089748312113238-0.5126636559663331j),0j,(0.0438008205044301+0.018905439676264634j),(-0.7134816234914899-0.40964914730885243j),0j
