,0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,-16.498681881368615,-3.222895759317025,19.816693434528613,-23.4361434245255,4.320157285092407,14.341937755168416,-7.360581838805092,14.478010699239777,0.0476947709931262,27.65283992563502,18.65266031072756,-17.369187393512018
6.0,2.484605342831372,4.608346508329124,6.335658164704137,1.6305808964792046,3.9045407259431255,4.480762866628839,5.39182392929723,3.6007747465174167,1.3530240501059387,-0.0631194212942438,2.85666732961376,0.2137618586187482
9.0,2.818316897079388,2.738888314448348,4.02524637201764,2.886033824568062,4.493813355892074,2.2698237281915743,4.678445601644345,7.8015056513860435,2.289540531290539,0.335180158346629,-1.9125640356894555,2.6298526425334265
12.0,5.09986922348291,9.810059541713208,11.422214406450852,-9.972977078764616,0.9405175319931578,-4.79415927003176,2.985419176841744,-5.207298068403167,3.411593538805086,7.180692005490119,3.1784274984574155,0.490300162377572
15.0,-1.3987610479878314,4.631991360120825,-0.399779332114629,2.116000459776763,7.130852291011102,4.93725989584722,3.404539675028277,1.6846947952692952,3.9375422420276647,2.370624179314249,2.551031768270935,-1.4977087054751888
18.0,3.274054054197563,6.901605710443015,6.7049499353217845,-3.741918141749344,3.373282157273141,2.550558243429315,2.761191355206728,0.4574083260483699,3.497135120283076,2.366556439279632,1.338103557720416,5.281874169373499
21.0,4.737710821816619,4.352315113022951,7.886738056866848,5.94120375446059,3.440866219050182,5.101158353141579,2.1805195700738613,3.2008483574253788,4.081700917838257,5.776143141603303,6.854886481929345,0.6312366577709303
24.0,-1.1718599846246365,0.3077921970455619,-1.31630147258923,-1.1990270070204712,3.00096823304983,0.0649235859213865,4.149658559666388,6.390882321518984,-4.2877572153738415,-1.3654069371904425,1.86184192186187,-1.7688388150045713
27.0,0.6066615054804593,-0.8239832272585688,-1.8126242854600243,1.594063950676692,3.5269616092219302,5.567113109002413,5.041754626268535,2.8633772895473486,5.250369764197563,5.648823237452541,3.948198616706619,5.1589710006758285
30.0,-0.9018425826657535,-20.87057164179777,20.604544706849033,-3.5232433246041754,12.07889524070524,14.330825696519524,22.325695218088114,-3.3995808610154534,0.21361998917011882,9.70704435593989,1.7859590632418851,-5.8875356911003625
