,0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.311200401927895,4.629659852589685,5.080355589152307,2.405356870430761,7.672804712772778,3.013584291805992,0.2926098172746092,16.40526558280439,-1.2437879949160688,2.203739116741456,3.718671436538671,4.557213563124736
6.0,-5.045914517432823,9.669586955140383,6.229700072631655,13.063185525070324,2.156088427192112,2.3739033541815817,5.816050771611535,10.48177583222672,8.989168926945132,10.53947317804214,-6.598779185255553,18.06612688736472
9.0,4.553436335207462,-1.4566024439554683,3.821531394394824,-0.3738584723940538,4.78917418492388,5.868658090110034,2.5886037494809773,5.986819577414551,5.440842188525727,4.442841294456983,4.355064092675031,2.45724934928747
12.0,3.8641031511855015,3.3627621728753527,1.5748926973301165,1.4410804655325566,3.22226995375313,4.67853022492105,1.1098190055634525,4.151324739887481,6.04878685967044,5.9694890716509965,3.3470091900169643,2.797900380058489
15.0,52.84825327444392,510.844633132658,-48.6712579171172,114.2032316196578,138.61955453459987,181.41379500933783,-335.08822033038115,121.28401963845516,254.797748514354,-52.41972612017236,104.39422955662894,62.32879079633064
18.0,8.292443674559232,3.998000092681934,7.361838497416666,4.584072814096692,5.712524917639077,4.289355188356919,2.5251271477437034,6.390797290381245,0.3570518097988379,-1.7159531595545037,3.290847011519471,11.957841489794736
21.0,-12.23853144397144,17.194276618942524,-0.4363836458443825,48.774053945416696,6.631550945865948,-20.03715067866151,-34.65486930060865,-1.1445283635854178,-50.14706256528935,11.19019731450136,7.202624935792061,-49.388873577125096
24.0,15.481882472948952,2.39779508406397,4.924433870667704,-5.027048191520777,-12.51604811861875,-6.1697787463687295,2.228338103671524,1.937361812500883,6.335684366948789,1.6568443880785744,0.922036955834618,9.859257679239354
27.0,-1.8045312681830965,-7.03524836012899,4.415784671702915,3.17549425005676,11.34556830314878,6.305288822127008,5.055721594316558,7.3185826622566115,-1.806472091752055,15.506581551537666,-2.7360124747787893,0.790620563544468
30.0,2.5193538774350275,4.357009598427577,17.02752744966324,10.485443913980236,1.2552093187671194,6.0809096315878435,6.05240473084726,1.2245048103823906,-9.339734683817982,7.120828203394084,1.188290474664443,-1.2291958998578953
