,0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,4.695421896586383,8.022844743810264,2.395806913114257,7.953483816825385,2.8949544132753644,2.154177623657709,-0.4397051759219411,-4.1679819210093525,0.6403246071878416,-1.6066054062157085,1.6126576940594095,6.561862258499993
6.0,18.26785648625034,22.15790295691313,5.964502431312213,1.6536024177583808,-31.986444897715007,-11.48959700407123,-5.32144131838781,2.058989326855547,-3.752120395646487,3.795345072310708,4.785672784304212,14.432533259031432
9.0,5.789535573784353,3.3945225225449542,-0.8490836541192275,3.495136605373331,1.6101990812410465,3.3523401454443604,4.4782366440046815,4.945401908372272,1.4718400234359112,2.602678057729474,3.221763945948752,5.626737176639176
12.0,2.0825583453811984,3.9915471798470095,3.7092138356748783,-2.62782867250216,6.24293643494977,-0.2578838022528265,1.500249267672697,-1.860172514690888,-3.70154257637713,1.0397516233384034,-2.5821455099525514,3.1622057491985505
15.0,6.691584635058109,6.911443051991768,6.421936099727877,7.338905603562699,7.611230597246852,1.4593851343676727,2.4503558544262494,4.062782018228122,10.437616816834,-2.6531235753042246,9.69138507101094,2.0177285897226898
18.0,5.100441994854329,0.4682483569182117,0.6407645530513711,3.53512884165677,-0.5301943772239076,5.282026491324207,0.3608784837504398,-0.36947892081359,-0.0161434930981035,2.573292830482224,2.026179553435949,-0.4342477466051018
21.0,4.040140327517345,4.036351555335255,3.281109420997729,-2.35860462678116,14.428453813215276,1.7479961969046598,1.195137999524496,-0.2921138646481315,2.504291536253041,1.3136097446579789,-1.2262817962950336,7.71945494802621
24.0,7.208170592708388,3.064468965627644,5.126421421008416,-4.959714999278267,6.01481698504005,10.101507302971635,-1.3886249771171206,-0.7076561068281167,4.93544102566518,3.768668253618143,8.359448506831152,3.9658654573247767
27.0,-1.8396266972382929,-11.545122311183093,38.32912465045191,4.444047213965535,20.98527409134025,1.044416362455558,36.9321534280616,-10.180590352661838,-1.6865802765636584,11.845418400623634,-20.77596269977588,-38.61128146796358
30.0,7.599817804805051,3.38872980014675,3.2486752061239814,-1.9819132301745894,0.996946297593446,4.395031638278359,-0.7513536465255138,0.716244030232856,5.648773255250255,0.14416688742523343,2.4082075470552606,0.5195437868028032
