,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-6.665975339789105e-20+2.4373168079611845e-17j),0j,0j,(0.16297544789370855-0.7225815350087006j),(-0+0j),(0.28086016219597526+0.2745323906313186j),(0.5172509852245221+0.17180187053137835j),0j
4.0,(2.6492818602128655e-18+7.179784490091995e-18j),0j,0j,(-0.7591241438652465+0.5205796071268697j),(-0+0j),(0.015381543262140196+0.3113575295003107j),(0.23397073710168004+0.028372486230940797j),0j
6.0,(-2.0810824297428736e-17+6.24622233354796e-18j),0j,0j,(-0.0705597703141028-0.30657155566209326j),0j,(-0.849692324091309-0.1806562073192709j),(-0.07348982439363225+0.3755272758669662j),0j
8.0,(1.2700385364819989e-17+5.878349027746079e-17j),0j,0j,(0.05351316809582847-0.28544149544029535j),(-0+0j),(0.2775863646182304+0.05298521228806016j),(-0.5247658264419267-0.7486111797032564j),0j
