,0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,8.872937992282795,4.677429231727862,1.768003690724514,4.0333885046581015,5.863498321445524,-1.3649294452457283,-4.069263569006832,2.9778176505221965,2.165620557322228,7.223201748766075,7.6590369685274435,7.529025063431176
6.0,9.75482278323508,4.76106638541664,-0.1599813018158152,4.978081461927557,-2.251980589787053,2.0992784646468543,0.3835732020249876,2.3728794373167035,4.259148445045856,3.636945548644225,8.491167437329734,-3.737887638022128
9.0,7.141197129605302,3.739797645226836,-0.0541392462333155,10.203016438728236,1.596516996559205,0.9262540822553484,-5.894074756881964,1.119407566902039,1.0937538085275496,5.519656021205883,1.2893128750000875,2.151944835941648
12.0,-8.663955664238317,4.822014668392527,-2.566778743263685,6.761077936661516,-16.66632568766518,11.717253951741226,15.05814825076956,33.36799533909005,-2.3323658398690528,5.138537505792919,6.12034262346652,-9.305373149101223
15.0,2.930728226233892,0.071833900446902,-3.3332918291856743,-12.088709821544075,8.912136103026846,1.602480169234429,-5.227841104694776,2.4546073893785176,14.187169213878391,16.406527622272872,11.193464886905206,10.546018143958388
18.0,3.984653152545652,1.526125176564183,5.222321980730849,5.6017136517596215,-3.0738861591380995,9.058160963937512,5.390062586618707,4.962781836601867,1.966027944686376,7.784007732893853,1.9740289618019264,1.8055935505591565
21.0,1.0380162770246504,5.550906812682427,-1.05455759792897,2.539179894890069,7.687211012111257,2.940306036678385,9.246226023940054,7.205075761351428,8.650247100300257,4.626708121634379,2.867802624674343,2.3299116114626326
24.0,1.2678586907640756,4.345736193240484,2.593814661179564,3.350624561569404,1.6284363785563456,-0.9587922786380236,1.5451583251760672,0.7393200498782708,0.3455633590017263,6.059525704986688,-1.5986195727989956,3.142250244910467
27.0,-1.142064064822516,-2.2042916854656847,1.110778906156178,9.174601739926196,1.3856417061400927,0.4681307158157849,5.975407992615358,-5.02387306850739,3.9628052613292897,-4.276045456597494,0.7016902262277661,4.50596817429613
30.0,-1.1680101674314953,-4.477684240722907,7.188425322857976,8.560887756451693,-1.4719264293346188,5.7462676219319,6.296138448922376,6.832101173371222,8.955196252520555,-5.270395896864776,-1.7995830285965275,-3.9917966666338014
