,0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,8.835494577613112,-3.740785549603805,-14.836205735257147,-1.8778891741442203,1.8192479333844909,-0.6023660141947198,5.028406123838802,1.6592345237969033,2.0708414319111226,-4.898460344906922,2.64092725569357,3.381897053145093
6.0,6.28659942294484,2.167307149755491,-0.1497833852339717,3.4372466150377305,2.489417667369619,4.177078663945708,3.4835395091361607,6.5785585293365525,3.7580287560368273,3.6463546678400816,-2.738968488406628,2.599289311557672
9.0,3.97177019648856,2.278201042772692,7.889753786595912,2.659036618939539,1.988242978218662,1.758344789167091,-1.5869433222603735,6.023620340057112,3.0270839848366187,2.5574389393725805,2.1050197564307176,6.226164231958773
12.0,1.7997684110749428,-5.0255026724353415,4.411162443105594,4.5479012996073225,0.8527193814449623,-4.145324729038297,-1.1015629273642098,-0.9450551105105937,4.902311126304894,8.134018166488302,0.9229704313446428,2.924341350312708
15.0,8.918628933156572,4.351601614828748,-17.69448478163448,0.3513602679792598,19.93970028776603,9.71527249400285,-7.974849596755527,-3.582871033480756,-17.027243975726226,-10.57094581758681,8.229576920454583,-13.556423188456185
18.0,-9.1890940074802,9.9700417562858,10.052390925932276,6.789127760094819,1.7141356756463206,-1.444020163969755,9.740000725676564,-2.630669392641615,-0.160046860204076,19.670353859262136,9.276710406561856,-2.132740071357909
21.0,3.2102963576026724,5.88819621577971,-1.2153320632777904,7.175652075656528,12.913262519839272,11.671214195471908,7.165738118729217,6.373775321720534,-5.316302141631149,6.813929361837533,11.326707420796694,1.1348842191514017
24.0,0.0369411132439184,2.6754653565396325,-7.017904500966995,5.994084162009504,1.7563392232921573,15.019079248836276,2.948667313691082,11.601219935079463,0.9056659287829962,0.0247660105469792,0.6682382931288378,0.603318747566715
27.0,40.82779505271704,8.48735626256164,-5.371907203386819,-2.2335533141406705,2.1490223083310283,11.754797426799383,10.864183588489444,5.271398065174947,20.456709252986688,-16.632356269952236,-7.7431199156178145,2.943326258762274
30.0,3.623632153479747,4.62084338616342,3.3907052078472133,5.291343724604881,3.0986700504306603,-4.201180048599335,5.7105504208605185,9.500742995889205,0.8440750095658105,7.351101044062467,-4.123029540535228,-1.3596332380083327
