4.1476902866710574e-06, 0.0
2.128534145895422e-05, 0.1
1.0929385167113281e-05, 0.2
4.485537108622761e-05, 0.3
1.7812031212760537e-05, 0.4
6.887249088616265e-05, 0.5
3.669684201912382e-05, 0.6
1.6557673296557773e-05, 0.7
6.47054528147839e-05, 0.8
0.000796191426262638, 0.9
5.146039525849577e-05, 1.0
0.00020886355458626937, 1.1
0.0006963721564804404, 1.2
5.801830226803695e-05, 1.3
0.000396790542024128, 1.4
0.00010909655634827597, 1.5
0.001043216970629035, 1.6
0.00017968772877452466, 1.7
0.0362048486806722, 1.8
0.04901136522808203, 1.9
0.03508637240755408, 2.0
0.03905735804912258, 2.1
0.040550368411615634, 2.2
0.03578138141047871, 2.3
0.04816537164884982, 2.4
0.04255251008017802, 2.5
0.03603795748730165, 2.6
0.03955188118438657, 2.7
0.061503099089849966, 2.8
0.05525142757025803, 2.9
0.06772018762003562, 3.0
0.0595648626623525, 3.1
0.04801310605996423, 3.2
0.05438254368263973, 3.3
0.06244507855177395, 3.4
0.0389845466987625, 3.5
0.04770536496464994, 3.6
0.07834784676752071, 3.7
0.05891493261631353, 3.8
0.05979824473909379, 3.9
0.06121754782298672, 4.0
