,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(1.922462884047219e-18-6.102382356094021e-18j),0j,0j,(0.0036711490647154676-0.4711136913355082j),(-0+0j),(0.5910645849313961+0.14408412803533815j),(0.3890200750778219+0.5065414239481258j),0j
4.0,(9.869894387507224e-18+3.384651285358012e-17j),0j,0j,(-0.21744263634104627-0.780208405703611j),(-0+0j),(-0.04859996283726295+0.004005579279581728j),(0.5557781148440607-0.1809039236106273j),0j
6.0,(-1.473024359239184e-17-1.2061291740085704e-17j),0j,0j,(-0.06100486939751393-0.6948764354134664j),(-0+0j),(-0.05373653187504457-0.5228825059602199j),(0.41021204088581076+0.2624071207722208j),0j
8.0,(2.2377853012438128e-18+6.180871145570803e-18j),0j,0j,(0.5745804946062487+0.7567051510524428j),0j,(0.17248793395717463-0.09929429215387844j),(0.13972451074729797-0.19524391634571245j),0j
10.0,(1.9145349234791314e-17+2.538349646429412e-17j),0j,0j,(-0.09109719530589663-0.3796213012758607j),(-0+0j),(-0.7453408308279555-0.14776303760613796j),(-0.16299162914248636+0.4936150606217359j),0j
12.0,(1.3042231234797703e-17+3.0526204487080463e-17j),0j,0j,(-0.16092709141928896-0.10509658610867316j),(-0+0j),(-0.06667290723776964+0.05332054845841436j),(-0.19539147418820818+0.9579096999210028j),0j
14.0,(-6.49256181772037e-18-1.2528943152073764e-17j),0j,0j,(-0.3784905619886684-0.1146883697209414j),(-0+0j),(0.5878893678342113-0.2441698672147687j),(0.640317042497407-0.16838267296679507j),0j
16.0,(5.553635560504214e-18+1.783651483527432e-18j),0j,0j,(0.7808881309048958-0.29377455342567843j),0j,(-0.07301622840118493-0.02453004586338929j),(0.28084768427833356+0.4680830313597203j),0j
18.0,(4.822599372629444e-18-5.4084668438117084e-18j),0j,0j,(0.028116999703162893+0.6527377639716441j),0j,(0.3103022452283389+0.49529751527194765j),(-0.4555606617757365-0.15492003494425804j),0j
20.0,(-7.261740152068499e-19+3.4676934980223384e-19j),0j,0j,(0.7115079483947369-0.6333444333188675j),(-0+0j),(0.14123909743065563+0.0826513082107185j),(-0.17665844913867992-0.1861272121723792j),0j
