,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,2.3632071074463767,2.556141109585251,-4.387304699111303,9.37475042782992,2.4247552074314336,-5.0568002268682815,3.8856860061140575,8.729427153936351,1.9436928594269247,8.389962623783084,5.251497967357974,-1.4213124546663336,4.953702239407694,9.85356730961382,1.125262211402429,5.237691613437439,-1.8649056269866888,4.353817412469512,1.234087656065691,3.024359884476901
5.0,-42.35510410059804,-29.871877670193896,1.3358806336318614,-21.6390807786308,32.27332209036424,47.67566709237993,-34.77252839463455,-39.00249414430639,1.8425700598784225,-45.51930757807301,-12.775859542787009,-24.226255117896816,-46.4348051687934,-10.967744370633037,2.6179933784489564,-18.086656160270447,-0.0188105867697436,-17.177638796279194,-5.080167909471785,11.05642929268032
7.5,0.3767456518662547,2.536401859716916,10.41892721369219,12.282158736041538,0.374818876745878,6.110906526702209,-7.843873270667303,24.27342017956608,2.0442043114073263,-11.753977088571014,7.871007232711048,1.8222162495227776,11.570991446661791,8.591590176477848,10.03959059764522,5.872827919737793,-4.103349253007055,-2.164671312684683,5.0450946703017125,6.666257785029183
10.0,15.138556250806808,14.239728948747254,3.12039961092765,5.848529892886277,8.43575561003936,13.647817272330055,21.126190046468743,3.3032125108402672,12.255047068892612,7.014777392328449,11.542436383574287,14.433379210871989,10.701015384078875,5.154360179315518,10.205164370473687,19.481784678087216,-4.785976307749983,8.527547230988406,11.163647800223504,10.82086373156414
12.5,-0.6577875175149623,-7.367033491762949,3.7089598832292654,1.1813454111100008,9.872799558455633,13.460683975423242,-15.489958467751944,20.688143024181,-0.6866358194447031,-15.266942730003864,10.607781667559404,-23.26621857707821,2.5996994121382766,-0.6312564225356628,12.597219244210017,5.802348594472914,-7.141943324742251,-14.06678066660922,-4.6049447754867785,11.615630899808489
15.0,-7.821340283471906,2.416798246069413,4.950320202806281,2.2114980481725413,4.82058215252082,-3.676964273500954,4.905449197283782,15.795470739464063,-0.6280280141304235,-0.6391033625657586,-4.244687013512162,11.32848485657167,0.4819815404221051,-7.555504439561826,13.605373061123103,0.8442557982230502,0.6145292907275111,5.2444324668779325,2.1471358154423728,-5.401751777945378
17.5,3.2708583613335844,0.4074744972025749,6.007202535012152,-0.3891064052475546,5.42882094080128,6.425227798612893,4.599083363198489,2.830588331791626,-0.2279885650620716,5.463727836427935,5.624398982791925,8.065871617598658,10.695106497839888,1.8623114292191665,10.488058367837304,8.107458889251712,6.280384516720305,0.6754357932457532,-2.5782304883894764,-4.228750929252143
20.0,1.636313242910421,1.8844980896123424,2.26292833654686,2.923367971406787,1.7075347832277867,-6.825099149239216,2.3507496902771745,4.507546092876531,3.798596718927028,1.4312271226151845,9.8382730662483,11.272375089008996,7.9035747073879055,1.6538332076872546,11.440711412941855,2.4095419309604216,0.355044830418068,0.94668725110298,1.808696385343885,0.2530641690915813
22.5,2.8614489302362074,1.178580008619268,1.4926998353911245,3.689260129489065,-5.087082071305503,2.02502219280376,2.6666987040821803,4.609398538055458,8.935919701083233,4.43627614240715,-0.279868227374001,4.594648578242161,5.975376810557909,-0.6705745733870337,9.932987823777284,3.334036343457359,-1.994870556216084,4.9259007994952295,-2.8677085975971752,8.236117646673948
25.0,9.895825185798376,0.8726632192915272,2.1601212305002506,8.370554164735074,-4.049103061582031,10.411228418905608,4.057868322340211,6.21270662144116,7.713388777610593,7.287827748609293,9.945510296950332,6.521769527212356,1.6381733063678383,-9.0225969251727,5.157059232792716,6.912141433005811,-11.05076264967088,7.655779877110095,-2.240558150662808,14.478162983106836
27.5,10.220621352540006,-5.403729849001517,9.990406355727814,13.438316295775415,7.329588449704382,1.0817568255851402,16.931850372152077,6.185367092724408,9.363199920041463,-1.2722325375545482,6.9540076762753325,4.488279404252963,11.900671829003503,7.891855256340125,0.8525507055075816,-3.0878014043788427,-2.263795373468096,5.199933601570607,1.7469250434754575,2.3640075231316384
30.0,4.971801170371561,-1.9342908229028706,2.4254425365125516,-3.542755586917047,5.722205345221684,7.213742784924403,10.772337110750561,2.319208721589386,0.8707457625636539,9.425131308050089,4.317774310984246,10.930909650045496,6.967868084304878,-2.1873058253085618,5.007039434762814,0.2562503471520295,-0.031446078821239565,0.24607978875186146,0.6927044017737056,7.947732491993118
