,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,10.04629253227598,3.150169831593199,-4.317336038745474,4.012220769893086,6.140126401148607,6.098132036587425,4.560574902141551,11.70577677294238,6.241019072434513,-1.4837707834662448,-2.375031279562448,9.789868301173245,1.659557099562733,2.0200369441623023,3.997678113408906,5.4889338743367455,7.21027107467582,1.3880246535009246,7.416177605754353,7.17818493456357
5.0,5.877602226898781,5.057370904092973,-2.083064469624345,-4.126935544410449,1.3413818716340489,7.258165814337159,5.367363037419279,5.709437275867163,7.626724495844801,2.7697429723868607,4.8490761686722825,2.9321491845894383,-0.5923446580044461,9.06384182581426,5.109082192651658,13.317994373075331,6.160136656625474,4.125279291178692,5.849081114545032,-0.9487934297352152
7.5,1.6513470358104936,-4.595697229565407,2.669774595010603,3.57390923249045,1.2276617605584732,-0.9880124597725756,9.771135356543676,2.3044248120560664,0.0372508900061293,4.736980332193995,2.035629100129913,4.104718068773146,9.26314362345539,5.280174190750654,3.197965936692791,6.0788109300321285,3.572106222925384,1.6426542519835547,4.380993616312214,-3.767115746441719
10.0,-4.878013093552332,0.9898770486033672,-6.607299335751084,3.006687072068877,0.3838009678775009,6.30545371812587,-1.2482266170931686,1.896137875685959,6.9326618482696425,-7.8465934814572496,19.53665434976909,7.613583515725805,-8.177574391842592,-2.153425382947851,-13.609070978585969,1.381439383005529,-9.311621682425365,-0.6290141404548142,0.217706764419072,-1.89733259505936
12.5,4.359123369218211,19.539669657849448,27.017275699036745,11.029829013690248,26.02287705808765,8.57069176335095,-13.735439299765504,-0.0133012746945172,7.0809971861252405,-3.133496012174521,24.306746874150363,9.19669711319755,-47.19754657240675,-32.26738388734203,-13.841074416034669,0.4752024694036261,6.607923068017262,8.25921127679625,-1.776389125735144,-14.602517020189918
15.0,-3.429017526717702,4.747541028449043,2.24476988508023,7.304304008190082,12.738271083038695,1.7307096781766012,7.4538603236064676,1.6087246336277623,12.051981302653004,-2.002406922793345,0.819225465612581,8.920767603208308,2.9044008284353,5.464742302018827,3.769421050696161,9.374049538899738,3.871517305853703,1.7170288347217195,1.7066646069241802,-2.395520869154188
17.5,-7.778022256294161,-3.448932331134157,-29.19345975453602,-6.5549979062565615,-5.052147217849006,3.971441792245504,3.929842189759432,11.6964483693095,-3.168707021162303,11.622197104244565,-5.661286434124509,27.480374551610765,5.205938943920407,10.028852253618217,-1.897619404980723,6.180903884586117,16.452929243177884,-9.82963470092351,1.7699353539220264,5.3177434242855295
20.0,8.298780089441749,7.489627754949332,11.2641163525908,4.565104704464659,7.42300968164687,-2.455779634701216,4.079148718923047,5.684581513134766,2.4870307774505784,3.112727833581973,4.024216987690391,1.3266046145857984,-2.0058771520718146,5.434005847313142,0.0216292245237523,6.692384822623907,1.0494216238749203,8.75884525051535,9.608150286238832,2.11502881246263
22.5,8.254499988743051,1.375456228270396,-1.328962913307239,2.927103865568157,6.659911187819262,17.69137013572746,1.7721518266793486,5.475530568042069,-7.62818883520885,-0.4495574475950523,-2.5447152801182416,-7.735340208218,7.526264792660068,-3.969965879650045,-5.125731164554364,10.611094245710389,5.6941935361066855,28.218543885661216,10.847518486806084,11.476362244973464
25.0,2.6212229792838664,-9.301988427205368,10.989281272002678,8.342179873377235,14.078749577968557,-4.807029356899055,10.349140875700396,3.687914406141351,-3.118661165206898,-10.978570284117044,3.08498990903701,2.454174205638349,1.9679150786273032,5.185962625159457,0.96894432832399,5.218883758511269,-4.416191229149282,10.01761660104098,-12.84668321493156,8.566309066843885
27.5,11.33087514230601,13.159067425504304,0.921044686757846,2.3117054413396327,0.3700448169692283,1.074991924690928,0.1603460442016792,-15.062327539298437,-12.23060117990413,-2.27964866379424,2.901812026335407,-1.294981691315564,11.647143166614333,6.971345907853744,12.899019893135186,6.185341578613103,13.442497791801555,-1.4337458247286126,16.722953055806453,1.5819721714041766
30.0,1.9450801333314176,-3.582807381178879,-1.4062510205251733,16.34826833151941,12.651582418774822,7.108487870276528,3.532713687555922,2.4379522436394723,-2.6232391328659035,4.338271638256288,5.074832150881022,7.596254024849719,-1.9631591188776838,7.081808562425313,-5.108519433883946,-8.309543485246053,6.009621069764988,3.4053687504642536,10.61243746787663,2.981172907153283
