,0,1,2,3
0.0,0.0,0.0,0.0,0.0
2.0,1.7965044881237948,6.682949149924277,1.4909932256241496,7.529477728467417
4.0,4.4187738774204846,8.902992692814271,4.52418075440343,6.259172590216399
6.0,5.805120282185665,0.49343012179234425,5.278309471825258,8.281428337968993
