,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-1.9652614087892927e-17+5.957289494969034e-17j),0j,0j,(-0.4067234311880953-0.417852070674043j),(-0+0j),(0.3844375550820359-0.36241060354197213j),(0.6166600082173224-0.023925979693615318j),0j
4.0,(1.2323452043866924e-17+2.81019627153755e-17j),0j,0j,(-0.15503702509882739-0.8766932317438503j),(-0+0j),(-0.07339730686047982+0.046326538563302405j),(0.42077270371312403-0.15096197283868704j),0j
6.0,(7.214685795665926e-18+1.869363082916605e-17j),0j,0j,(0.6517563434686618-0.019181080184130006j),(-0+0j),(0.6057021063319015-0.3372219793824428j),(-0.29465561491754155+0.0861981352198534j),0j
8.0,(-2.3719654540491528e-18-1.9121975677077486e-17j),0j,0j,(0.38020429847271364-0.6527687571275808j),(-0+0j),(0.0023299947392053447-0.12465372408675754j),(-0.6127728602195249-0.1957117347406266j),0j
10.0,(-1.467289643909006e-17-1.9989612823379043e-17j),0j,0j,(0.3913218092428106-0.1591275878322422j),0j,(-0.43922260964472587-0.6354054642049863j),(-0.47032228127342257-0.06071243179704136j),0j
12.0,(-5.7343983991335815e-18+1.96992459076046e-17j),0j,0j,(-0.018732873122984738+0.006886238985075836j),(-0+0j),(0.0200409880924632+0.22570084641133792j),(0.9737288923725131-0.010544669823232655j),0j
14.0,(-4.031969638288796e-18+5.6916427850073676e-18j),0j,0j,(-0.3323000629174692-0.3009190726892375j),(-0+0j),(0.33576672493333254-0.37330900869752837j),(0.7395276613135644+0.004930363252118319j),0j
16.0,(-2.8183582284756905e-18-9.962082437372862e-19j),0j,0j,(-0.22219736671799684-0.888998924111057j),(-0+0j),(0.11297684292299216+0.04370664950248041j),(0.3614703591177975-0.12236986714319435j),0j
18.0,(6.295352396493937e-18+1.1791525209873468e-17j),0j,0j,(0.7382015275408033-0.05188206160308384j),(-0+0j),(0.3949594595804731-0.43481341461851286j),(-0.15273704539012262+0.2897972931920241j),0j
20.0,(-4.1813923911505173e-17-1.430645612132442e-17j),0j,0j,(0.7717360637040458+0.07053494803700144j),0j,(0.34987037055708314+0.013366545476386743j),(-0.20533383097458663-0.4844567537041664j),0j
