,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-1.1735289693884371e-18+7.971430073132695e-18j),0j,0j,(0.2757875728148901-0.45171544799057417j),0j,(0.4793902991744528+0.379209298324499j),(0.10730722684349858+0.578588607662106j),0j
4.0,(-5.1503067683823346e-18+1.4248502201407302e-17j),0j,0j,(0.8109017645731588-0.4336089448114877j),(-0+0j),(-0.12855009766206055-0.027688199648803404j),(0.29046038522558526+0.22970113582107696j),0j
6.0,(1.3542346236823018e-19-2.234651139844574e-18j),0j,0j,(0.5858127093843136+0.135571439560015j),0j,(0.701202976529254-0.2461439213206927j),(-0.28865118624445607+0.053403208541173114j),0j
8.0,(3.370362467396899e-18-6.925843622308046e-18j),0j,0j,(0.7311448814731907+0.25430583384293515j),(-0+0j),(0.09308432140635947+0.01451263018131263j),(0.11372138568927209-0.6155873977588017j),0j
10.0,(-9.341227998726091e-18+1.6639991489850486e-17j),0j,0j,(0.3113235515039037+0.19677535944132557j),(-0+0j),(-0.1324117355754007-0.7471433249887312j),(-0.3060443503241643-0.441517773183692j),0j
12.0,(-5.901564433863565e-17+4.060225916141401e-17j),0j,0j,(0.24070594962619543-0.12598105128354348j),(-0+0j),(-0.19125371292074259+0.19645498884962787j),(0.8147179106721686+0.4327257806187936j),0j
14.0,(-1.4376949030918373e-17-1.5086596928862158e-17j),0j,0j,(-0.3822885920002705+0.20373666927544376j),0j,(-0.4495437403960343-0.3582952902615512j),(0.23987905171256468-0.6514136573757217j),0j
16.0,(3.098457675995359e-17-5.981547621488292e-17j),0j,0j,(0.9628912673614904-0.11406551833437628j),(-0+0j),(-0.04773084601027964+0.057951846105543825j),(0.07103649029505693+0.22169039601379859j),0j
18.0,(6.337437278364626e-18+1.540851792887397e-17j),0j,0j,(0.2616687219113004-0.5966580097141665j),(-0+0j),(-0.38282412457034015-0.6151519833916331j),(0.07201134280628296+0.21301829240880826j),0j
20.0,(2.6751744940235635e-18-2.2939366145120764e-18j),0j,0j,(-0.5782409562043522-0.16055279494515187j),0j,(-0.3682289609864419-0.14954397604013225j),(0.023018233865011062+0.6938114938755817j),0j
