,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(8.445077881553986e-19+2.813547412590395e-17j),0j,0j,(-0.15542448050625493-0.5526160422554319j),0j,(0.5362949206138304-0.1119437464741001j),(0.5413622485648839+0.2779244722568044j),0j
4.0,(-1.2165197021371738e-17+1.0876672900205305e-17j),0j,0j,(0.6630742890540567-0.615724778658478j),(-0+0j),(-0.16318933117695528-0.07412784707986521j),(0.3500477110129626+0.16296131023446095j),0j
6.0,(-3.6939359655814564e-17-2.874684205630167e-17j),0j,0j,(0.6070681831924367-0.05411255156691874j),(-0+0j),(0.6357534408170105-0.35829416461355146j),(-0.2897308320147214+0.10972215725011099j),0j
8.0,(3.1671656388847515e-17+6.4270454361445615e-18j),0j,0j,(0.641697196634154+0.4397161423709612j),0j,(0.08339713745924736-0.015317206066700798j),(0.2652065341548847-0.5633384567679858j),0j
10.0,(-1.1973824853074453e-17-8.09303865695487e-18j),0j,0j,(-0.28200094575430423+0.15365671920252397j),0j,(0.7658754455553459+0.17317120364126037j),(0.5029886583524625-0.16526955234168975j),0j
12.0,(-3.087458960414105e-17+8.677238029714595e-17j),0j,0j,(-0.27622921872057693-0.03910323903687182j),(-0+0j),(0.28395588895060064-0.06707623633969638j),(-0.5211713813762342-0.7519432015152525j),0j
14.0,(2.1715810966453538e-17-1.696451636848763e-17j),0j,0j,(-0.21820598806653335-0.3752054330700325j),(-0+0j),(0.26052280896830504-0.5009654731533331j),(0.6778667584368963+0.1823873578086282j),0j
16.0,(1.0781897925756868e-17+4.57076794483653e-17j),0j,0j,(0.9553140156739718+0.21046647917858474j),0j,(-0.12368955350197311+0.07077152342284498j),(0.08115118234641513+0.12722328414921857j),0j
18.0,(-4.689154799817958e-17+1.6829825577284344e-17j),0j,0j,(-0.008014113560300296+0.5231949874923544j),0j,(0.6788790472856793+0.473917698669573j),(-0.11501298546482697-0.1658313790131691j),0j
20.0,(-2.0822974319930223e-17-1.561964357886024e-17j),0j,0j,(0.46234493844945584+0.37218799617707443j),(-0+0j),(0.06195096091021618+0.24614417835380115j),(0.47549040451463065-0.5976598116915747j),0j
