,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(2.0047226763185805e-17-2.2961509428742992e-17j),0j,0j,(0.4681807075266603-0.2149843284881451j),0j,(0.13575916836346197+0.5091365671694889j),(-0.23305429352016516+0.6345263304641371j),0j
4.0,(-5.2571454958275664e-18+6.839771283383141e-18j),0j,0j,(0.8314136755182041-0.18010694650830045j),0j,(-0.03923600048002945-0.07196329030547811j),(0.17981148456903187+0.48709592393345735j),0j
6.0,(1.641753044066731e-17+3.665379103363965e-17j),0j,0j,(0.4619299804206478-0.49886719921401795j),(-0+0j),(0.28643773831174346-0.5687876328467485j),(-0.04049808134102184+0.3613117309693698j),0j
8.0,(6.623859325361637e-18+7.81881369291047e-18j),0j,0j,(0.8967141654345788-0.13976501380295153j),0j,(0.1284139086034186+0.013894320432211615j),(-0.15562580097002926-0.36805824598150716j),0j
10.0,(-2.8405080098176794e-18-2.5129241887122868e-17j),0j,0j,(0.29619204192632054+0.46782455082660696j),0j,(0.5626946288034486-0.5029423771556942j),(0.06576285577584817-0.34570136059948336j),0j
12.0,(-2.1273154930827438e-17-1.2595271693364143e-18j),0j,0j,(-0.09199338299329597-0.01963058258461351j),0j,(-0.4059390580388136-0.22542114998727314j),(-0.31991122926906573+0.8204921994738089j),0j
14.0,(3.4866995063447465e-17+1.2516575978231796e-18j),0j,0j,(0.08267108809131846-0.18147325072759035j),0j,(0.35971915438170626+0.3446677486285963j),(-0.22576780084155385+0.8130609593342508j),0j
16.0,(1.5616166336069346e-17-2.0737319420253087e-17j),0j,0j,(0.537129214060101-0.6582667149125668j),(-0+0j),(0.1756788460974183+0.3684141689893603j),(0.28117783898153603+0.18034440781135402j),0j
18.0,(3.716071885898776e-18-1.4520656637810694e-17j),0j,0j,(0.6961064040287658+0.13001473126831892j),0j,(0.31598749359160416-0.47957351277428895j),(-0.013951670550336553+0.4104857422021456j),0j
20.0,(3.0435158288449654e-17+1.702216804883558e-17j),0j,0j,(0.6990161010668567-0.020561061587798413j),0j,(0.4982051520730508+0.21363487888702756j),(-0.22106950222146965-0.41016310579331583j),0j
