,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-5.356305124252519e-18-2.593491032976652e-17j),0j,0j,(-0.3938621063171475-0.44873936791595515j),0j,(0.48867196983641614-0.3425857824806336j),(0.5358245014892123+0.015245065823900505j),(-0+0j)
4.0,(1.2075334070144846e-17-1.9206974108010065e-17j),0j,0j,(0.032320193272268594-0.8932488547409835j),(-0+0j),(-0.2133875779925596+0.07529656776393308j),(0.34882005078168976-0.167876827539909j),0j
6.0,(1.268691488725653e-18+5.781032564489799e-18j),0j,0j,(0.5043127971966245+0.20151107306436242j),(-0+0j),(0.7683479469959044+0.08987594431214119j),(-0.28038083738889114-0.16736852458706264j),0j
8.0,(-1.908396869059415e-17-2.0410983775943352e-17j),0j,0j,(-0.7372930288330486-0.018075767628196404j),(-0+0j),(0.006603463438922801+0.057508314541776046j),(0.02819326758422358+0.6722548504480582j),0j
10.0,(-8.76797418946515e-18+1.1776149304261014e-17j),0j,0j,(-0.2935561654682766+0.08521302497160801j),0j,(0.7939543192955364+0.1892553355899067j),(0.48219665747099677-0.0887065862112916j),0j
12.0,(2.7761814743992863e-19+6.684034475178019e-18j),0j,0j,(-0.1654615052005514+0.2793161006243346j),(-0+0j),(0.09022450023500407-0.21799469477915923j),(-0.9076754989498381+0.12275197530155096j),0j
14.0,(-4.637531653340786e-17-2.5035905172657043e-17j),0j,0j,(0.47060258884988393-0.07269516265077253j),0j,(0.39446753210994023+0.4858885124557494j),(-0.39899362941101757+0.47155107884408537j),0j
16.0,(-2.0887930275514687e-17-8.053792428293161e-18j),0j,0j,(-0.27801316285897687-0.9448795856727771j),(-0+0j),(0.10582862941528978+0.07043716592723209j),(0.02472245151021405-0.11462528996489021j),0j
18.0,(9.90347842942406e-18-1.1676108816758409e-17j),0j,0j,(0.255037186458016-0.478573320878405j),(-0+0j),(-0.5160571645436138-0.6441533656915528j),(0.0011665260481705103+0.1570786225920754j),0j
20.0,(-1.7622213812303895e-18+7.082544961557382e-18j),0j,0j,(0.5008623163381595+0.0917744481698134j),(-0+0j),(0.24593411543726695+0.22146940869044976j),(0.13615058627518756-0.7827165007017638j),0j
