,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(8.524228215890588e-18+6.511423175479146e-18j),0j,0j,(0.5157319100079487-0.2710086744143728j),0j,(0.21392561515536054+0.533574250269583j),(-0.15237360328588273+0.5539779156636542j),0j
4.0,(-4.7149028212358115e-18+3.099341538236298e-18j),0j,0j,(0.3574507514044938-0.7962014173858875j),(-0+0j),(-0.1615500945099743+0.021318814902078098j),(0.4597253781579713+0.019796844333550834j),0j
6.0,(-8.321516390273357e-18+2.5131593496444948e-17j),0j,0j,(-0.5650534120604171+0.16016147774797154j),0j,(-0.6400608897144853+0.3710240404444921j),(0.2626843822999973-0.19678179979429147j),0j
8.0,(3.8478591283823255e-17+3.305017170169355e-17j),0j,0j,(0.025458481551496104+0.8139850716391464j),(-0+0j),(0.024779123252876227+0.07890392533130115j),(0.5648338624625486-0.10441763404461718j),0j
10.0,(-3.6478317680381315e-17+1.5077815244596088e-19j),0j,0j,(0.3352643209836204-0.1520421026823984j),(-0+0j),(-0.6970738129782075-0.3734631411644539j),(-0.48897281659510305-1.3036892074325124e-05j),0j
12.0,(4.924220324285274e-19+5.500641323910566e-18j),0j,0j,(-0.009028528577448833-0.1581755128319735j),(-0+0j),(0.15143447761468107+0.21696501347683533j),(0.5661695785161476-0.7644244783439906j),0j
14.0,(-2.1774693775569028e-17-4.695926676856741e-17j),0j,0j,(0.38022940213271117-0.2500593826100684j),0j,(0.4729975107311353+0.33211464196736895j),(-0.17635014521830442+0.6540410939971519j),0j
16.0,(-3.5750753994465845e-17+2.4368650586997043e-17j),0j,0j,(0.9233836329606433-0.25134496604513973j),0j,(-0.07659191401968045+0.10722673705395583j),(0.15105010917698725+0.20978165913481317j),0j
18.0,(-1.8599921968942578e-17+3.7958960250325213e-19j),0j,0j,(0.5119866129683421+0.22279089063407964j),0j,(0.6758095395263375-0.4345712406139698j),(-0.20381238132169566+0.033522284052447865j),0j
20.0,(1.0555869783017815e-17-2.819297698274642e-17j),0j,0j,(0.5580847910503945-0.25914092351755136j),(-0+0j),(0.2972331149955122+0.004358434670124284j),(-0.37857562105880516-0.6242606236932932j),0j
