,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(5.298093541598125e-17+6.383674679874663e-18j),0j,0j,(0.39372927259589857-0.3986976070922194j),0j,(0.3853285623770009+0.4090800843663933j),(0.006504545405894735+0.6083999938201539j),0j
4.0,(4.426445723900944e-18-3.9000159358632974e-17j),0j,0j,(0.8496372101339593+0.2713479712401007j),0j,(-0.08708876843657776-0.1067238842131044j),(0.04248042562559773+0.42861155146472607j),0j
6.0,(1.810609214072171e-17+1.4547913324488616e-19j),0j,0j,(-0.24110373362407658-0.5581822170694632j),(-0+0j),(-0.534558477192165-0.46784316467070364j),(0.3293507051446229+0.13114771417597276j),0j
8.0,(-6.272938731360475e-18-1.5229164803690638e-17j),0j,0j,(-0.752691512125322+0.30521445519973556j),0j,(-0.17433101582023106-0.03171897558763885j),(0.273799008459878+0.48366965005959395j),0j
10.0,(9.765945342747829e-18-2.1328967672820266e-18j),0j,-0j,(0.10533831945739311-0.41071487416383934j),(-0+0j),(-0.7121752471040805+0.30524691140031734j),(-0.3783513064954755+0.2769443264637307j),(-0+0j)
12.0,(1.9259240848125682e-17-8.430043834113077e-18j),0j,0j,(-0.16136398969058247-0.07142137105269603j),(-0+0j),(0.4090969156771308-0.09173753607188989j),(-0.30985566168632955-0.8349096104177598j),0j
14.0,(1.5429453311662124e-17-2.3501966585006704e-19j),0j,0j,(-0.26647454113268115-0.08338506875799978j),0j,(-0.051362133140401195-0.46528135878438714j),(0.7634113474522064-0.3465783493881004j),0j
16.0,(-4.1077474627824785e-18-8.462214813277198e-18j),0j,0j,(-0.6269005774385812-0.6354145911282464j),(-0+0j),(0.3111223132355722-0.2170213028070389j),(0.19887217366412185-0.14070707965659074j),0j
18.0,(-2.2358006109988926e-17-2.6546505334351954e-17j),0j,0j,(0.7301047883914928+0.11105872901444275j),0j,(0.265689829693986-0.5355413827932325j),(-0.0021647956252753564+0.3117893712917482j),0j
20.0,(2.1586291280403395e-17-1.2550175609171059e-17j),0j,0j,(0.6443071555935073-0.10772511408637364j),(-0+0j),(0.5483201206793916+0.08232892065129349j),(-0.29775225981244124-0.4209206277972094j),0j
