,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-2.3036853170088023e-17+2.655046950835107e-17j),0j,0j,(0.17270127639193567-0.5307087945335358j),(-0+0j),(0.566328675089008+0.14858384887838177j),(0.2496204126055561+0.5323596207193069j),0j
4.0,(1.3127536465713965e-17-2.1496402385187334e-17j),0j,0j,(0.852100967050644+0.4152392656924369j),(-0+0j),(-0.06985305078819094-0.10992144141936797j),(0.021260118705141384+0.2899760844329713j),0j
6.0,(8.379587799918938e-18-1.4551495916674016e-17j),0j,0j,(0.10984938304646327+0.5446580131925927j),0j,(0.5772788519970298+0.5298727303914667j),(-0.17654006246276951-0.2147053438541623j),0j
8.0,(-2.97359643134127e-17-3.4286988088576984e-17j),0j,0j,(0.5546531950042437+0.4284244984805935j),(-0+0j),(0.13779791885622694+0.16570785941588614j),(0.3074725742499748-0.6064862218913359j),0j
10.0,(8.23460718023028e-18+1.044987033336659e-18j),0j,0j,(0.09090203096165714+0.3883850220242441j),(-0+0j),(0.32245293891883-0.6330275673540174j),(0.2022678860898362-0.5433983795002397j),0j
12.0,(-1.2395643119399536e-17+1.5535470582187426e-17j),0j,0j,(0.0458266803052159-0.29036025482403116j),0j,(0.08263019054211226+0.3515676610684404j),(0.8615506327006996-0.20222209667984115j),0j
14.0,(7.020865553247527e-18+2.8682875826392152e-18j),0j,0j,(-0.35633702585486365-0.012323115203817875j),0j,(-0.37307574256888587-0.3889600860760063j),(0.5040583983676692-0.5729936628079088j),0j
16.0,(7.533951306020507e-18+2.4270619415800173e-17j),0j,0j,(0.23645294827051555+0.9156393156300953j),0j,(-0.28132849941169097+0.035902597163074784j),(-0.15645101050480775+0.027982265354468086j),0j
18.0,(-6.49825357639634e-18-8.748701583894877e-19j),0j,0j,(0.6515299034408311+0.13917307884807112j),(-0+0j),(0.3353751190348063-0.6287489157621734j),(-0.02434507199376912+0.2185069494918392j),0j
20.0,(3.7298324230364957e-17-2.6296483140634544e-17j),0j,0j,(0.5317996888264266-0.2531943447152216j),(-0+0j),(0.5304220905319736+0.09050927622914887j),(-0.32204915172605963-0.5097318269767317j),0j
