,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(1.25089817966936e-18+2.1326582969603897e-17j),0j,0j,(-0.4013725007518026-0.30935334721312324j),(-0+0j),(0.4753551799936032-0.34430221279431267j),(0.628773474774653-0.057775243368410834j),0j
4.0,(-8.423356837412672e-19-2.1544306738311287e-17j),0j,0j,(0.28875362032351887+0.8113200861624286j),0j,(0.07366476839622477-0.08933161883382619j),(-0.4102677078401044+0.2768660979909532j),0j
6.0,(8.259647827189192e-18+2.9464347504148245e-18j),0j,0j,(-0.03173375159782754-0.6480812931811429j),0j,(-0.27567607793025395-0.6294202233791221j),(0.15112393665395057+0.2897896559002163j),0j
8.0,(8.339446369317598e-18-3.145556769043366e-18j),0j,-0j,(0.16610927485632138+0.768272466693481j),(-0+0j),(0.07551547939112264+0.09280173996389382j),(0.5516060189936903-0.2521530784451311j),(-0+0j)
10.0,(-1.0946406961398189e-17+7.579235026041548e-18j),0j,0j,(0.15428403758883932+0.3989526061643978j),0j,(0.6443274790844532-0.4592519124617811j),(0.07240584238099876-0.4309529305688602j),0j
12.0,(-3.7435226389679867e-17-4.253268945427894e-17j),0j,0j,(0.016904513151147257-0.08459712644381419j),(-0+0j),(0.3266054491999635+0.021590994440806005j),(-0.18015365921794985-0.9235610062226003j),0j
14.0,(9.247288170681437e-18-2.0441393649238856e-17j),0j,0j,(-0.003185102926720279+0.34435935499068115j),0j,(-0.5378706349778304-0.008632138860847738j),(-0.40736197542572294-0.6527506238482147j),0j
16.0,(3.592692869541319e-18+1.977847620516537e-17j),0j,0j,(-0.13564303344305062-0.862353440076699j),(-0+0j),(0.2269081591584915+0.08794547935429234j),(0.41329171138317033-0.08897051835675504j),0j
18.0,(1.7891091726604047e-17+7.497761665150226e-18j),0j,0j,(0.03284696176572138-0.6886357244762538j),(-0+0j),(-0.3957309844675298-0.4343123525177367j),(0.4051358662956772+0.12384108486906309j),0j
20.0,(1.4442217047063332e-17-5.812455053695647e-18j),0j,0j,(0.20869761002240994+0.7678491126876255j),0j,(-0.09152724467198856+0.3963864196721403j),(0.35041680465575503-0.28028856650399936j),0j
