,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(2.135564957097362e-17-1.8126755791209116e-17j),0j,0j,(-0.33691778399425154-0.5155856396530045j),(-0+0j),(0.471299013510746-0.2638165391188921j),(0.5693690934669461+0.06895479655368919j),0j
4.0,(-1.371768239434039e-18-1.479971283070164e-17j),0j,0j,(0.8893045863855336+0.158081707389368j),0j,(-0.021036436076162457-0.1632505497196588j),(0.0536059215281286+0.39265844951188783j),0j
6.0,(4.551460042830858e-18-3.5645686581807553e-17j),0j,0j,(0.561699820665935-0.31591590651079154j),0j,(0.3800625171585357-0.5847691611070628j),(-0.17243835595818685+0.26182623272128186j),(-0+0j)
8.0,(-2.7217847236770965e-18+2.188567198306155e-18j),0j,0j,(0.1138691646635876+0.7632312668542418j),(-0+0j),(0.07286064050784762+0.1704079627697221j),(0.5508312358170837-0.258358761362122j),0j
10.0,(-7.782198504779818e-18-2.84649442562749e-17j),0j,0j,(-0.36106095575552544+0.28156250425916823j),(-0+0j),(0.611525737935809+0.2707013159229575j),(0.5857471572474006-0.003857408514108318j),0j
12.0,(3.1850083725299396e-17+1.5246823054351238e-18j),0j,0j,(-0.005358935137416421-0.1997487090100098j),(-0+0j),(0.07463530890633466+0.3666541194246651j),(0.9031418842510349+0.066338520844959j),0j
14.0,(-2.230747059998645e-18-5.838149590645036e-17j),0j,0j,(-0.2249369495822745-0.3730023636650361j),0j,(0.16194932411120527-0.29980036015044276j),(0.8324661588905056+0.034130048177422934j),0j
16.0,(3.170111360650468e-18+2.2745208241781492e-17j),0j,0j,(0.49336365143043326-0.7309869406595899j),0j,(0.22378722745625265+0.12341016620637918j),(0.2393074897516158+0.31570798704736625j),0j
18.0,(-2.413876627474205e-19+1.7846454091347232e-17j),0j,0j,(-0.09566209123442182-0.7965466818232203j),(-0+0j),(-0.4756370962082085-0.17824735235223965j),(0.31350522026906025+0.008594121895960705j),0j
20.0,(-1.133415021835134e-17+7.152707116244862e-18j),0j,0j,(-0.5540290620058084-0.3657303772136714j),(-0+0j),(-0.46604004339853766-0.3084369414180597j),(0.036133828274549556+0.49564177306608864j),0j
