,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-2.3363268277962708e-17+6.964271055465839e-18j),0j,0j,(0.30897106153548093-0.4758661679414025j),0j,(0.4520509317573016+0.3115413058363806j),(0.14029079814359766+0.5974937113926413j),0j
4.0,(-8.747209383080753e-18-6.206770511404079e-17j),0j,0j,(0.7909107992549165-0.443689626779801j),0j,(-0.0746759321648428-0.03738986782147924j),(0.2695397839283853+0.31300707744297585j),0j
6.0,(-2.3615325697963905e-17+3.394216176773176e-17j),0j,0j,(0.06458669539663942+0.6445112739988639j),0j,(0.42528424713842344+0.5388055424918562j),(-0.25398446818650905-0.21153619761657877j),0j
8.0,(5.9512030623592555e-18+8.437463004353202e-18j),0j,0j,(0.7615305099486063+0.14820071224363446j),(-0+0j),(0.1618236554613964+0.04555017287480302j),(-0.013193636097094674-0.6080066163773372j),0j
10.0,(-1.3691013607793412e-17+1.6749807438808773e-17j),0j,0j,(-0.3839232306209263-0.18023923396035235j),0j,(0.09257928609455113+0.7181921148235881j),(0.28682369846121814+0.4620369027723319j),0j
12.0,(-7.38261169657555e-18+1.8000382968443612e-17j),0j,0j,(0.17716984828060203-0.08332949409730678j),0j,(-0.20781226067564845+0.3164902341832634j),(0.8213997125165569+0.3789690601235577j),0j
14.0,(1.883017531055866e-17+2.1470465866376063e-17j),0j,0j,(0.3861834240469968+0.09220256900372548j),0j,(0.1380940378670154+0.4752217912746175j),(-0.6454909014833763+0.42520210625766713j),0j
16.0,(-1.0320703754879456e-17+1.76987372583317e-17j),0j,0j,(0.8794654772838618-0.3099005119746147j),0j,(-0.012674741357162109+0.2391694258032693j),(0.11821782089052231+0.2432365730314842j),0j
18.0,(-8.270248867881616e-18-6.889454851654823e-18j),0j,0j,(0.5599768678353649+0.3182449780994864j),(-0+0j),(0.5788565568475486-0.43175209676749854j),(-0.14327795299041307+0.2076840945332534j),0j
20.0,(5.685159940095176e-18+5.859574678835394e-18j),0j,0j,(-0.5947027793615698+0.1770714920460986j),(-0+0j),(-0.4676698064514075-0.10791253731215864j),(0.27983797586080006+0.5534481318198462j),0j
