,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-3.8397442246201214e-18-1.7678594479630503e-17j),0j,0j,(-0.43517134035133126+0.3742848058857954j),(-0+0j),(-0.3358623379135703-0.3896136461095877j),(0.013093585527093665-0.6369953244524855j),0j
4.0,(1.3949807303095605e-17-9.434476622149343e-18j),0j,0j,(0.5947431997792986+0.7041857503176487j),(-0+0j),(0.09194786512316208-0.08015233134610943j),(-0.24618043773614007+0.2737139772115605j),0j
6.0,(-1.3504746733738456e-18-8.199882010022225e-18j),0j,0j,(0.6640518702559113-0.15481525794148904j),(-0+0j),(0.46441286240461715-0.4789537110566587j),(-0.2828186930390847+0.10002485833034204j),0j
8.0,(6.6557178419456606e-18+6.595701827254468e-18j),0j,0j,(-0.26649886640826215+0.6631657303447515j),(-0+0j),(0.05521144112497667+0.23940152098327083j),(0.6548193471708744-0.006308675766984018j),0j
10.0,(-5.21940553403569e-18+1.0607891839138806e-18j),0j,0j,(0.37745902502935547+0.1311631453768003j),(-0+0j),(-0.14230649470585274-0.5725460910163134j),(-0.4548776481353387-0.5341788784406294j),0j
12.0,(2.1674697462268328e-17+1.921069501299486e-17j),0j,0j,(-0.1651215721523133-0.1738520660577933j),0j,(0.24191091562191538+0.17052807555670005j),(0.8964624157879999-0.22641719671178384j),0j
14.0,(1.5868119017540305e-17-1.4376814056664968e-17j),0j,0j,(-0.5341626438004645+0.22193688481326654j),0j,(-0.27263861842918635-0.19263715600055553j),(0.10073499593722218-0.7374454960131305j),0j
16.0,(-1.103346213327389e-20+2.6711424859802034e-18j),0j,0j,(-0.40894342748699314-0.829048591857866j),(-0+0j),(-0.008241866747927852-0.1089665757909617j),(0.3603576914609591-0.06036883841445334j),0j
18.0,(-1.8151721124055153e-18+1.2970732985472663e-17j),0j,0j,(-0.23662437166819988+0.7926774359738176j),0j,(0.2940110934392318+0.42300144707759724j),(-0.06146281680484322-0.21568719036128292j),0j
20.0,(-1.893591939055535e-17+5.248262011562005e-18j),0j,0j,(0.5248777705339784+0.47013161464009134j),0j,(0.3547215986495433+0.22444675490847008j),(0.11145481130926463-0.5611182207108999j),0j
