,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(9.8012189426018e-18+2.187094308072976e-18j),0j,0j,(0.47921522027011976+0.2991573210837523j),0j,(-0.2818374148975057+0.4078754938645511j),(-0.6302944735097908+0.19440113074544854j),0j
4.0,(-2.353506793271982e-18+1.1490622783188442e-17j),0j,0j,(0.6104858575534816-0.6384774187797913j),(-0+0j),(-0.10378944500934838-0.027306201904672665j),(0.39364688064338355+0.23060325070868323j),0j
6.0,(-4.754100052706888e-18+6.7376193980105486e-18j),0j,0j,(-0.4121061634721357-0.519161698512249j),(-0+0j),(-0.5349374212276921-0.40629633534794635j),(0.2729715965445292+0.18679237553813546j),0j
8.0,(-4.068125998615081e-17-2.7193536740482596e-17j),0j,0j,(-0.0030731101081901135-0.7908478494327372j),0j,(-0.12880390093684768-0.10880709644326417j),(-0.560660034331393+0.1782726333805509j),0j
10.0,(-3.245047683203009e-18+5.657298638150127e-17j),0j,0j,(-0.35111563326790823+0.2067141034885219j),0j,(0.432513839778318+0.5440022315727867j),(0.5923199285695595-0.01172792211806939j),0j
12.0,(2.1960474356842673e-17-2.4012722587152944e-17j),0j,0j,(-0.0037852716254784223-0.03903349902661226j),(-0+0j),(-0.2262399518775819+0.01951088382501548j),(-0.0818823702064772+0.9696350574874171j),0j
14.0,(1.0320114245157564e-17+9.62541596169314e-18j),0j,0j,(0.16709282419743007-0.4342198431584663j),0j,(0.43237381772295114+0.16009160745360085j),(0.3104635149679618+0.68888974499081j),0j
16.0,(-2.6598908713457186e-18+2.018743308152842e-17j),0j,0j,(0.5240471215314721-0.7148516138363674j),0j,(0.11227116714974227+0.06476291338736898j),(0.30784618337473374+0.3206141950509126j),0j
18.0,(1.2761970592028643e-17-4.651364763483037e-18j),0j,0j,(0.566637103141563+0.5071916860626147j),0j,(0.5641824656063106-0.02503951942284971j),(-0.3085355356672075+0.08692512946384301j),0j
20.0,(-1.2862765492646288e-17-1.7998342668322723e-17j),0j,0j,(0.2569520799053768+0.7370731497269324j),(-0+0j),(0.19950160921448234+0.31049605351163073j),(0.3062779055271493-0.4008540305951252j),0j
