,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(4.5122840635199864e-18-7.535226089756741e-20j),0j,0j,(0.24119634615020255-0.4608075768333375j),(-0+0j),(0.5260762691005403+0.3196205782986762j),(0.13275909673745215+0.5770114097550505j),0j
4.0,(-2.487209092748722e-17-2.7035618461301315e-17j),0j,0j,(0.205605686723842+0.8850187302287588j),0j,(0.05236793241040211-0.0846369331730933j),(-0.35581960955183917+0.19481977155202088j),0j
6.0,(2.1333302512844916e-19+3.947880753235615e-18j),0j,0j,(0.39429680557035796+0.5088210956972898j),0j,(0.6538002338786855+0.2490286144765078j),(-0.2925987309947474-0.10269911227839965j),0j
8.0,(-2.005070706555209e-17-5.334440033143853e-18j),0j,0j,(0.16040010416699024-0.7745867283764754j),(-0+0j),(-0.04844140202705344-0.2085361700322868j),(-0.5656793930322076+0.09197895119471067j),0j
10.0,(2.7199829735208597e-17-8.314142556266597e-17j),0j,0j,(-0.41321562855062655+0.28159041121402945j),0j,(0.41065908925347716+0.4628059693531072j),(0.6034143524105555+0.05495954042211515j),0j
12.0,(-1.2506991395681294e-17-6.524973174404667e-18j),0j,0j,(-0.11220811304432825-0.02699439523652989j),(-0+0j),(0.12107921563026393+0.3397823330167434j),(0.9243387326659678+0.046543946957441795j),0j
14.0,(6.606547483702822e-17-4.190134486868097e-17j),0j,0j,(-0.23007881661093066+0.29364341245414555j),0j,(-0.2758750692097591-0.21944334491607614j),(-0.12639901951232707-0.8488805198000922j),0j
16.0,(1.1077793426208272e-17+1.8196855971013444e-17j),0j,0j,(-0.26397823248464686-0.7690418557639922j),0j,(0.1827446541182865-0.02949166907103247j),(0.5449567286483938-0.08744663289566995j),0j
18.0,(-1.0043319118081267e-17+1.442998403005264e-17j),0j,0j,(0.11260627265406559+0.8230314881010377j),0j,(0.32463578433203655+0.2338775055012319j),(-0.38267675431431025-0.05839878947597463j),(-0+0j)
20.0,(-6.94441899343626e-17+5.984326604553717e-18j),0j,0j,(-0.1702148969616581+0.7614359177634824j),0j,(0.013923590790832746+0.4964001208206731j),(0.27309231434928394-0.2646807010419883j),0j
