,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(1.713300219776413e-17+4.151871274148279e-17j),0j,0j,(-0.41333752211763186-0.4486835748547664j),(-0+0j),(0.4424552094079349-0.35121945767047336j),(0.5555028125048942-0.01140385837315161j),0j
4.0,(-4.030311863606761e-17+4.907224508470618e-18j),0j,0j,(-0.03621554926191861+0.8779329564807575j),0j,(0.1573182616020776-0.06446678095831643j),(-0.4236903705297311+0.13965538498878274j),0j
6.0,(1.4948454456577797e-17-2.1846228911791043e-17j),0j,0j,(0.5999835729529961+0.09124308327571518j),(-0+0j),(0.7091461827637155-0.17742228813318855j),(-0.31143659609276825+0.018294307865631465j),0j
8.0,(-8.859180413765818e-19+1.741528707881651e-18j),0j,0j,(0.11668619418629739-0.69738554512747j),0j,(0.009840738386317133-0.1633889165596021j),(-0.6871502285034767+0.0327034985084223j),0j
10.0,(1.1472730459220224e-17+6.245056921701261e-18j),0j,0j,(0.30466687523105235+0.23513848416947963j),(-0+0j),(-0.16752519868884763-0.6605185499119516j),(-0.25576311434787136-0.5675594865430218j),0j
12.0,(-2.679918202926343e-17-1.2783676369413222e-17j),0j,0j,(0.3054625083832079-0.07816845103532943j),0j,(-0.2902491323983274+0.20107573895245423j),(0.35767453477287603+0.8049691079518054j),0j
14.0,(2.5712710031869415e-17+2.0831934823277794e-17j),0j,0j,(0.37980557553845834+0.24091308627117125j),0j,(0.14011970020112274+0.39980909892295513j),(-0.7083015202708514+0.34137475019275076j),0j
16.0,(1.2927263636132376e-17-3.6330907530480045e-17j),0j,0j,(0.951861749523166-0.16574218641331045j),0j,(0.03698783922909786+0.15378467033813428j),(-0.007367367715269774+0.20351077182482086j),0j
18.0,(-1.5628180257521167e-17-1.1539133591067183e-17j),0j,0j,(-0.547925633966489+0.5181400881772789j),(-0+0j),(0.2144092109439462+0.588087155800538j),(-0.06335436586458314-0.1883527553204023j),0j
20.0,(1.4922224513330058e-17-2.94791023602323e-19j),0j,0j,(0.2758236845847363+0.49850375294996546j),0j,(0.2921345900874712+0.5010096105878626j),(0.29836960439589727-0.5000376324463576j),0j
