,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-1.7837168718823174e-17-4.218493335894038e-17j),0j,0j,(-0.4608551594947665-0.22517730188080254j),0j,(0.27604854191610895-0.5214114029943525j),(0.6021068997164528-0.16217995354552164j),0j
4.0,(3.3225950442758314e-18+5.988903568595777e-19j),0j,0j,(0.5278519128215734-0.746992017036467j),0j,(-0.054496986988093805+0.04773241227269129j),(0.3659472281747498+0.15559436375866373j),0j
6.0,(2.091053990598597e-17+3.246612594670991e-17j),0j,0j,(0.6687023341275544+0.0036797902736407373j),0j,(0.542135869718397-0.38408831887045836j),(-0.21915388219453147+0.25171429333057455j),0j
8.0,(1.5525821659591714e-18+1.0305002128050984e-17j),0j,0j,(0.7551193193440251+0.11302641371019984j),(-0+0j),(0.31183756705327237+0.025406462242717254j),(-0.15282629982812837-0.5438527455926601j),0j
10.0,(4.461584760338986e-18+3.881818078889354e-18j),0j,0j,(0.42804214732802953-0.3994907672066135j),(-0+0j),(-0.5369338773931073-0.2900792612337533j),(-0.5272784531542315-0.08197873734356637j),0j
12.0,(3.277176902653958e-17-6.084522392223695e-17j),0j,0j,(0.06007629614555468-0.026850559638176678j),0j,(-0.17547430028074842-0.48666767326999033j),(-0.8314223186701064+0.1917554688678469j),0j
14.0,(-1.2904223393939883e-17-2.1143054484706422e-17j),0j,0j,(-0.2164983738016987-0.09629410553649505j),0j,(0.1694870789932303-0.28767031244461266j),(0.9024646710428377-0.13391541469170365j),0j
16.0,(6.036296016347986e-18-2.0018051958208872e-17j),0j,0j,(0.4753807706573944+0.6341176038963893j),0j,(-0.2862577505752384+0.1473307083602346j),(-0.48827573278884323+0.17275693530819206j),0j
18.0,(6.5076375049836674e-18-8.2794920008135365e-19j),0j,0j,(0.7209281099415235+0.4214700043935638j),(-0+0j),(0.3235798440066387-0.11331138303569682j),(-0.2751791169776711+0.3306943668997069j),0j
20.0,(-1.66528384621563e-17+1.8015251194646317e-17j),0j,0j,(0.7865572072535304+0.03394266081324371j),(-0+0j),(0.5006481943275738-0.12044271195982528j),(-0.31172656479159355-0.1335931994900142j),0j
