,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-3.024401288979776e-17-1.8651062174215544e-17j),0j,0j,(0.3760135335300736-0.39831827527554126j),0j,(0.3320815398542903+0.3607654059132015j),(0.06239377695594739+0.6750063433518266j),0j
4.0,(-1.4397702497781358e-17-5.759792566021241e-17j),0j,0j,(-0.2081023921817392-0.8896104167902008j),0j,(0.015023683075470836+0.009471033313881615j),(0.3937876907004315-0.09951152613762837j),0j
6.0,(1.4680418607441384e-17+4.568229038900116e-18j),0j,0j,(-0.694143275842692+0.07612302670034271j),0j,(-0.42797706957808823+0.4762708653732403j),(0.1609193816906255-0.27654482587211576j),0j
8.0,(1.7017335132181292e-17-5.423008265400265e-18j),0j,0j,(0.7024777852493913-0.32482980000443495j),(-0+0j),(0.3164507810103365-0.07815015573522864j),(-0.3917474764945339-0.37589351321466064j),0j
10.0,(-4.472861192418912e-18+2.3549541873371712e-18j),0j,0j,(-0.42982353695357306+0.324129602984923j),(-0+0j),(0.5785857727709984+0.2628073945287065j),(0.5346943036287852+0.14305420701434998j),0j
12.0,(-2.1668241782418925e-18-1.0722634591270749e-17j),0j,0j,(-0.15812782778852436-0.138409149101818j),0j,(0.4330151605706114+0.23201523130621796j),(0.5764396228913877-0.6182415885740444j),0j
14.0,(2.240812890397713e-18-1.4869932554234445e-17j),0j,0j,(-0.3465114094236357+0.0015828064990287827j),(-0+0j),(-0.33669787832838854-0.1737364720187442j),(0.3659457612980906-0.7761837505838645j),0j
16.0,(-1.2968098040480404e-17-4.047945076430595e-18j),0j,0j,(0.8354805234094596-0.2912391799266023j),0j,(0.12962867493679658+0.33261835038604376j),(-0.02464249158326981+0.2985066537085912j),0j
18.0,(6.681763690694205e-18-8.124093404025198e-18j),0j,0j,(0.5335515051342685-0.6345145043648809j),(-0+0j),(-0.34972485405601894-0.39626824439225405j),(0.158338572491381+0.09114294554552921j),0j
20.0,(2.609674015391334e-17+1.5499621187823795e-17j),0j,0j,(-0.4889250659947423+0.2781299717968785j),0j,(-0.5455974884819395+0.3202068199230765j),(0.4786692468469155+0.23294360645929252j),0j
