,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(2.353113830124702e-17-5.703688827406929e-17j),0j,0j,(-0.38469992355593474-0.4333938493872499j),(-0+0j),(0.4052428088067419-0.3443740001985485j),(0.6174951736855614+0.007763021452421359j),0j
4.0,(-3.691507354506788e-18-7.483787886111019e-18j),0j,0j,(-0.14970534830534082-0.9048088969534974j),(-0+0j),(-0.05749354121723488+0.04059900251117836j),(0.37293580452011177-0.1219601086540536j),0j
6.0,(-1.850194993828744e-17-3.389135986472244e-17j),0j,-0j,(-0.6704094114679997-0.14434551700940512j),(-0+0j),(-0.6230830653830428+0.20111814125315497j),(0.29533892782891497-0.11751381763448537j),(-0+0j)
8.0,(2.828090682372866e-17+2.1730294018763743e-17j),0j,0j,(0.3208952697507639-0.700656862462769j),0j,(0.02151784332201989-0.223008421124433j),(-0.5949635136639913-0.043918457058133686j),(-0+0j)
10.0,(2.6784456001138642e-17+1.556640630241427e-17j),0j,0j,(-0.2904672495563241-0.35405395013873703j),0j,(-0.23533208870030473+0.5764865240554224j),(0.010190790196029698+0.634391693460728j),0j
12.0,(5.3714378530411026e-18+4.788274445964225e-19j),0j,0j,(-0.1610145513948031-0.08112563978458957j),0j,(0.3288892329000939+0.14651400548199273j),(0.6408335311603802-0.6535983849652631j),0j
14.0,(-2.3251145278130377e-17-4.747872311374721e-18j),0j,0j,(-0.3190766602535611-0.17813167138781777j),0j,(-0.07138919323475659-0.3297801729925193j),(0.7578959133411703-0.4221393107270197j),0j
16.0,(3.826421811562954e-18-4.6020861470998926e-17j),0j,0j,(0.6635101378714892-0.6141203775308613j),(-0+0j),(0.23349025237065235+0.1493171472786826j),(0.0912859550907332+0.31219228821789907j),0j
18.0,(-2.96963391733789e-21-2.7123174349842177e-17j),0j,0j,(-0.7822855860935438+0.27882484426506704j),(-0+0j),(-0.02607696532942999+0.5270976785854516j),(0.03226638375751957-0.17530795075834482j),0j
20.0,(-1.9372500731018623e-17+8.897536971555734e-18j),0j,0j,(0.47160973536380113+0.4262879715464888j),0j,(0.4487987386840866+0.22516353709367287j),(0.07712100662124644-0.5812024147245344j),0j
