,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-1.1563795137792266e-17-1.1820335988279828e-17j),0j,0j,(-0.5607628379743791-0.27873533133128753j),0j,(0.22297739635681618-0.46918222175247826j),(0.5326874933580601-0.23290515782139315j),0j
4.0,(3.204277902387462e-17+6.135739429815233e-17j),0j,0j,(-0.13301211604901148-0.9196348023454511j),(-0+0j),(-0.13604146181508198+0.0488656589960992j),(0.31504966528399564-0.12817247653744657j),0j
6.0,(-2.972558015847045e-18-1.1982050175285586e-18j),0j,0j,(0.6139822012098364-0.11710186561125094j),(-0+0j),(0.5707020169910558-0.4344666976008844j),(-0.2883515061870946+0.10818648263829107j),0j
8.0,(3.217530610709973e-17+1.4759603855522758e-17j),0j,0j,(0.1354844710305304-0.7634442074782176j),(-0+0j),(-0.01961323002540767-0.14161528255228012j),(-0.6139375894680998+0.03792056659968085j),0j
10.0,(-2.6143162692563084e-17+7.141221685250298e-18j),0j,0j,(0.27453049376988675+0.2713587445864764j),(-0+0j),(0.10061210113118202-0.6845120497035985j),(-0.20960032243526847-0.5730493900864854j),0j
12.0,(-1.1377699497671896e-17+2.791313158918393e-17j),0j,0j,(0.2030253991810072-0.09918286851189465j),0j,(-0.1979675967787385+0.15887282573479333j),(0.1887593731601876+0.9213477089535799j),0j
14.0,(-3.639802996116205e-17-3.951866376070824e-17j),0j,0j,(-0.4557583833005564-0.1085160344407354j),(-0+0j),(-0.08415332234879436-0.3470668160045973j),(0.5987175252135077-0.5426865899290522j),0j
16.0,(-1.2726478535708356e-17+8.911841343825253e-18j),0j,0j,(0.5597280935347579-0.6931712042826864j),(-0+0j),(0.2394991377533956+0.1542953056915534j),(0.17375465863265527+0.3079944530695573j),0j
18.0,(4.109410367503054e-17-1.1691364867562154e-17j),0j,0j,(0.1387629850505822+0.8211133120083445j),0j,(0.45284655131177026+0.1487855774780151j),(-0.2809540427409757-0.019376315171125952j),0j
20.0,(-3.335802199087601e-19+6.5967482712076245e-18j),0j,0j,(-0.3104460834457882-0.5830024597140937j),(-0+0j),(-0.3685158676035311-0.393727592415961j),(-0.19221298548750446+0.48575731363018604j),0j
