,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-1.5552373393162377e-17+2.6139219268863287e-18j),0j,0j,(0.35681609398473946+0.4724850974210553j),0j,(-0.44722438213750054+0.2695579107454896j),(-0.6130178537408549-0.03127464723545925j),0j
4.0,(-3.7642716968388187e-17-1.1465106831857397e-17j),0j,0j,(0.8759246254538142-0.1441838629356585j),0j,(-0.03722141334862475-0.12579525074282913j),(0.15076004632504048+0.4147632986457429j),0j
6.0,(1.5922080955658308e-17-2.2622273897121858e-17j),0j,0j,(0.6830229360915245-0.01199310267324366j),(-0+0j),(0.6149021197862545-0.22854854389520607j),(-0.31106505483749514+0.07896399233751863j),0j
8.0,(-4.382036516332931e-19-5.172257554249191e-18j),0j,0j,(-0.6660191517672596+0.4139428737275953j),(-0+0j),(-0.030011887324391154+0.1949206955991019j),(0.46263352423042886+0.36351783735311244j),0j
10.0,(4.109370049820711e-17-2.9269232709707907e-17j),0j,0j,(0.36799093329227817+0.12096257964645286j),(-0+0j),(-0.14096874624815015-0.6816688280795706j),(-0.43778841327013995-0.41683024596616874j),0j
12.0,(2.6182891482725413e-17+2.830676705006286e-17j),0j,0j,(0.12810158432130103+0.09000318669440399j),0j,(-0.2446870289710742-0.10620619583965475j),(-0.46605244510839533+0.8289348772408413j),(-0+0j)
14.0,(1.8100064959870296e-17+2.604936653629851e-17j),0j,0j,(0.42766947143117917-0.15642601869445977j),0j,(0.3165884928817102+0.3347784822677209j),(-0.2812169097342787+0.707984369563402j),0j
16.0,(5.254811142170602e-18+4.33371793128609e-18j),0j,0j,(0.4149650108489288-0.8528128252491763j),(-0+0j),(0.08908851455647648+0.09627327017549948j),(0.2641502866943639+0.11633419499350502j),0j
18.0,(-9.59006725949666e-18+1.335865050310593e-17j),0j,0j,(0.18953235021648898+0.6827079842422188j),0j,(0.6311821101829576+0.1964148522370192j),(-0.23789118697286568-0.06652389976302168j),0j
20.0,(-1.4763592669824397e-17+3.0308848090333103e-18j),0j,0j,(0.6638169834304013+0.21194261818448723j),0j,(0.36913985853060244+0.1432473974714129j),(-0.062087893355563806-0.5948011269044539j),0j
