,0,1,2,3,4,5,6,7
0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2,(3.3410184389169266e-18+1.522208410089617e-17j),0j,0j,(-0.5300243662869731+0.384319628959411j),0j,(-0.29462564681740294-0.4063252563214144j),(0.015077289308256359-0.5650139676136089j),0j
4,(-4.485068573174232e-19-2.5232318570513656e-19j),0j,0j,(-0.13562264281338848-0.9345681376771262j),0j,(-0.04126709644746818+0.005988597787370955j),(0.3205034040969257-0.0610542889946219j),0j
6,(-1.2320781981244148e-18-1.37173040980622e-18j),0j,0j,(0.33220175281954245-0.5449436722418008j),0j,(-0.6248783076709195-0.38093050654798594j),(-0.22783837820276603+0.07202161278811359j),0j
8,(4.081636134836986e-18-1.4887497480434312e-17j),0j,0j,(0.02087418634747093+0.05331188033484692j),0j,(0.5624068378322358-0.22020954920864666j),(-0.21868453274887756-0.7642679439128459j),0j
