,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(8.330636924922228e-18+1.2332571126203057e-17j),0j,0j,(-0.5101568870602294-0.06758090270301403j),(-0+0j),(0.1451082834102679-0.6068089348910501j),(0.4953334829189676-0.3170867633571938j),0j
4.0,(-5.968788512995225e-18-2.595122724792761e-17j),0j,0j,(0.8656601116815121+0.42168623811689526j),0j,(-0.041049777495551006-0.056891494444851365j),(-0.041602715614277336+0.25721736976201204j),0j
6.0,(-1.513927394424302e-19+1.57607985363767e-17j),0j,0j,(0.360328544510884+0.30713386889968075j),0j,(0.8400845763181208+0.0028944765230131675j),(-0.2622481544745373+0.036160181113240236j),0j
8.0,(3.977716598842459e-18+3.380967781932406e-18j),0j,0j,(0.20932945807300363-0.6600534704224176j),(-0+0j),(0.07413596415684089+0.06981509426304763j),(-0.622256992046802-0.350623076032695j),0j
10.0,(-1.3557485716169194e-17+3.6216963974827716e-17j),0j,0j,(-0.011612716039143822+0.33842985474477716j),0j,(0.7664306453421543-0.4333101637913973j),(0.1702581261630782-0.284901591000369j),0j
12.0,(4.064900713633294e-17+5.8526142304060205e-18j),0j,0j,(-0.022713299958685707+0.11893608745745612j),(-0+0j),(0.3856227875820377-0.2028463327694498j),(-0.11391853064242108-0.8845955643462243j),0j
14.0,(2.9772965924548466e-17-1.5670316820974136e-17j),0j,0j,(-0.03384850736797071+0.27696961438579437j),0j,(0.1742898571451341-0.15430750204045746j),(0.7848022655915721-0.5020356119725407j),0j
16.0,(-1.289666026795807e-17-8.105068458445807e-19j),0j,0j,(-0.4078461160055917-0.41993716255772034j),0j,(0.3299675455660106-0.1335395625859016j),(0.6882167653207116-0.23866422687769784j),0j
18.0,(1.522878598110395e-17-8.30674225453955e-18j),0j,0j,(-0.3087207539676815-0.6891105142156182j),0j,(-0.01653356253617616-0.32691423521831914j),(0.5662177399857784+0.04549055192007745j),0j
20.0,(-7.952205891287453e-19+1.2981373854446019e-18j),0j,0j,(-0.6195238329668532+0.7696547816096118j),(-0+0j),(0.09095865148890345+0.11920485771284174j),(0.006387110994352274-0.036023158685029436j),0j
