,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-3.612539336658581e-17+1.978915802305868e-17j),0j,0j,(-0.24368517726278133-0.3297303086884933j),(-0+0j),(0.30690457819650324-0.34532970887517467j),(0.7755117384137238+0.1305142656851545j),0j
4.0,(5.783058417709881e-17+1.1783133383063852e-17j),0j,0j,(-0.11149073247297425-0.8214055834488686j),(-0+0j),(0.1420099676812116+0.11986600154297786j),(0.508433186236859-0.1407966261597889j),0j
6.0,(9.12896595863516e-18-1.1694071547101849e-18j),0j,0j,(0.055531984352242825+0.7964635029810953j),0j,(0.2777211407278717+0.31468578306962497j),(-0.4162603453078286-0.11460034024320626j),0j
8.0,(7.76632672245359e-18+2.391271712655666e-18j),0j,0j,(0.8051523732785923+0.3015006801539506j),(-0+0j),(0.051262385590784124-0.16242006442589912j),(0.08592188112037757-0.47374710184941493j),0j
10.0,(-1.0643973072643248e-17-8.249030167765402e-19j),0j,0j,(-0.23374979587874983+0.26835399367610935j),(-0+0j),(0.7258105533840011+0.19216892428676802j),(0.488809743371425-0.2658615183225339j),0j
12.0,(1.1522446923047207e-17+4.073627265690107e-17j),0j,0j,(-0.015241589519311429+0.0024906862142399363j),0j,(-0.008314086176455071-0.1393378703243066j),(-0.976007798335074+0.1663914116917254j),(-0+0j)
14.0,(1.0543814538333626e-17-1.312575857822535e-17j),0j,0j,(-0.012563390503893906-0.270572400478704j),0j,(0.35224555685251563-0.15683388939806236j),(0.6450340179388151+0.6015729813030875j),0j
16.0,(3.2278424258377446e-17+1.0963452737567819e-17j),0j,0j,(-0.10655822172200308-0.8251024166114742j),(-0+0j),(0.3870972689153872+0.000682894331498235j),(0.389021682516488+0.08166220711547117j),0j
18.0,(-3.634240104542511e-17-4.282870439323568e-18j),0j,0j,(0.7676996680297468+0.02794733210556888j),0j,(0.13035927946721565-0.4614294736194834j),(0.10170654627673806+0.41182671587900954j),0j
20.0,(1.3442950461744218e-17+1.0333838126859119e-17j),0j,0j,(0.26990036722367783+0.5537883383362753j),0j,(0.0924960650191437+0.6988823652949234j),(0.05996507054579822-0.34624323220166475j),0j
