,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
25.0,0j,0j,0j,(0.07178110037012803+0.11912659258943933j),0j,(-0.038706559907043345-0.18986542311127166j),(-0.07782626793068155+0.1459993521424827j),0j,0j,(-0.10925212550434288+0.09093343997180887j),(-0.024150110907064676-0.1687336519370417j),0j,(-0.0121169397633858+0.12745821703535296j),0j,0j,0j,0j,(-0.04028888788493376-0.13520269568925228j),(0.13557513571685942+0.12026614520977735j),0j,(-0.04675560638310003+0.7644813037396676j),0j,0j,0j,(0.021263878206690276+0.11211250688946142j),0j,0j,0j,0j,0j,0j,0j,0j,(0.11661858597345078+0.11174275095372334j),(-0.16321584912952697-0.21945599770210014j),0j,(0.12929856470347523+0.1376141796350627j),0j,0j,0j,(-0.024114961306782527-0.16855583678714556j),0j,0j,0j,0j,0j,0j,0j,(-0.11695817974488648+0.13595579274355735j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
26.25,0j,0j,0j,(0.10005085057616817+0.07541808270299485j),0j,(-0.14835573544510444-0.12106829985519907j),(0.14631513417743247-0.03679831529735012j),0j,0j,(0.12956027280292876+0.46445184304724396j),(-0.19148271866228497-0.03631485920020437j),0j,(-0.3196451895819142-0.12545426994478168j),0j,0j,0j,0j,(-0.08781211798133018-0.15497763625538014j),(-0.09125312987379118-0.08680265605596413j),0j,(0.24190215606416865-0.24762536629212767j),0j,0j,0j,(-0.33686705188528365-0.0471935294142547j),0j,0j,0j,0j,0j,0j,0j,0j,(0.07271951506441274+0.010537399684795713j),(-0.38249240476038726+0.18555611528355742j),0j,(-0.0634827781896995-0.06270195075131565j),0j,0j,0j,(-0.1914305342408339-0.036481678129333506j),0j,0j,0j,0j,0j,0j,0j,(0.14580623387726915+0.0037905076270283236j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
27.5,0j,0j,0j,(0.19241815247024552-0.03484757894528067j),0j,(0.06890681258738343-0.3110930284210459j),(-0.0665900425415026-0.08753562111556346j),0j,0j,(0.1542491026157394+0.40324812752159234j),(0.20420746667763806+0.06709698654037369j),0j,(-0.11513240444488429+0.19958179347160246j),0j,0j,0j,0j,(0.11169709997310542-0.30745216292069305j),(-0.06627255176993291-0.04182323525849859j),0j,(0.42016739631941413+0.08114584142948883j),0j,0j,0j,(-0.03807616663396417+0.25465994736577896j),0j,0j,0j,0j,0j,0j,0j,0j,(0.1612610376955027-0.034337660659940275j),(-0.20148272554660535+0.24732165912403187j),0j,(-0.04343308153725523+0.009242971521482561j),0j,0j,0j,(0.20432047110576002+0.06716789204206092j),0j,0j,0j,0j,0j,0j,0j,(-0.05865627010764424-0.13876199698045386j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
28.75,0j,0j,0j,(-0.006360189775157593+0.02006461666015599j),0j,(0.23833332931425885+0.09447124886689037j),(0.14434785366523084-0.2804885373471899j),0j,0j,(0.021411210776885813-0.08493318100851122j),(-0.23588979375689453+0.05330598378565235j),0j,(0.14321583858844425+0.15197439004575297j),0j,0j,0j,0j,(0.17412037940578268+0.09683392365015134j),(0.26212750961095566+0.13645464328014628j),0j,(-0.1608537776487904+0.16477889243019755j),0j,0j,0j,(0.17719461311192905+0.14372188362487065j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.007421455631331127+0.04580557705789755j),(0.07517728582979635-0.5117890258880616j),0j,(0.1909949790324343+0.09761660453920504j),0j,0j,0j,(-0.236111531419602+0.053602042863815764j),0j,0j,0j,0j,0j,0j,0j,(0.21602384282315026-0.26724561287606685j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
30.0,0j,0j,0j,(0.11065118357723619-0.27542686179255943j),0j,(-0.18875206490358118+0.047733229676153344j),(0.22793036497769287-0.11931479122242669j),0j,0j,(-0.06621798206930088-0.03287180779411098j),(0.22710393239984403-0.21874431352549253j),0j,(-0.12118072873178609+0.1506669342204851j),0j,0j,0j,0j,(-0.149290694251544+0.027245630095988654j),(-0.0772416977810458-0.17040715489833086j),0j,(0.1364291660508993+0.18778870385225743j),0j,0j,0j,(-0.08010870886947255+0.21706841681743666j),0j,0j,0j,0j,0j,0j,0j,0j,(0.0055123760580064185-0.2886803946730123j),(0.28369114941241+0.35769486650519716j),0j,(-0.004915376501800181-0.17755209829589055j),0j,0j,0j,(0.22680464527988559-0.2188237061950051j),0j,0j,0j,0j,0j,0j,0j,(0.26007952675750934-0.098845027843782j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
31.25,0j,0j,0j,(-0.04749500653496452+0.018832977976237338j),0j,(0.4195688966839995+0.3033915990653415j),(0.006101583003240218+0.09361902147314054j),0j,0j,(0.37633348624988533+0.006313896812670711j),(-0.20229329781522853+0.0720012414575603j),0j,(0.019563242540124107-0.048275829497757224j),0j,0j,0j,0j,(0.4316885871811208+0.22828634609264628j),(-0.18069077633638558+0.004002639016112627j),0j,(0.045301354814861396-0.12467985748592454j),0j,0j,0j,(-0.007948524872508436-0.07120698583713235j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.017241309939151437+0.06762692148603618j),(0.35431869848239916-0.0578243382672166j),0j,(-0.1969145083825979-0.06605215483418547j),0j,0j,0j,(-0.20234208977180862+0.07187924476574398j),0j,0j,0j,0j,0j,0j,0j,(-0.007356600212078911+0.11442631513663573j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
32.5,0j,0j,0j,(0.10436606433031953+0.2471847144091468j),0j,(-0.16636563047799005-0.03473627694138881j),(-0.054494611059268686+0.08504904600971104j),0j,0j,(-0.484530582742134+0.16167541518753525j),(0.35978193697157546+0.1512464197277536j),0j,(-0.0011156903174802807-0.16205421921465107j),0j,0j,0j,0j,(-0.19038719830174378+0.06789186523754853j),(0.14868882404389128+0.15064615845360194j),0j,(0.11755554546353422-0.08905569906904841j),0j,0j,0j,(-0.02973298267728692-0.13286881413342094j),0j,0j,0j,0j,0j,0j,0j,0j,(0.1671637150598625+0.24672028851575j),(0.019867541792261634-0.15529676059282999j),0j,(0.11009847768616421+0.19354357790626198j),0j,0j,0j,(0.3601075247956621+0.15126786399034586j),0j,0j,0j,0j,0j,0j,0j,(-0.07863976486536398+0.042798545139457786j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
33.75,0j,0j,0j,(0.06812151604979996-0.019458554841056616j),0j,(-0.09206346975803015+0.031112310300398478j),(0.06780814111872163-0.15281945233590916j),0j,0j,(-0.12008916497693917-0.14554010146383206j),(0.25005128595966775+0.31395481001416414j),0j,(-0.2130307637305039-0.23147229040728878j),0j,0j,0j,0j,(-0.10831015022568867+0.052959039240472704j),(0.08391671176694034-0.12484656011359493j),0j,(-0.1558626998421141-0.04869157591435251j),0j,0j,0j,(-0.25967126546585545-0.1765428838650563j),0j,0j,0j,0j,0j,0j,0j,0j,(0.14074921480371802-0.05839897599082214j),(0.13972696328914752-0.5068302312015732j),0j,(-0.019260414156761635-0.11085017642562509j),0j,0j,0j,(0.2501492290964159+0.314035236247199j),0j,0j,0j,0j,0j,0j,0j,(0.09810769215058811-0.128079577977246j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
35.0,0j,0j,0j,(-0.2573348453866465+0.07622021345742247j),0j,(-0.25957035531242456-0.10111276826059423j),(0.11275207097092427-0.15186828349239728j),0j,0j,(0.2831120988937764+0.14123706569006678j),(-0.09155530017009662+0.2918639521496604j),0j,(-0.06723898580505722+0.1116541464546273j),0j,0j,0j,0j,(-0.27588716051459866-0.18852225947672396j),(-0.0024271225274520216+0.10186653517477348j),0j,(-0.3033809493621452+0.06906351427363652j),0j,0j,0j,(-0.05127378814512304+0.09948569042824575j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.21648122488324048+0.05744131483815746j),(0.239372733561634-0.3586768396477258j),0j,(-0.08409052388420682+0.06030878118824194j),0j,0j,0j,(-0.0917519960016494+0.2922081107574915j),0j,0j,0j,0j,0j,0j,0j,(0.153540684689508-0.09145658279822809j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
36.25,0j,0j,0j,(-0.23446208429348142+0.139551837154852j),0j,(0.042024302506353424-0.13918739793990467j),(0.0032400625633125096-0.14351542423285824j),0j,0j,(0.19302207983611697+0.3437333869579686j),(0.13422390680767526+0.05688686323615831j),0j,(0.21565912968486328+0.10870006928997865j),0j,0j,0j,0j,(0.050421444280788076-0.20918150129522728j),(-0.10352890563678697-0.012734043421269499j),0j,(-0.019382156634502788+0.008595143020036517j),0j,0j,0j,(0.24981167504796045+0.05968573071336776j),0j,0j,0j,0j,0j,0j,0j,0j,(-0.2763509772508461+0.1985549168051712j),(0.5592331909574063+0.20229916940256748j),0j,(-0.08505930153646929-0.06607328684158507j),0j,0j,0j,(0.1340854243719437+0.057137171256922775j),0j,0j,0j,0j,0j,0j,0j,(0.027274630337673515-0.14890697731365873j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
