,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-2.4119491429190935e-17+1.872069605823568e-17j),0j,0j,(-0.38218975252047627-0.4210808396438283j),0j,(0.44970390263205007-0.3375319719674234j),(0.6002154566114197+0.01420890760109933j),0j
4.0,(-9.701035954379835e-18+2.2439520622201175e-17j),0j,0j,(0.8757415558889273+0.06193532771442389j),(-0+0j),(-0.079367475101038-0.11464416442283154j),(0.12535170943702958+0.4405510309501488j),0j
6.0,(-5.5357128480949214e-17+6.880427641233882e-18j),0j,0j,(-0.24396266748754636-0.5682549969770243j),0j,(-0.49290648598315445-0.5105629270605405j),(0.2792005558665698+0.18969506707848977j),0j
8.0,(3.103765264423609e-17-3.025771093815225e-17j),0j,0j,(-0.7056572414945941-0.47144067389388733j),0j,(-0.11095220206956208-0.08296782231509511j),(-0.18043159353383606+0.4775373680621908j),0j
10.0,(-5.983851478962564e-18+4.535839252845179e-17j),0j,0j,(0.4231854789499132-0.2462495343827933j),(-0+0j),(-0.5157593020083215-0.5505347203110019j),(-0.43397178633799105-0.0533626274538572j),0j
12.0,(-6.702394473849922e-17+4.883315496441351e-17j),0j,0j,(0.0026911837352796633+0.0002951501019175574j),(-0+0j),(-7.147779407601362e-05+0.3241572032469987j),(0.94596609472765-0.007932245347181566j),0j
14.0,(-3.7210576400904795e-18+2.0807577166557e-17j),0j,0j,(-0.16195547694935883+0.31179571297596304j),(-0+0j),(-0.47282720627568187-0.2089832323068984j),(-0.10724310577367258-0.7731838169155043j),0j
16.0,(-6.263729190891028e-19-4.571712538116416e-18j),0j,0j,(0.2903219728956008-0.8139576127103108j),0j,(0.13415481139776256+0.2047441712041571j),(0.43027508464218034+0.09017660027887187j),0j
18.0,(6.7620686764988126e-18+3.4067341587093417e-18j),0j,0j,(-0.2548123675902183+0.6594480051179998j),(-0+0j),(0.24853538328009248+0.5348944341623398j),(-0.3046682689403378-0.24391461483441954j),0j
20.0,(-8.325018093345349e-18-3.6803757851304915e-17j),0j,0j,(0.6514202161395857+0.40896506076582384j),0j,(0.3322163867122676+0.2699295838751336j),(-0.004748744606941191-0.47449659919852094j),0j
