,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-2.2713649831084126e-17+1.9995905375776563e-17j),0j,0j,(0.32067860111126395-0.46682373149386813j),0j,(0.42093982760057697+0.33719625438786605j),(0.13651693490545222+0.6080397294205985j),0j
4.0,(1.097687427718024e-17-4.247866855925502e-17j),0j,0j,(-0.873767555546425+0.23388576203780542j),0j,(0.08269014692025904+0.06845257233254963j),(-0.20744103043338302-0.35675273373377087j),0j
6.0,(-1.4269608758756737e-17-1.8969045178220774e-17j),0j,0j,(-0.593042223889188-0.2183499639302004j),0j,(-0.7041546709960833+0.08193000452075017j),(0.3115147364895806-0.0321940454075037j),0j
8.0,(-1.736226075698445e-18-9.781124702604127e-19j),0j,0j,(0.725731330803265-0.2818766973144621j),(-0+0j),(0.14317097810517393-0.07751041249272353j),(-0.34952859496939426-0.4951601067169591j),0j
10.0,(4.228675241713079e-17+8.160434603352973e-18j),0j,0j,(-0.34082926965437554+0.24398264151114163j),0j,(0.6790836148149956+0.2293081799365946j),(0.5566345183203927-0.027001764873792578j),0j
12.0,(-1.0805905791900132e-16-1.1286971754498832e-17j),0j,0j,(-0.0032401980507688324-0.0042678399081185255j),(-0+0j),(0.35533952516808387-0.04931407297805088j),(-0.13781729232934375-0.923189917976661j),0j
14.0,(4.235575934307456e-17-2.9217724632488045e-17j),0j,0j,(0.1368451804011664-0.30241272662431495j),(-0+0j),(0.44143980849992215+0.15674589828226884j),(0.17877462277322909+0.7990126359902863j),0j
16.0,(8.143428306160746e-18-2.7442536654069653e-18j),0j,0j,(0.5440394759035272+0.6900220128592017j),0j,(-0.24668544230462042+0.06328908404703447j),(-0.3198449263181935+0.2464359509737217j),0j
18.0,(-3.938312877923952e-17-1.0316085131430183e-17j),0j,0j,(0.7207028167007937-0.13712964898043167j),(-0+0j),(0.24259547061485928-0.5199591807406423j),(-0.007202580150902832+0.3640342294481267j),0j
20.0,(-3.757887233949558e-17+2.3794568147006283e-18j),0j,0j,(0.44778580595351003+0.6150725945819621j),(-0+0j),(0.20565823085557772+0.40439951652303396j),(0.15872901048653618-0.4360555007427776j),0j
