,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,6.475902191731342,-17.214760207440513,1.0103218998489518,-8.913138131729012,2.4717742699934644,-5.755937762494719,7.013916305628737,15.812864430098529,7.834217348094378,-1.5124025888007415,-3.085344049558098,4.22970999904493,8.229645368534749,4.1554167628904,15.9759094439335,-2.8827699244107494,-10.201178992379104,10.22286679831046,-11.683053619623864,1.2575564319350054
5.0,1.4083885421441722,2.1897969989743555,2.285998982912524,4.733386404395308,0.6711495590513411,2.7576379233606785,4.595637846888448,1.7600576988960288,6.66807386723287,3.2047471287138496,4.234146201038445,0.693094797392359,4.395708349134065,5.02309594232304,7.753803773457426,-0.1558405208979146,5.385782746060911,2.5950143744365444,6.8216891218336,1.9754457833231405
7.5,2.536082059796553,4.214876391287061,0.9000592269874914,-3.0387587803310665,-0.1853457134097089,12.212267897516934,0.6422188901908561,-1.5488145175206716,6.721331565098997,16.669616384186668,8.730624800556354,3.149510129067842,2.588172967226171,5.037322931386106,4.768431286488895,1.9513820919662908,-2.601112021688798,3.062313354929916,1.5148440110179668,-10.91548706468525
10.0,1.1824312415631886,7.329335518982255,1.897677512596142,8.137905369667946,9.32646392421892,11.98229151222306,-6.125556303587776,-0.4999974808851235,4.7870478248456205,1.8521045868854047,1.6465329719779414,11.516146369366083,3.389690259809075,9.208551841383596,7.531982705573976,1.4146701877454602,2.986458479732652,10.262994770360605,-5.171199691742972,-3.2116437018277595
12.5,8.763780714789535,-8.893475223996987,10.584559570757314,24.21215662371652,-3.176487689177971,5.624712670776924,0.0328060832532796,5.773945370153028,13.658431944916249,-9.132755576526982,17.03137512632483,14.53338721938327,-20.45315618515056,16.66531817405458,-29.51370491411601,35.52384934613525,52.93681548645248,-11.615255478445407,10.421675591245636,2.450437303452188
15.0,15.866728535287413,-15.23822774835849,14.470987406377828,-6.067357873562589,-5.462729510017569,-6.826306657552923,8.259444345714927,7.261119598370973,-1.4027196163791835,10.286030958873424,14.30043914419042,-8.407343684074817,24.24527111141056,2.308457558891602,-9.00383437074735,9.032467954398236,4.12678635964585,15.924489920267764,-23.574512808306352,-19.807155679303623
17.5,-0.3829259392495101,-4.252388076783014,1.4085820318193836,-0.5068941896093655,1.597666694338292,-1.724572399392517,-9.017274233767363,1.4068133698132057,6.179549490270488,0.396074719114674,1.1371690534070404,-12.650813760548344,-1.3560738588909391,0.6440342700051789,-1.962932639979692,-1.1436498919200373,-0.2866200198482139,-1.359524031416535,-3.670214231298714,8.133320463492232
20.0,-2.815754256909231,1.9953947465245616,2.57422378809158,4.023683863454119,4.732436057556479,3.151406946964122,7.163646626047439,0.694045139593136,1.6684061289674936,7.583358539714034,6.831243745204181,1.8435267851260644,2.06399089921665,2.578691578396509,5.181186006300345,5.153620594093007,8.7317443628177,4.238854458158389,4.967171330508317,6.579294321347896
22.5,-21.08979147063565,3.812859800979936,14.847322699643524,14.448938412685338,1.2156033940051127,-5.183975970126264,-7.030983343780642,-3.042329898622626,-23.627194993305125,-5.983863356953996,13.998175627943075,28.29219317925984,-16.261790983153972,9.04799430395467,0.2109350758569552,6.84136734476726,4.127093773627967,-23.09513347967505,6.737607031662892,-5.264095032676795
25.0,2.2310250359813657,4.6418809014229145,5.545565227587598,-2.30899304336627,-0.0782833916512741,5.900829336009887,-3.1585537288508663,0.4486224377895722,-5.773530393271741,1.3398175430148755,-4.797151173535115,3.874761126642385,1.33851578246947,5.767383717970619,6.050529001025188,5.500865769923824,2.4266912058866463,4.916851369976151,6.307237961678029,-2.5048920818751297
27.5,3.875504298946011,2.645250055956969,0.6179424205569602,2.756448241111962,4.643943803054508,6.201558480494437,4.9177011069356285,1.5291440958183482,2.457350750599149,2.0641549633641687,3.548878351904712,4.362013452705563,5.002206015636891,-0.4364849157858657,3.8393573548066513,2.3735035062418204,6.294480637156791,1.5928781853208838,3.273714233501265,3.099440967250489
30.0,9.01102058324882,-13.423319440569957,6.348759281999415,14.950957572523263,5.95448924942446,13.250440185414849,-3.391067651949204,21.16754804318454,12.273643778218284,0.7164186572288865,1.4804922071365765,25.031841395162814,20.720499369152858,7.999012663371348,16.41367628784737,-14.559385525606528,0.13608344133444963,5.088505383493403,20.766921274925647,12.284511001522606
