,0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.951881369779925,3.4763122734324807,8.59330531139951,5.142503416864116,2.401263000721762,2.253546445283282,0.898326794839632,-2.671851413244999,-1.16138031229034,0.697376956222262,3.9904409930545337,11.163063564879918
