,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(1.1005046264281204e-17+1.271928521699863e-17j),0j,0j,(0.558979562691148-0.041725444820627566j),0j,(-0.0021530671875383267+0.5826353831152136j),(-0.3858409106958671+0.44436359214655735j),0j
4.0,(-2.410763475720746e-17+5.629581048076741e-18j),0j,0j,(0.16282096090991582-0.8615536401485651j),(-0+0j),(-0.13665607508608232+0.08964221607648887j),(0.43760475970493684-0.11404439643260342j),0j
6.0,(2.1687482951709995e-18-1.4457555326615194e-17j),0j,0j,(0.03175704925638029+0.5622029994749405j),0j,(0.22337551810924758+0.7173739177579078j),(-0.19831320617108628-0.28119244209641864j),0j
8.0,(7.380381007596354e-18-1.5233451078900838e-19j),0j,0j,(0.8320434676975744+0.18246470880725957j),(-0+0j),(0.10361124562176702+0.06015677580634256j),(0.02816438629390633-0.5091786890195398j),0j
10.0,(1.8263198158407893e-17-5.246071078640454e-17j),0j,0j,(0.21291783660552588+0.42250455120552394j),0j,(0.5819608085023943-0.5573294982171139j),(0.08154514603989846-0.3467156414231598j),0j
12.0,(-2.2644267439905777e-17-3.4636815537345086e-17j),0j,0j,(-0.0068621028872726045-0.12705395138292355j),(-0+0j),(0.34938459636425245-0.025882853146360796j),(-0.38049427508414-0.8463420073153265j),0j
14.0,(-1.6020130849450955e-17+1.4314754804095083e-17j),0j,0j,(-0.19822794177475514-0.13380747371309948j),(-0+0j),(0.3626559467736396-0.5637130275892318j),(0.6826105515846409+0.16598905005894743j),0j
16.0,(-2.1090696873791073e-17+1.9802616518480668e-17j),0j,0j,(0.5418670485475955+0.6857161662774998j),0j,(-0.35158941947814126-0.03155824909311489j),(-0.028988387385130626+0.3327492620968765j),0j
18.0,(6.721799047266884e-18+1.1784313485834437e-17j),0j,0j,(0.43579041288460474-0.0825156413952626j),(-0+0j),(0.4045466637173636-0.7114533734650929j),(0.06070373292761408+0.3602346957636593j),0j
20.0,(-7.352212094221994e-18-2.5350788442930113e-17j),0j,0j,(-0.04887124925679365+0.7473419833533189j),0j,(-0.3652872330250052+0.19650229966281965j),(0.5142263315047654+0.05113633265026196j),0j
