,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-3.027047684013039e-17+2.5097652542506618e-17j),0j,0j,(-0.49337661303873703-0.2611411760820726j),0j,(0.3003257775430006-0.5175711673085097j),(0.5537131054174125-0.15398413835197475j),0j
4.0,(-5.32158446239649e-17-5.894005305267062e-17j),0j,0j,(-0.2546489698459403-0.8542347493234466j),0j,(-0.0912835989003283+0.12490703705147833j),(0.3291132034744026-0.2705308321991243j),0j
6.0,(3.018338062985745e-17-7.319296088862666e-18j),0j,0j,(-0.3405196089393173-0.4454991266014104j),0j,(-0.647592098936256-0.4054753010353849j),(0.28830604119365566+0.13664115186149134j),0j
8.0,(-1.0901481437026392e-17-3.984622451057668e-17j),0j,0j,(0.7641745650324367+0.2820500247869687j),0j,(0.10284562714600202+0.12844927879544807j),(0.12427124678103207-0.5421856090422533j),0j
10.0,(9.784625378663133e-18+5.303391939842235e-18j),0j,0j,(-0.4431295867326249+0.2224282378307625j),0j,(0.5759430844072079+0.564471171239374j),(0.3014124305809576+0.11390458916178371j),0j
12.0,(1.6582975022475322e-17+9.674487821196336e-18j),0j,0j,(0.08556588301282916+0.08594079147384705j),(-0+0j),(-0.31515232740822763+0.3241049979745472j),(0.7719868527060694+0.4300743192648879j),0j
14.0,(9.37999461848327e-18-8.467049126024856e-18j),0j,0j,(-0.04033864858615442+0.17255523306076054j),(-0+0j),(-0.41414327907873977-0.24474917769794777j),(0.07963180682363113-0.8548914812569376j),0j
16.0,(2.750351686321034e-18-2.5808611250155983e-18j),0j,0j,(0.8073979835108409+0.20386252912380182j),0j,(-0.2731564791708089+0.3297765754726661j),(-0.05866404350243998+0.3460347433399529j),0j
18.0,(-1.0752311778972648e-17+2.8968216459292304e-18j),0j,0j,(0.20297030064342295+0.671896687354597j),(-0+0j),(0.5488735832864329+0.03233897043659595j),(-0.39100690913453273+0.22839324891316165j),0j
20.0,(-1.813064579627567e-17+3.8060410281118715e-18j),0j,0j,(0.36304955156714275-0.5874283254097937j),(-0+0j),(0.5012530511175668-0.32329321871666616j),(-0.4085647940273822+0.020607478536989132j),0j
