,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-1.9922151527463313e-17+2.400402964117824e-17j),0j,0j,(0.21260683547951403-0.5655768800266805j),0j,(0.471318815433582+0.18546012785682917j),(0.30404909731743784+0.5347320711353842j),0j
4.0,(-1.7524155348932348e-17+3.785984161901293e-18j),0j,0j,(0.12269648581086018+0.912980548333872j),(-0+0j),(0.05768117315148326-0.08690185847690216j),(-0.3383719224797883+0.16136134006666028j),0j
6.0,(-1.4968222088677172e-17+1.4820032544976079e-18j),0j,0j,(0.5811053055481754-0.284503291985435j),(-0+0j),(0.42690438835535033-0.5508935685311236j),(-0.23426503456268355+0.20189926609214104j),0j
8.0,(7.722869688513007e-18-8.52269753298927e-18j),0j,0j,(0.6884885749405616-0.27655890003874706j),0j,(0.08224645849472434-0.15301993379859125j),(-0.40844417016715645-0.5024862553020593j),0j
10.0,(1.466644127329151e-18-1.5097385871617157e-17j),0j,0j,(-0.3800779655684021+0.11439954399009583j),(-0+0j),(0.5207337242860579+0.3971650559774159j),(0.6308901446248405+0.12460905481191337j),0j
12.0,(-3.220498133265256e-17-6.697769365257125e-18j),0j,-0j,(0.13508098032973861+0.17172595610204444j),(-0+0j),(-0.2174156813701751-0.18245113723477863j),(-0.7999521563165167+0.48143730264140205j),(-0+0j)
14.0,(-2.217579240863337e-17-5.636437137351357e-18j),0j,0j,(-0.19820216985410458-0.4998495408357261j),(-0+0j),(0.2102109470762316-0.3279966043930972j),(0.7307751401686908+0.15831492708768918j),0j
16.0,(-9.840277571447931e-18+8.59638400416815e-18j),0j,0j,(0.6256971316231964+0.7253660791000567j),0j,(-0.01977573643860729+0.02012650708987031j),(-0.22305937649789723+0.17831295322145324j),0j
18.0,(-4.410206979751135e-17-4.2550048203670664e-17j),0j,0j,(0.16200623954398238-0.6338159221658101j),(-0+0j),(-0.35283388094767965-0.6119576656390704j),(0.10373259080912758+0.24957358170071997j),0j
20.0,(-4.732721828703841e-18+3.5762206721423674e-18j),0j,0j,(0.7115818861623302-0.02723504816631983j),0j,(0.31247494323518094-0.04112863533270297j),(-0.25644406118786645-0.5725502249797415j),0j
