,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-1.904189334247683e-17-5.404287659058681e-17j),0j,0j,(0.5088678638699249+0.3184149527173555j),(-0+0j),(-0.2771686679373327+0.4818095807331221j),(-0.5563253619455426+0.14561787009238109j),0j
4.0,(8.586127172715302e-18+5.824328755133509e-18j),0j,0j,(-0.37560649244082744-0.824503747273774j),0j,(-0.0518684534208023+0.1270669188822942j),(0.27507243310017515-0.29088168003786036j),0j
6.0,(1.7397580287633404e-17-2.2981793881260828e-18j),0j,0j,(-0.03925694959521442+0.5845940378988828j),0j,(0.28350807813092527+0.68834763669333j),(-0.16166582421860926-0.27635767536743505j),0j
8.0,(4.644659657482571e-18-1.5272983940249796e-17j),0j,0j,(0.28368416372487004+0.7361695450979883j),0j,(-0.02908491691467513+0.09271077097907057j),(0.5558968044468248-0.24313621589611908j),0j
10.0,(1.4260098519175297e-17-3.941175178056853e-18j),0j,-0j,(-0.07675344594218178+0.3709206279441004j),(-0+0j),(0.7791045494749096-0.3028624465145443j),(0.2730444291142681-0.2885203207920391j),(-0+0j)
12.0,(-3.032805861972711e-17+9.921412937626663e-18j),0j,0j,(0.10967459493360199+0.09179378838103525j),(-0+0j),(-0.33327269320958813+0.11282537754774923j),(0.558026114468341+0.7378021315733709j),0j
14.0,(-1.7131193694994545e-17-3.339197634364381e-18j),0j,0j,(-0.20958706315154524-0.11132867403607463j),(-0+0j),(0.30450014877398013-0.5010265712222811j),(0.7672927611048359+0.10579717566582542j),0j
16.0,(-5.7379902817880026e-18-1.4973675320372602e-18j),0j,0j,(-0.6567098550336875-0.5170512370111285j),(-0+0j),(0.3772108403587465-0.09440016511466862j),(0.10465823695544751-0.3731453185910878j),0j
18.0,(9.17955942906695e-18+2.209274672603117e-17j),0j,0j,(0.5571207172477544+0.19058233913301562j),0j,(0.5328422261428977-0.43252536963461596j),(-0.10485592389471296+0.4138853468167751j),0j
20.0,(1.0794889387872144e-17+4.392483672392827e-18j),0j,0j,(0.6488818319010711+0.38369956207092004j),(-0+0j),(0.18355228502352455+0.39680835834115746j),(0.11994643661581442-0.47559599667333285j),0j
