,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-5.666220011193957e-18-1.469795935102305e-17j),0j,0j,(0.19850911394500576-0.5691380695662668j),0j,(0.4921988416356026+0.1714135208609859j),(0.30132867246579215+0.5236742553914269j),0j
4.0,(2.5817323227321476e-17+1.0682494325122763e-17j),0j,0j,(0.7778476260330465-0.5185933715225385j),0j,(-0.08035712562424438-0.06867522256714963j),(0.23999783528326352+0.23925189845380304j),0j
6.0,(-2.8863502856515424e-18+6.254161558727141e-18j),0j,0j,(0.655520609057091+0.1242955128098755j),(-0+0j),(0.6413515237306432-0.22799181679665192j),(-0.30253079166288593-0.002535976088717695j),0j
8.0,(3.589904375713084e-17-1.9907440441212676e-18j),0j,0j,(0.37807026747478545+0.5768324321769907j),0j,(0.1445552379693113+0.13123990882356046j),(0.46025138402579535-0.523808887906917j),0j
10.0,(3.8153499105079876e-17+2.8141177589838805e-18j),0j,0j,(0.26497627797876344+0.2765498965210779j),(-0+0j),(-0.09402778708816173-0.6539623160875269j),(-0.170834727099009-0.6225875739624506j),0j
12.0,(-1.1458080736725648e-17-9.610854033851394e-18j),0j,0j,(-0.09005118580920318-0.3761441263459382j),(-0+0j),(0.21158134586700106+0.28197770836962477j),(0.7980564298807504-0.2987209750578639j),0j
14.0,(4.605131204794584e-18-1.1042622232810197e-17j),0j,0j,(-0.4557408930772867-0.04798413181881653j),0j,(-0.42337032463996704-0.16853556632190403j),(0.3902021413307971-0.6558150512685543j),0j
16.0,(-7.771199096614454e-18-9.469322448698653e-18j),0j,0j,(0.5113971931122945+0.8164595849865619j),0j,(-0.14393551088883516+0.16374183952596585j),(-0.15598040510002706-0.0028193756563796024j),0j
18.0,(-3.974658588615325e-18+1.2372354683208194e-18j),0j,0j,(0.6677818478422612-0.2577345592791069j),(-0+0j),(0.0005432317201390924-0.674596515236477j),(-0.009308838662311067+0.18020236596237682j),0j
20.0,(2.6345024345778695e-17+3.8628995919712266e-17j),0j,0j,(0.4182823821887326+0.38351879140158024j),(-0+0j),(0.38380438537121775+0.33984547977535234j),(0.1920291154198635-0.6150424764758426j),0j
