,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(9.04004469922437e-19-1.5842744629640437e-17j),0j,0j,(0.40701089444640626-0.3636984605725902j),0j,(0.35262746541736284+0.3863294400960473j),(-0.023458484502996257+0.6541549475715124j),0j
4.0,(3.572387531578133e-17-9.790365304920946e-18j),0j,0j,(0.8831457322450482-0.19337877829028877j),0j,(-0.053162772519832695-0.047880618649406514j),(0.1588537498813531+0.3902626242015762j),0j
6.0,(2.784186740645766e-17+1.6420559699103227e-18j),0j,0j,(-0.15548371398640387+0.6791759544142104j),0j,(0.1741427206336401+0.6218974865765999j),(-0.07625654160039053-0.302733556999732j),0j
8.0,(-8.177524693527833e-18-8.067376270882472e-18j),0j,0j,(0.7641975073702286+0.06155149762948686j),(-0+0j),(0.2460311087540105-0.1232209556053539j),(-0.2115769481673227-0.5401241223069704j),0j
10.0,(1.7821440998948063e-17-3.077496894888167e-17j),0j,0j,(0.2621447059062299+0.38254104591298965j),(-0+0j),(0.4647948103392937-0.38121848157362065j),(0.034181379506299625-0.6499326028447425j),0j
12.0,(4.760996187090717e-17-1.2746329816275197e-17j),0j,0j,(0.05483436645246939-0.11370740986249438j),0j,(-0.2502025214818423+0.18078356466846j),(0.14441289299679916+0.9316247820471002j),0j
14.0,(-9.692265093670896e-18-2.1836114207855052e-17j),0j,0j,(0.33100059165264667-0.32504477320045866j),0j,(0.24005355227811825+0.23294395756581246j),(0.12422383330194808+0.8108417525341576j),0j
16.0,(4.522925187808524e-17+2.3977151489166996e-17j),0j,0j,(0.4622364591386811+0.7548608623620771j),0j,(-0.09109642611932933+0.12128542073901123j),(-0.42249160240082284+0.12253435470163782j),0j
18.0,(-3.533409435251573e-17+2.4223062174082005e-17j),0j,0j,(-0.8145997290747626-0.0021366644890485342j),(-0+0j),(-0.3036995967002022+0.36937358944407045j),(0.12020972579757537-0.30545383327958775j),0j
20.0,(-1.3502909057939294e-17+5.72104564732283e-19j),0j,0j,(0.28452690956570165+0.6989185107914571j),(-0+0j),(0.276806330239368+0.39007082628544065j),(0.1758844412608904-0.4133340324105849j),0j
