,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(3.897550762455816e-18+4.509896517985487e-18j),0j,0j,(0.6081559651401862+0.048880991920831174j),0j,(-0.10111781810887821+0.5450153560801536j),(-0.4002295249178337+0.4003832496184276j),0j
4.0,(3.4207422540686815e-17-3.2505946438466216e-17j),0j,-0j,(0.01606701154639889-0.8569467677613667j),(-0+0j),(-0.17483957951869522+0.06780475468300094j),(0.4495706129852759-0.1676424438483908j),(-0+0j)
6.0,(-1.0257020513309403e-17+3.140281199541532e-17j),0j,0j,(0.4756948089300254+0.3546704615571057j),0j,(0.6658949640955957+0.30506519261675696j),(-0.32257032422082943-0.08596989841678077j),0j
8.0,(-8.558605541940129e-19-3.1114665997208547e-18j),0j,0j,(0.3489501056142623+0.7430801329319746j),0j,(0.08483669131286331+0.016604537243088142j),(0.46461449813485434-0.32050917788188277j),0j
10.0,(-2.6705486717318488e-17-2.663545551138549e-18j),0j,0j,(0.14371635319269074+0.386427409250425j),(-0+0j),(0.6536308515265286-0.4767050127980929j),(0.06638048346837183-0.4136812049457633j),0j
12.0,(4.198675135868784e-18+4.1594060001845735e-17j),0j,0j,(0.06937792090538482+0.03582249397599526j),(-0+0j),(0.06040919045829678+0.29053622464394313j),(0.8681860680044378-0.3899946617801282j),0j
14.0,(-1.021106464690413e-17+2.508262637669596e-17j),0j,0j,(0.0637677082151584-0.33893314393874585j),0j,(0.5174591080104517+0.1143740852014481j),(0.28782217943580524+0.7192850871003559j),0j
16.0,(1.2434648108279283e-17+4.169822656505458e-17j),0j,0j,(0.49600019172286236+0.7466780975232019j),0j,(-0.24893398124991992+0.009263946572905982j),(-0.2738847044385178+0.24369827540957248j),0j
18.0,(4.160429188991804e-17-1.7127132602903946e-17j),0j,0j,(0.24358130841710263+0.6364720373713599j),0j,(0.6251379890792297+0.14580976213577068j),(-0.3445394524088293+0.0693257920537016j),0j
20.0,(-1.7433141486595106e-17+1.4499791850053194e-17j),0j,0j,(0.7430207799989894-0.07143045975265455j),(-0+0j),(0.3890869413993451+0.05651056985884609j),(-0.25800342109771335-0.47081838551380345j),0j
