,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-2.0737889233466813e-17-1.3311657495685213e-17j),0j,0j,(0.5741501900699628-0.08544771378296831j),(-0+0j),(0.04703821002711181+0.5055976645698791j),(-0.3385389378754727+0.5390733191069341j),0j
4.0,(2.3916841771871438e-17-3.3349675855071343e-17j),0j,0j,(-0.9102721834203853+0.1282933243513168j),(-0+0j),(0.028001575083754893+0.06045726685510733j),(-0.10027586479633827-0.3747678703338347j),0j
6.0,(-1.914380590870148e-18+5.0215978957135256e-18j),0j,0j,(0.7089326512191633-0.01747718655310143j),(-0+0j),(0.5240514638823162-0.3696080744664595j),(-0.27365576080201237+0.10479266700215618j),0j
8.0,(6.10947735288579e-18-1.469380638288671e-17j),0j,0j,(-0.11330251073555386+0.73502586877193j),(-0+0j),(0.05048953851026419+0.280215493536952j),(0.5829696886968792-0.16117052782880578j),0j
10.0,(-3.4059397011811965e-17+3.4027979911115746e-17j),0j,0j,(0.30483500714765244+0.2798403231226217j),(-0+0j),(0.07616890834094431-0.5845897651901788j),(-0.16959494988734308-0.6726482504115117j),0j
12.0,(4.1841947371372365e-17+3.637475858913052e-17j),0j,0j,(-0.1397753601652151-0.23984671910283173j),(-0+0j),(0.257294965828575+0.253519532200596j),(0.8530434425993622-0.2545200039615439j),0j
14.0,(-7.169985190498782e-18+9.577514825346766e-18j),0j,0j,(-0.47639888185826+0.22523014953340725j),0j,(-0.275172989573128-0.16314722627392586j),(0.06068420186012147-0.7850450440060561j),0j
16.0,(-3.185493820006173e-19-2.038282632505871e-18j),0j,0j,(-0.6713800252601081-0.6353011574352626j),(-0+0j),(-0.024645521440347776-0.1788864814824649j),(0.31724733636064284-0.11129983661706741j),0j
18.0,(-6.9381211609714394e-18-3.495964182836064e-18j),0j,0j,(0.8273504645164371-0.011472227641142918j),(-0+0j),(0.2604604623160419-0.461195991052852j),(-0.1655733326589301+0.08604460341295164j),0j
20.0,(-1.503742971132127e-17-1.9673011988633596e-17j),0j,0j,(0.5782476809729+0.05674556767832095j),(-0+0j),(0.47016253656725465-0.17174791965883743j),(-0.311564624297891-0.5610587190178475j),0j
