,0,1,2,3,4,5,6,7
0.0,0j,0j,0j,0j,0j,0j,(1+0j),0j
2.0,(-3.2154310677523625e-17-3.658982844766802e-17j),0j,0j,(-0.36996604705423775+0.48508838989113306j),(-0+0j),(-0.3961551440294661-0.40491377966946174j),(-0.1216364449540667-0.5404857872059261j),0j
4.0,(4.66270636277955e-17-1.0756100001448935e-18j),0j,0j,(-0.045780843402218274-0.8919539453874493j),(-0+0j),(-0.20905078657267953+0.037336817379893916j),(0.3715233634660595-0.13855105479676086j),0j
6.0,(1.1350802404864644e-17+6.7946959287728585e-18j),0j,0j,(0.13524282063210388+0.6331853911026162j),(-0+0j),(0.3713753032598466+0.5747858632962103j),(-0.01912297848744532-0.3348455571438206j),0j
8.0,(5.1393623335184244e-18+1.147207177498021e-17j),0j,0j,(0.6465078945865776+0.26507908708661193j),(-0+0j),(0.1085117548258829-0.12699241152372923j),(0.07808439094078468-0.6912029905881195j),0j
10.0,(9.580616795561579e-18+1.728845575262084e-17j),0j,0j,(-0.24971339223191935+0.18664752936066442j),0j,(0.7140061650519594-0.046646995400370816j),(0.5112568076533404-0.35978000533605914j),0j
12.0,(-7.716233196035716e-20-9.477996170229045e-18j),0j,0j,(-0.18083410483756512-0.1833348744223073j),(-0+0j),(0.15032992928532457+0.09827416282976924j),(0.5907557556759859-0.7432617901957727j),0j
14.0,(-4.87197015468906e-18-1.3102772467795366e-17j),0j,0j,(0.4244147798362665-0.23748472263456j),0j,(0.3538665848999203+0.23980461410105697j),(-0.12203988834230806+0.7522310509226714j),0j
16.0,(4.7574802028618385e-17+2.0022913184667913e-17j),0j,0j,(0.7826155428068537-0.47164655491123597j),0j,(0.057826230730304864+0.1051044757287912j),(0.15947818911517092+0.35389026945558144j),0j
18.0,(-4.423920001399428e-18-1.0358816750545024e-17j),0j,0j,(-0.10665229775432072+0.7531675555380403j),(-0+0j),(0.4079400138906464+0.4246674349683877j),(-0.2030718030410234-0.18266986128673127j),0j
20.0,(1.3386261338225178e-17+1.3692790044142951e-17j),0j,0j,(0.6678730737315075+0.17090258010980391j),(-0+0j),(0.40237994036513847+0.022337159326230843j),(-0.14938213219261104-0.5831074334827264j),0j
